"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,004518;5,12727;8,08081;225.900;-53,052;-60
0,004519;5,13131;8,08081;225.950;-49,2991;-60
0,00452;5,12727;8,08081;226.000;-60;-60
0,004521;5,13131;8,08081;226.050;-60;-60
0,004522;5,13131;8,08081;226.100;-60;-60
0,004523;5,13131;8,08081;226.150;-60;-60
0,004524;5,12727;8,08081;226.200;-60;-60
0,004525;5,13131;8,08081;226.250;-60;-60
0,004526;5,13131;8,08081;226.300;-60;-60
0,004527;5,13131;8,08081;226.350;-60;-60
0,004528;5,12727;8,08081;226.400;-49,6506;-60
0,004529;5,13131;8,08081;226.450;-48,8248;-60
0,00453;5,13131;8,08081;226.500;-60;-60
0,004531;5,13131;8,08081;226.550;-60;-60
0,004532;5,13131;8,08081;226.600;-60;-60
0,004533;5,13131;8,08081;226.650;-60;-60
0,004534;5,12727;8,08081;226.700;-60;-60
0,004535;5,13131;8,08081;226.750;-60;-60
0,004536;5,13131;8,08081;226.800;-60;-60
0,004537;5,13131;8,06061;226.850;-60;-60
0,004538;5,12727;8,08081;226.900;-49,056;-60
0,004539;5,13131;8,08081;226.950;-51,1426;-60
0,00454;5,12727;8,08081;227.000;-60;-60
0,004541;5,13131;8,08081;227.050;-60;-60
0,004542;5,13131;8,08081;227.100;-60;-60
0,004543;5,13131;8,08081;227.150;-60;-60
0,004544;5,13131;8,08081;227.200;-60;-60
0,004545;5,12727;8,08081;227.250;-60;-60
0,004546;5,13131;8,08081;227.300;-60;-60
0,004547;5,13131;8,08081;227.350;-60;-60
0,004548;5,13131;8,08081;227.400;-51,6544;-60
0,004549;5,13131;8,08081;227.450;-56,9095;-60
0,00455;5,13131;8,08081;227.500;-60;-60
0,004551;5,13131;8,08081;227.550;-60;-60
0,004552;5,13131;8,08081;227.600;-60;-60
0,004553;5,13131;8,08081;227.650;-60;-60
0,004554;5,13131;8,08081;227.700;-60;-60
0,004555;5,13131;8,08081;227.750;-60;-60
0,004556;5,13131;8,08081;227.800;-60;-60
0,004557;5,13131;8,08081;227.850;-60;-60
0,004558;5,13131;8,08081;227.900;-60;-60
0,004559;5,13131;8,08081;227.950;-60;-60
0,00456;5,13131;8,08081;228.000;-60;-60
0,004561;5,13131;8,08081;228.050;-60;-60
0,004562;5,13131;8,08081;228.100;-60;-60
0,004563;5,13131;8,08081;228.150;-60;-60
0,004564;5,13131;8,08081;228.200;-60;-60
0,004565;5,13131;8,08081;228.250;-60;-60
0,004566;5,13131;8,08081;228.300;-60;-60
0,004567;5,13131;8,08081;228.350;-60;-60
0,004568;5,13131;8,08081;228.400;-58,0291;-60
0,004569;5,13131;8,08081;228.450;-60;-60
0,00457;5,13131;8,08081;228.500;-60;-60
0,004571;5,13131;8,06061;228.550;-60;-60
0,004572;5,13131;8,08081;228.600;-60;-60
0,004573;5,13131;8,08081;228.650;-60;-60
0,004574;5,13131;8,08081;228.700;-60;-60
0,004575;5,13131;8,08081;228.750;-60;-60
0,004576;5,13131;8,08081;228.800;-60;-60
0,004577;5,13131;8,08081;228.850;-52,7169;-60
0,004578;5,13131;8,08081;228.900;-51,6334;-60
0,004579;5,13131;8,08081;228.950;-60;-60
0,00458;5,13131;8,08081;229.000;-60;-60
0,004581;5,13131;8,08081;229.050;-60;-60
0,004582;5,13131;8,08081;229.100;-60;-60
0,004583;5,13131;8,08081;229.150;-60;-60
0,004584;5,13131;8,08081;229.200;-60;-60
0,004585;5,13131;8,08081;229.250;-60;-60
0,004586;5,13131;8,08081;229.300;-60;-60
0,004587;5,13131;8,08081;229.350;-48,8287;-60
0,004588;5,13131;8,08081;229.400;-50,6666;-60
0,004589;5,13131;8,08081;229.450;-60;-60
0,00459;5,13131;8,08081;229.500;-60;-60
0,004591;5,13131;8,08081;229.550;-60;-60
0,004592;5,13131;8,08081;229.600;-60;-60
0,004593;5,13131;8,08081;229.650;-60;-60
0,004594;5,12727;8,08081;229.700;-60;-60
0,004595;5,13131;8,08081;229.750;-60;-60
0,004596;5,12727;8,08081;229.800;-58,11;-60
0,004597;5,13131;8,08081;229.850;-47,9351;-60
0,004598;5,13131;8,08081;229.900;-52,7774;-60
0,004599;5,13131;8,08081;229.950;-60;-60
0,0046;5,12727;8,08081;230.000;-60;-60
0,004601;5,13131;8,08081;230.050;-60;-60
0,004602;5,12727;8,08081;230.100;-60;-60
0,004603;5,13131;8,08081;230.150;-60;-60
0,004604;5,12323;8,08081;230.200;-60;-60
0,004605;5,13131;8,08081;230.250;-60;-60
0,004606;5,13131;8,08081;230.300;-57,1652;-60
0,004607;5,13131;8,08081;230.350;-49,9937;-60
0,004608;5,13131;8,08081;230.400;-58,1874;-60
0,004609;5,13131;8,08081;230.450;-60;-60
0,00461;5,12727;8,08081;230.500;-60;-60
0,004611;5,13131;8,08081;230.550;-60;-60
0,004612;5,13131;8,08081;230.600;-60;-60
0,004613;5,13131;8,08081;230.650;-60;-60
0,004614;5,13131;8,08081;230.700;-60;-60
0,004615;5,13131;8,08081;230.750;-60;-60
0,004616;5,13131;8,08081;230.800;-60;-60
0,004617;5,12727;8,08081;230.850;-56,9228;-60
0,004618;5,13131;8,08081;230.900;-60;-60
0,004619;5,13131;8,08081;230.950;-60;-60
0,00462;5,13131;8,08081;231.000;-60;-60
0,004621;5,13131;8,08081;231.050;-60;-60
0,004622;5,13131;8,08081;231.100;-60;-60
0,004623;5,13131;8,08081;231.150;-60;-60
0,004624;5,13131;8,08081;231.200;-60;-60
0,004625;5,13131;8,08081;231.250;-60;-60
0,004626;5,13131;8,08081;231.300;-60;-60
0,004627;5,12727;8,08081;231.350;-60;-60
0,004628;5,13131;8,08081;231.400;-60;-60
0,004629;5,13131;8,08081;231.450;-60;-60
0,00463;5,13131;8,08081;231.500;-60;-60
0,004631;5,13131;8,08081;231.550;-60;-60
0,004632;5,13131;8,08081;231.600;-60;-60
0,004633;5,13131;8,08081;231.650;-60;-60
0,004634;5,13131;8,08081;231.700;-60;-60
0,004635;5,13131;8,08081;231.750;-60;-60
0,004636;5,13131;8,08081;231.800;-53,327;-60
0,004637;5,13131;8,08081;231.850;-54,8852;-60
0,004638;5,13131;8,10101;231.900;-60;-60
0,004639;5,13131;8,08081;231.950;-60;-60
0,00464;5,13131;8,08081;232.000;-60;-60
0,004641;5,12727;8,08081;232.050;-60;-60
0,004642;5,13131;8,08081;232.100;-60;-60
0,004643;5,13131;8,08081;232.150;-60;-60
0,004644;5,13131;8,08081;232.200;-60;-60
0,004645;5,13131;8,08081;232.250;-59,001;-60
0,004646;5,13131;8,08081;232.300;-48,8443;-60
0,004647;5,13131;8,10101;232.350;-53,3632;-60
0,004648;5,13131;8,08081;232.400;-60;-60
0,004649;5,13131;8,08081;232.450;-60;-60
0,00465;5,13131;8,08081;232.500;-60;-60
0,004651;5,12727;8,08081;232.550;-60;-60
0,004652;5,13131;8,08081;232.600;-60;-60
0,004653;5,13131;8,08081;232.650;-60;-60
0,004654;5,13131;8,06061;232.700;-60;-60
0,004655;5,13131;8,08081;232.750;-54,8238;-60
0,004656;5,12727;8,08081;232.800;-47,69;-60
0,004657;5,13131;8,08081;232.850;-55,4132;-60
0,004658;5,12727;8,08081;232.900;-60;-60
0,004659;5,13131;8,08081;232.950;-60;-60
0,00466;5,13131;8,08081;233.000;-60;-60
0,004661;5,13131;8,08081;233.050;-60;-60
0,004662;5,13131;8,08081;233.100;-60;-60
0,004663;5,13131;8,08081;233.150;-60;-60
0,004664;5,13131;8,08081;233.200;-60;-60
0,004665;5,13131;8,08081;233.250;-53,4865;-60
0,004666;5,12727;8,08081;233.300;-49,2996;-60
0,004667;5,13131;8,08081;233.350;-60;-60
0,004668;5,12727;8,08081;233.400;-60;-60
0,004669;5,13131;8,08081;233.450;-60;-60
0,00467;5,13131;8,08081;233.500;-60;-60
0,004671;5,13131;8,08081;233.550;-60;-60
0,004672;5,12727;8,08081;233.600;-60;-60
0,004673;5,13131;8,08081;233.650;-60;-60
0,004674;5,12727;8,08081;233.700;-60;-60
0,004675;5,13131;8,08081;233.750;-55,879;-60
0,004676;5,12727;8,08081;233.800;-54,6635;-60
0,004677;5,13131;8,06061;233.850;-60;-60
0,004678;5,13131;8,08081;233.900;-60;-60
0,004679;5,13131;8,08081;233.950;-60;-60
0,00468;5,13131;8,08081;234.000;-60;-60
0,004681;5,13131;8,08081;234.050;-60;-60
0,004682;5,12727;8,08081;234.100;-60;-60
0,004683;5,13131;8,08081;234.150;-60;-60
0,004684;5,13131;8,08081;234.200;-60;-60
0,004685;5,13131;8,08081;234.250;-60;-60
0,004686;5,13131;8,08081;234.300;-60;-60
0,004687;5,13131;8,08081;234.350;-60;-60
0,004688;5,13131;8,08081;234.400;-60;-60
0,004689;1,82222;8,08081;234.450;-60;-60
0,00469;0,40404;8,08081;234.500;-60;-60
0,004691;0,40404;8,08081;234.550;-60;-60
0,004692;0,391919;8,08081;234.600;-60;-60
0,004693;0,379798;8,08081;234.650;-60;-60
0,004694;0,371717;8,08081;234.700;-60;-60
0,004695;0,371717;8,08081;234.750;-55,5682;-60
0,004696;0,363636;8,08081;234.800;-59,5984;-60
0,004697;0,363636;8,08081;234.850;-60;-60
0,004698;0,363636;8,08081;234.900;-60;-60
0,004699;0,363636;8,08081;234.950;-60;-60
0,0047;0,363636;8,08081;235.000;-60;-60
0,004701;0,363636;8,08081;235.050;-60;-60
0,004702;0,363636;8,08081;235.100;-60;-60
0,004703;0,363636;8,08081;235.150;-60;-60
0,004704;0,359596;8,08081;235.200;-56,7851;-60
0,004705;0,363636;8,08081;235.250;-49,719;-60
0,004706;0,355556;8,08081;235.300;-57,0623;-60
0,004707;0,359596;8,08081;235.350;-60;-60
0,004708;0,359596;8,08081;235.400;-60;-60
0,004709;0,355556;8,08081;235.450;-60;-60
0,00471;0,355556;8,08081;235.500;-60;-60
0,004711;0,363636;8,08081;235.550;-60;-60
0,004712;0,355556;8,08081;235.600;-60;-60
0,004713;0,355556;8,08081;235.650;-60;-60
0,004714;0,351515;8,08081;235.700;-52,4633;-60
0,004715;0,355556;8,08081;235.750;-48,2286;-60
0,004716;0,343434;8,08081;235.800;-59,138;-60
0,004717;0,347475;8,08081;235.850;-60;-60
0,004718;0,339394;8,08081;235.900;-60;-60
0,004719;0,339394;8,08081;235.950;-60;-60
0,00472;0,343434;8,06061;236.000;-60;-60
0,004721;0,347475;8,08081;236.050;-60;-60
0,004722;0,335354;8,08081;236.100;-60;-60
0,004723;0,351515;8,08081;236.150;-60;-60
0,004724;0,343434;8,08081;236.200;-50,9053;-60
0,004725;0,335354;8,08081;236.250;-49,5232;-60
0,004726;0,335354;8,08081;236.300;-60;-60
0,004727;0,343434;8,08081;236.350;-60;-60
0,004728;0,343434;8,08081;236.400;-60;-60
0,004729;0,331313;8,08081;236.450;-60;-60
0,00473;0,339394;8,08081;236.500;-60;-60
0,004731;0,339394;8,08081;236.550;-60;-60
0,004732;0,335354;8,08081;236.600;-60;-60
0,004733;0,331313;8,08081;236.650;-60;-60
0,004734;0,331313;8,08081;236.700;-52,5512;-60
0,004735;0,335354;8,08081;236.750;-54,1091;-60
0,004736;0,339394;8,08081;236.800;-60;-60
0,004737;0,335354;8,08081;236.850;-60;-60
0,004738;0,327273;8,08081;236.900;-60;-60
0,004739;0,327273;8,08081;236.950;-60;-60
0,00474;0,327273;8,08081;237.000;-60;-60
0,004741;0,331313;8,08081;237.050;-60;-60
0,004742;0,327273;8,08081;237.100;-60;-60
0,004743;0,327273;8,08081;237.150;-60;-60
0,004744;0,327273;8,08081;237.200;-60;-60
0,004745;0,339394;8,08081;237.250;-60;-60
0,004746;0,335354;8,08081;237.300;-60;-60
0,004747;0,323232;8,08081;237.350;-60;-60
0,004748;0,327273;8,08081;237.400;-60;-60
0,004749;0,331313;8,08081;237.450;-60;-60
0,00475;0,331313;8,08081;237.500;-60;-60
0,004751;0,327273;8,08081;237.550;-60;-60
0,004752;0,323232;8,08081;237.600;-60;-60
0,004753;0,331313;8,08081;237.650;-60;-60
0,004754;0,327273;8,08081;237.700;-60;-60
0,004755;0,327273;8,08081;237.750;-60;-60
0,004756;0,327273;8,08081;237.800;-60;-60
0,004757;0,327273;8,08081;237.850;-60;-60
0,004758;0,323232;8,08081;237.900;-60;-60
0,004759;0,327273;8,08081;237.950;-60;-60
0,00476;0,323232;8,10101;238.000;-60;-60
0,004761;0,327273;8,08081;238.050;-60;-60
0,004762;0,335354;8,08081;238.100;-60;-60
0,004763;0,331313;8,08081;238.150;-55,8028;-60
0,004764;0,327273;8,08081;238.200;-51,5229;-60
0,004765;0,331313;8,08081;238.250;-60;-60
0,004766;0,327273;8,08081;238.300;-60;-60
0,004767;0,323232;8,08081;238.350;-60;-60
0,004768;0,323232;8,08081;238.400;-60;-60
0,004769;0,323232;8,08081;238.450;-60;-60
0,00477;0,327273;8,08081;238.500;-60;-60
0,004771;0,323232;8,08081;238.550;-60;-60
0,004772;0,323232;8,08081;238.600;-60;-60
0,004773;0,327273;8,08081;238.650;-50,9913;-60
0,004774;0,331313;8,08081;238.700;-49,4642;-60
0,004775;0,323232;8,08081;238.750;-60;-60
0,004776;0,327273;8,08081;238.800;-60;-60
0,004777;0,323232;8,08081;238.850;-60;-60
0,004778;0,323232;8,08081;238.900;-60;-60
0,004779;0,323232;8,08081;238.950;-60;-60
0,00478;0,331313;8,08081;239.000;-60;-60
0,004781;0,331313;8,08081;239.050;-60;-60
0,004782;0,327273;8,08081;239.100;-60;-60
0,004783;0,323232;8,08081;239.150;-49,2188;-60
0,004784;0,323232;8,08081;239.200;-50,5865;-60
0,004785;0,323232;8,08081;239.250;-60;-60
0,004786;0,323232;8,08081;239.300;-60;-60
0,004787;0,323232;8,08081;239.350;-60;-60
0,004788;0,331313;8,08081;239.400;-60;-60
0,004789;0,327273;8,08081;239.450;-60;-60
0,00479;0,323232;8,08081;239.500;-60;-60
0,004791;0,323232;8,08081;239.550;-60;-60
0,004792;0,327273;8,08081;239.600;-60;-60
0,004793;0,323232;8,08081;239.650;-50,2625;-60
0,004794;0,323232;8,08081;239.700;-54,6307;-60
0,004795;0,323232;8,08081;239.750;-60;-60
0,004796;0,323232;8,08081;239.800;-60;-60
0,004797;0,323232;8,08081;239.850;-60;-60
0,004798;0,323232;8,08081;239.900;-60;-60
0,004799;0,323232;8,08081;239.950;-60;-60
0,0048;0,323232;8,08081;240.000;-60;-60
0,004801;0,323232;8,08081;240.050;-60;-60
0,004802;0,323232;8,08081;240.100;-60;-60
0,004803;0,323232;8,08081;240.150;-55,6915;-60
0,004804;0,323232;8,08081;240.200;-60;-60
0,004805;0,323232;8,08081;240.250;-60;-60
0,004806;0,323232;8,08081;240.300;-60;-60
0,004807;0,323232;8,08081;240.350;-60;-60
0,004808;0,323232;8,10101;240.400;-60;-60
0,004809;0,327273;8,08081;240.450;-60;-60
0,00481;0,323232;8,08081;240.500;-60;-60
0,004811;0,323232;8,08081;240.550;-60;-60
0,004812;0,323232;8,08081;240.600;-60;-60
0,004813;0,323232;8,08081;240.650;-60;-60
0,004814;0,323232;8,08081;240.700;-60;-60
0,004815;0,323232;8,08081;240.750;-60;-60
0,004816;0,323232;8,08081;240.800;-60;-60
0,004817;0,323232;8,08081;240.850;-60;-60
0,004818;0,323232;8,08081;240.900;-60;-60
0,004819;0,331313;8,08081;240.950;-60;-60
0,00482;0,331313;8,08081;241.000;-60;-60
0,004821;0,323232;8,08081;241.050;-60;-60
0,004822;0,327273;8,08081;241.100;-56,1997;-60
0,004823;0,323232;8,08081;241.150;-54,4514;-60
0,004824;0,323232;8,08081;241.200;-60;-60
0,004825;0,327273;8,08081;241.250;-60;-60
0,004826;0,323232;8,08081;241.300;-60;-60
0,004827;0,323232;8,08081;241.350;-60;-60
0,004828;0,323232;8,08081;241.400;-60;-60
0,004829;0,323232;8,08081;241.450;-60;-60
0,00483;0,323232;8,08081;241.500;-60;-60
0,004831;0,327273;8,10101;241.550;-60;-60
0,004832;0,323232;8,08081;241.600;-50,4737;-60
0,004833;0,327273;8,08081;241.650;-51,549;-60
0,004834;0,323232;8,08081;241.700;-60;-60
0,004835;0,323232;8,08081;241.750;-60;-60
0,004836;0,323232;8,08081;241.800;-60;-60
0,004837;0,323232;8,08081;241.850;-60;-60
0,004838;0,323232;8,08081;241.900;-60;-60
0,004839;0,323232;8,08081;241.950;-60;-60
0,00484;0,323232;8,08081;242.000;-60;-60
0,004841;0,323232;8,08081;242.050;-59,3936;-60
0,004842;0,323232;8,08081;242.100;-48,3948;-60
0,004843;0,323232;8,08081;242.150;-52,4078;-60
0,004844;0,327273;8,08081;242.200;-60;-60
0,004845;0,323232;8,08081;242.250;-60;-60
0,004846;0,323232;8,08081;242.300;-60;-60
0,004847;0,323232;8,08081;242.350;-60;-60
0,004848;0,323232;8,08081;242.400;-60;-60
0,004849;0,323232;8,08081;242.450;-60;-60
0,00485;0,323232;8,08081;242.500;-60;-60
0,004851;0,323232;8,08081;242.550;-56,7898;-60
0,004852;0,327273;8,08081;242.600;-49,0487;-60
0,004853;0,323232;8,08081;242.650;-56,2744;-60
0,004854;0,323232;8,08081;242.700;-60;-60
0,004855;0,323232;8,08081;242.750;-60;-60
0,004856;0,323232;8,08081;242.800;-60;-60
0,004857;0,323232;8,08081;242.850;-60;-60
0,004858;0,323232;8,08081;242.900;-60;-60
0,004859;0,323232;8,08081;242.950;-60;-60
0,00486;0,327273;8,08081;243.000;-60;-60
0,004861;0,323232;8,08081;243.050;-57,7926;-60
0,004862;0,323232;8,08081;243.100;-53,1069;-60
0,004863;0,323232;8,08081;243.150;-60;-60
0,004864;0,327273;8,08081;243.200;-60;-60
0,004865;0,323232;8,08081;243.250;-60;-60
0,004866;0,323232;8,08081;243.300;-60;-60
0,004867;0,323232;8,08081;243.350;-60;-60
0,004868;0,319192;8,08081;243.400;-60;-60
0,004869;0,323232;8,08081;243.450;-60;-60
0,00487;0,323232;8,08081;243.500;-60;-60
0,004871;0,323232;8,08081;243.550;-60;-60
0,004872;0,327273;8,08081;243.600;-60;-60
0,004873;0,323232;8,08081;243.650;-60;-60
0,004874;0,327273;8,08081;243.700;-60;-60
0,004875;0,323232;8,08081;243.750;-60;-60
0,004876;0,323232;8,08081;243.800;-60;-60
0,004877;0,323232;8,08081;243.850;-60;-60
0,004878;0,323232;8,08081;243.900;-60;-60
0,004879;0,323232;8,08081;243.950;-60;-60
0,00488;0,323232;8,08081;244.000;-60;-60
0,004881;0,327273;8,06061;244.050;-58,2759;-60
0,004882;0,323232;8,08081;244.100;-58,9424;-60
0,004883;0,323232;8,08081;244.150;-60;-60
0,004884;0,323232;8,08081;244.200;-60;-60
0,004885;0,323232;8,06061;244.250;-60;-60
0,004886;0,323232;8,08081;244.300;-60;-60
0,004887;0,323232;8,08081;244.350;-60;-60
0,004888;0,323232;8,08081;244.400;-60;-60
0,004889;0,323232;8,10101;244.450;-60;-60
0,00489;0,319192;8,08081;244.500;-60;-60
0,004891;0,323232;8,08081;244.550;-50,878;-60
0,004892;0,323232;8,08081;244.600;-54,6101;-60
0,004893;0,323232;8,08081;244.650;-60;-60
0,004894;0,323232;8,08081;244.700;-60;-60
0,004895;0,323232;8,08081;244.750;-60;-60
0,004896;0,323232;8,08081;244.800;-60;-60
0,004897;0,327273;8,08081;244.850;-60;-60
0,004898;0,323232;8,08081;244.900;-60;-60
0,004899;0,323232;8,08081;244.950;-60;-60
0,0049;0,327273;8,08081;245.000;-56,1814;-60
0,004901;0,327273;8,08081;245.050;-48,3861;-60
0,004902;0,323232;8,08081;245.100;-55,1403;-60
0,004903;0,323232;8,08081;245.150;-60;-60
0,004904;0,323232;8,08081;245.200;-60;-60
0,004905;0,319192;8,08081;245.250;-60;-60
0,004906;0,323232;8,08081;245.300;-60;-60
0,004907;0,323232;8,08081;245.350;-60;-60
0,004908;0,323232;8,08081;245.400;-60;-60
0,004909;0,319192;8,08081;245.450;-60;-60
0,00491;0,327273;8,08081;245.500;-53,6187;-60
0,004911;0,323232;8,08081;245.550;-48,7853;-60
0,004912;0,323232;8,08081;245.600;-59,2154;-60
0,004913;0,323232;8,08081;245.650;-60;-60
0,004914;0,323232;8,10101;245.700;-60;-60
0,004915;0,327273;8,08081;245.750;-60;-60
0,004916;0,323232;8,08081;245.800;-60;-60
0,004917;0,323232;8,08081;245.850;-60;-60
0,004918;0,323232;8,08081;245.900;-60;-60
0,004919;0,323232;8,08081;245.950;-60;-60
0,00492;0,323232;8,08081;246.000;-54,0409;-60
0,004921;0,323232;8,08081;246.050;-52,0406;-60
0,004922;0,323232;8,08081;246.100;-60;-60
0,004923;0,323232;8,08081;246.150;-60;-60
0,004924;0,323232;8,08081;246.200;-60;-60
0,004925;0,323232;8,08081;246.250;-60;-60
0,004926;0,327273;8,08081;246.300;-60;-60
0,004927;0,323232;8,08081;246.350;-60;-60
0,004928;0,323232;8,08081;246.400;-60;-60
0,004929;0,327273;8,08081;246.450;-60;-60
0,00493;0,323232;8,08081;246.500;-59,8885;-60
0,004931;0,319192;8,08081;246.550;-60;-60
0,004932;0,323232;8,08081;246.600;-60;-60
0,004933;0,323232;8,08081;246.650;-60;-60
0,004934;0,323232;8,08081;246.700;-60;-60
0,004935;0,319192;8,08081;246.750;-60;-60
0,004936;0,323232;8,08081;246.800;-60;-60
0,004937;0,323232;8,08081;246.850;-60;-60
0,004938;0,323232;8,08081;246.900;-60;-60
0,004939;0,323232;8,08081;246.950;-60;-60
0,00494;0,323232;8,08081;247.000;-60;-60
0,004941;0,323232;8,08081;247.050;-60;-60
0,004942;0,323232;8,08081;247.100;-60;-60
0,004943;0,323232;8,08081;247.150;-60;-60
0,004944;0,323232;8,08081;247.200;-60;-60
0,004945;0,323232;8,08081;247.250;-60;-60
0,004946;0,323232;8,08081;247.300;-60;-60
0,004947;0,323232;8,08081;247.350;-60;-60
0,004948;0,323232;8,08081;247.400;-60;-60
0,004949;0,323232;8,08081;247.450;-60;-60
0,00495;0,323232;8,08081;247.500;-52,3351;-60
0,004951;0,323232;8,08081;247.550;-58,7736;-60
0,004952;0,323232;8,08081;247.600;-60;-60
0,004953;0,323232;8,08081;247.650;-60;-60
0,004954;0,323232;8,10101;247.700;-60;-60
0,004955;0,323232;8,08081;247.750;-60;-60
0,004956;0,323232;8,08081;247.800;-60;-60
0,004957;0,323232;8,08081;247.850;-60;-60
0,004958;0,323232;8,08081;247.900;-60;-60
0,004959;0,327273;8,08081;247.950;-54,2238;-60
0,00496;0,323232;8,08081;248.000;-49,2124;-60
0,004961;0,331313;8,08081;248.050;-59,1353;-60
0,004962;0,323232;8,08081;248.100;-60;-60
0,004963;0,323232;8,08081;248.150;-60;-60
0,004964;0,323232;8,08081;248.200;-60;-60
0,004965;0,323232;8,08081;248.250;-60;-60
0,004966;0,323232;8,08081;248.300;-60;-60
0,004967;0,323232;8,08081;248.350;-60;-60
0,004968;0,323232;8,08081;248.400;-60;-60
0,004969;0,327273;8,08081;248.450;-51,3976;-60
0,00497;0,323232;8,08081;248.500;-49,2869;-60
0,004971;0,323232;8,08081;248.550;-60;-60
0,004972;0,323232;8,08081;248.600;-60;-60
0,004973;0,323232;8,08081;248.650;-60;-60
0,004974;0,323232;8,08081;248.700;-60;-60
0,004975;0,323232;8,08081;248.750;-60;-60
0,004976;0,319192;8,08081;248.800;-60;-60
0,004977;0,323232;8,08081;248.850;-60;-60
0,004978;0,323232;8,08081;248.900;-60;-60
0,004979;0,323232;8,08081;248.950;-51,4327;-60
0,00498;0,323232;8,08081;249.000;-52,2514;-60
0,004981;0,323232;8,08081;249.050;-60;-60
0,004982;0,323232;8,08081;249.100;-60;-60
0,004983;0,323232;8,08081;249.150;-60;-60
0,004984;0,327273;8,08081;249.200;-60;-60
0,004985;0,327273;8,08081;249.250;-60;-60
0,004986;0,323232;8,06061;249.300;-60;-60
0,004987;0,327273;8,08081;249.350;-60;-60
0,004988;0,323232;8,06061;249.400;-60;-60
0,004989;0,323232;8,08081;249.450;-55,4526;-60
0,00499;0,323232;8,08081;249.500;-59,431;-60
0,004991;0,323232;8,08081;249.550;-60;-60
0,004992;0,323232;8,08081;249.600;-60;-60
0,004993;0,323232;8,08081;249.650;-60;-60
0,004994;0,323232;8,08081;249.700;-60;-60
0,004995;0,327273;8,08081;249.750;-60;-60
0,004996;0,323232;8,08081;249.800;-60;-60
0,004997;0,323232;8,08081;249.850;-60;-60
0,004998;0,323232;8,08081;249.900;-60;-60
0,004999;0,323232;8,08081;249.950;-60;-60
0,005;0,323232;8,08081;250.000;-60;-60
0,005001;0,323232;8,08081;250.050;-60;-60
0,005002;0,327273;8,08081;250.100;-60;-60
0,005003;0,323232;8,08081;250.150;-60;-60
0,005004;0,323232;8,08081;250.200;-60;-60
0,005005;0,323232;8,08081;250.250;-60;-60
0,005006;0,323232;8,08081;250.300;-60;-60
0,005007;0,327273;8,08081;250.350;-60;-60
0,005008;0,323232;8,08081;250.400;-59,9303;-60
0,005009;3,64444;8,08081;250.450;-54,9549;-60
0,00501;5,05859;8,08081;250.500;-60;-60
0,005011;5,08283;8,08081;250.550;-60;-60
0,005012;5,09091;8,08081;250.600;-60;-60
0,005013;5,09091;8,08081;250.650;-60;-60
0,005014;5,10707;8,08081;250.700;-60;-60
0,005015;5,11919;8,08081;250.750;-60;-60
0,005016;5,12323;8,08081;250.800;-60;-60
0,005017;5,12323;8,08081;250.850;-60;-60
0,005018;5,12727;8,08081;250.900;-53,0655;-60
0,005019;5,12727;8,08081;250.950;-50,7667;-60
0,00502;5,13131;8,08081;251.000;-60;-60
0,005021;5,12727;8,08081;251.050;-60;-60
0,005022;5,13131;8,08081;251.100;-60;-60
0,005023;5,13131;8,08081;251.150;-60;-60
0,005024;5,13131;8,08081;251.200;-60;-60
0,005025;5,13131;8,08081;251.250;-60;-60
0,005026;5,13131;8,08081;251.300;-60;-60
0,005027;5,13131;8,08081;251.350;-60;-60
0,005028;5,13131;8,08081;251.400;-49,9778;-60
0,005029;5,13131;8,08081;251.450;-50,5859;-60
0,00503;5,13131;8,08081;251.500;-60;-60
0,005031;5,13131;8,08081;251.550;-60;-60
0,005032;5,13131;8,08081;251.600;-60;-60
0,005033;5,12323;8,08081;251.650;-60;-60
0,005034;5,12727;8,08081;251.700;-60;-60
0,005035;5,13131;8,08081;251.750;-60;-60
0,005036;5,13131;8,08081;251.800;-60;-60
0,005037;5,13131;8,08081;251.850;-60;-60
0,005038;5,13131;8,08081;251.900;-49,6869;-60
0,005039;5,13131;8,08081;251.950;-53,2464;-60
0,00504;5,12727;8,08081;252.000;-60;-60
0,005041;5,13131;8,08081;252.050;-60;-60
0,005042;5,12727;8,08081;252.100;-60;-60
0,005043;5,13131;8,08081;252.150;-60;-60
0,005044;5,13131;8,08081;252.200;-60;-60
0,005045;5,13131;8,08081;252.250;-60;-60
0,005046;5,13131;8,08081;252.300;-60;-60
0,005047;5,13131;8,08081;252.350;-60;-60
0,005048;5,13131;8,08081;252.400;-52,6837;-60
0,005049;5,13131;8,08081;252.450;-59,6068;-60
0,00505;5,13131;8,08081;252.500;-60;-60
0,005051;5,13131;8,08081;252.550;-60;-60
0,005052;5,12727;8,08081;252.600;-60;-60
0,005053;5,13131;8,08081;252.650;-60;-60
0,005054;5,13131;8,08081;252.700;-60;-60
0,005055;5,13131;8,10101;252.750;-60;-60
0,005056;5,12727;8,08081;252.800;-60;-60
0,005057;5,13131;8,08081;252.850;-60;-60
0,005058;5,12727;8,08081;252.900;-60;-60
0,005059;5,13131;8,08081;252.950;-60;-60
0,00506;5,13131;8,08081;253.000;-60;-60
0,005061;5,13131;8,08081;253.050;-60;-60
0,005062;5,13131;8,08081;253.100;-60;-60
0,005063;5,13131;8,08081;253.150;-60;-60
