"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,002415;0,323232;2,62626;120.750;-60;-60
0,002416;0,327273;2,62626;120.800;-60;-60
0,002417;0,323232;2,62626;120.850;-60;-60
0,002418;0,323232;2,62626;120.900;-60;-60
0,002419;0,323232;2,62626;120.950;-60;-60
0,00242;0,323232;2,62626;121.000;-59,9203;-60
0,002421;0,323232;2,62626;121.050;-50,593;-60
0,002422;0,323232;2,62626;121.100;-56,3214;-60
0,002423;0,323232;2,62626;121.150;-60;-60
0,002424;0,323232;2,62626;121.200;-60;-60
0,002425;0,323232;2,62626;121.250;-60;-60
0,002426;0,327273;2,62626;121.300;-60;-60
0,002427;0,323232;2,62626;121.350;-60;-60
0,002428;0,323232;2,62626;121.400;-60;-60
0,002429;0,323232;2,62626;121.450;-60;-60
0,00243;0,323232;2,62626;121.500;-48,8209;-60
0,002431;0,323232;2,62626;121.550;-42,5972;-60
0,002432;0,323232;2,62626;121.600;-51,5318;-60
0,002433;0,323232;2,62626;121.650;-60;-60
0,002434;0,323232;2,62626;121.700;-60;-60
0,002435;0,323232;2,62626;121.750;-60;-60
0,002436;0,323232;2,62626;121.800;-60;-60
0,002437;0,323232;2,62626;121.850;-60;-60
0,002438;0,323232;2,62626;121.900;-60;-60
0,002439;0,323232;2,64646;121.950;-60;-60
0,00244;0,327273;2,62626;122.000;-45,6216;-60
0,002441;0,323232;2,62626;122.050;-42,5011;-60
0,002442;0,323232;2,62626;122.100;-54,9416;-60
0,002443;0,323232;2,64646;122.150;-60;-60
0,002444;0,323232;2,62626;122.200;-60;-60
0,002445;0,323232;2,62626;122.250;-60;-60
0,002446;0,323232;2,62626;122.300;-60;-60
0,002447;0,323232;2,62626;122.350;-60;-60
0,002448;0,323232;2,62626;122.400;-60;-60
0,002449;0,323232;2,62626;122.450;-60;-60
0,00245;0,323232;2,62626;122.500;-49,0498;-60
0,002451;0,323232;2,62626;122.550;-48,9151;-60
0,002452;0,323232;2,62626;122.600;-60;-60
0,002453;0,323232;2,62626;122.650;-60;-60
0,002454;0,323232;2,62626;122.700;-60;-60
0,002455;0,323232;2,62626;122.750;-60;-60
0,002456;0,323232;2,62626;122.800;-60;-60
0,002457;0,323232;2,62626;122.850;-60;-60
0,002458;0,323232;2,62626;122.900;-60;-60
0,002459;0,319192;2,64646;122.950;-60;-60
0,00246;0,323232;2,62626;123.000;-57,4796;-60
0,002461;0,323232;2,62626;123.050;-59,8777;-60
0,002462;0,323232;2,62626;123.100;-60;-60
0,002463;0,323232;2,62626;123.150;-60;-60
0,002464;0,323232;2,64646;123.200;-60;-60
0,002465;0,323232;2,62626;123.250;-60;-60
0,002466;0,323232;2,62626;123.300;-60;-60
0,002467;0,323232;2,62626;123.350;-60;-60
0,002468;0,323232;2,62626;123.400;-60;-60
0,002469;0,323232;2,62626;123.450;-53,6605;-60
0,00247;0,323232;2,62626;123.500;-43,9182;-60
0,002471;0,323232;2,64646;123.550;-49,3868;-60
0,002472;0,323232;2,62626;123.600;-60;-60
0,002473;0,323232;2,62626;123.650;-60;-60
0,002474;0,323232;2,62626;123.700;-60;-60
0,002475;0,323232;2,62626;123.750;-60;-60
0,002476;0,323232;2,62626;123.800;-60;-60
0,002477;0,323232;2,62626;123.850;-60;-60
0,002478;0,327273;2,62626;123.900;-60;-60
0,002479;0,323232;2,62626;123.950;-48,177;-60
0,00248;0,323232;2,62626;124.000;-41,8652;-60
0,002481;0,323232;2,62626;124.050;-50,617;-60
0,002482;0,323232;2,64646;124.100;-60;-60
0,002483;0,323232;2,62626;124.150;-60;-60
0,002484;0,323232;2,62626;124.200;-60;-60
0,002485;0,319192;2,62626;124.250;-60;-60
0,002486;0,323232;2,62626;124.300;-60;-60
0,002487;0,323232;2,64646;124.350;-60;-60
0,002488;0,323232;2,62626;124.400;-60;-60
0,002489;0,323232;2,62626;124.450;-48,9659;-60
0,00249;0,323232;2,62626;124.500;-45,7299;-60
0,002491;0,323232;2,62626;124.550;-57,7784;-60
0,002492;0,323232;2,62626;124.600;-60;-60
0,002493;0,323232;2,62626;124.650;-60;-60
0,002494;0,323232;2,62626;124.700;-60;-60
0,002495;0,323232;2,62626;124.750;-60;-60
0,002496;0,323232;2,62626;124.800;-60;-60
0,002497;0,323232;2,62626;124.850;-60;-60
0,002498;0,323232;2,62626;124.900;-60;-60
0,002499;0,323232;2,62626;124.950;-60;-60
0,0025;0,323232;2,62626;125.000;-60;-60
0,002501;0,323232;2,62626;125.050;-60;-60
0,002502;0,323232;2,62626;125.100;-60;-60
0,002503;0,323232;2,62626;125.150;-60;-60
0,002504;0,323232;2,62626;125.200;-60;-60
0,002505;0,323232;2,62626;125.250;-60;-60
0,002506;0,323232;2,62626;125.300;-60;-60
0,002507;0,323232;2,62626;125.350;-60;-60
0,002508;0,323232;2,62626;125.400;-59,4893;-60
0,002509;0,323232;2,62626;125.450;-46,0447;-60
0,00251;0,323232;2,62626;125.500;-48,4318;-60
0,002511;0,327273;2,62626;125.550;-60;-60
0,002512;0,323232;2,62626;125.600;-60;-60
0,002513;0,319192;2,62626;125.650;-60;-60
0,002514;0,323232;2,62626;125.700;-60;-60
0,002515;0,323232;2,62626;125.750;-60;-60
0,002516;0,323232;2,62626;125.800;-60;-60
0,002517;0,319192;2,62626;125.850;-60;-60
0,002518;0,323232;2,62626;125.900;-51,7511;-60
0,002519;0,323232;2,62626;125.950;-41,9847;-60
0,00252;0,323232;2,62626;126.000;-47,3834;-60
0,002521;0,323232;2,62626;126.050;-60;-60
0,002522;0,323232;2,62626;126.100;-60;-60
0,002523;0,323232;2,62626;126.150;-60;-60
0,002524;0,323232;2,62626;126.200;-60;-60
0,002525;0,327273;2,64646;126.250;-60;-60
0,002526;0,323232;2,62626;126.300;-60;-60
0,002527;0,327273;2,62626;126.350;-60;-60
0,002528;0,331313;2,64646;126.400;-50,3708;-60
0,002529;0,323232;2,62626;126.450;-43,8248;-60
0,00253;0,323232;2,62626;126.500;-52,3055;-60
0,002531;0,323232;2,62626;126.550;-60;-60
0,002532;0,323232;2,62626;126.600;-60;-60
0,002533;0,323232;2,62626;126.650;-60;-60
0,002534;0,323232;2,62626;126.700;-60;-60
0,002535;0,327273;2,64646;126.750;-60;-60
0,002536;0,323232;2,62626;126.800;-60;-60
0,002537;0,323232;2,62626;126.850;-60;-60
0,002538;0,319192;2,62626;126.900;-60;-60
0,002539;0,323232;2,62626;126.950;-57,0213;-60
0,00254;0,319192;2,62626;127.000;-60;-60
0,002541;0,323232;2,62626;127.050;-60;-60
0,002542;0,323232;2,62626;127.100;-60;-60
0,002543;0,323232;2,62626;127.150;-60;-60
0,002544;0,323232;2,62626;127.200;-60;-60
0,002545;0,327273;2,62626;127.250;-60;-60
0,002546;0,327273;2,62626;127.300;-60;-60
0,002547;0,323232;2,62626;127.350;-60;-60
0,002548;0,323232;2,62626;127.400;-49,6889;-60
0,002549;0,323232;2,62626;127.450;-49,0174;-60
0,00255;0,323232;2,62626;127.500;-60;-60
0,002551;0,327273;2,62626;127.550;-60;-60
0,002552;0,323232;2,62626;127.600;-60;-60
0,002553;0,323232;2,64646;127.650;-60;-60
0,002554;0,323232;2,62626;127.700;-60;-60
0,002555;0,327273;2,62626;127.750;-60;-60
0,002556;0,323232;2,64646;127.800;-60;-60
0,002557;0,323232;2,62626;127.850;-56,9799;-60
0,002558;0,323232;2,62626;127.900;-43,1709;-60
0,002559;0,323232;2,62626;127.950;-45,4705;-60
0,00256;0,323232;2,62626;128.000;-60;-60
0,002561;0,323232;2,62626;128.050;-60;-60
0,002562;0,327273;2,62626;128.100;-60;-60
0,002563;0,323232;2,62626;128.150;-60;-60
0,002564;0,323232;2,62626;128.200;-60;-60
0,002565;0,323232;2,62626;128.250;-60;-60
0,002566;0,323232;2,62626;128.300;-60;-60
0,002567;0,323232;2,62626;128.350;-53,2058;-60
0,002568;0,319192;2,62626;128.400;-43,1499;-60
0,002569;0,323232;2,64646;128.450;-48,4322;-60
0,00257;0,323232;2,62626;128.500;-60;-60
0,002571;0,323232;2,62626;128.550;-60;-60
0,002572;0,323232;2,62626;128.600;-60;-60
0,002573;0,319192;2,62626;128.650;-60;-60
0,002574;0,323232;2,62626;128.700;-60;-60
0,002575;0,323232;2,64646;128.750;-60;-60
0,002576;0,323232;2,62626;128.800;-60;-60
0,002577;0,319192;2,62626;128.850;-57,588;-60
0,002578;0,323232;2,62626;128.900;-50,8843;-60
0,002579;0,327273;2,62626;128.950;-59,0431;-60
0,00258;0,323232;2,62626;129.000;-60;-60
0,002581;0,323232;2,62626;129.050;-60;-60
0,002582;0,327273;2,62626;129.100;-60;-60
0,002583;0,323232;2,62626;129.150;-60;-60
0,002584;0,323232;2,62626;129.200;-60;-60
0,002585;0,319192;2,62626;129.250;-60;-60
0,002586;0,319192;2,62626;129.300;-60;-60
0,002587;0,327273;2,62626;129.350;-55,1158;-60
0,002588;0,323232;2,64646;129.400;-51,3278;-60
0,002589;0,327273;2,62626;129.450;-60;-60
0,00259;0,323232;2,62626;129.500;-60;-60
0,002591;0,323232;2,62626;129.550;-60;-60
0,002592;0,323232;2,62626;129.600;-60;-60
0,002593;0,323232;2,62626;129.650;-60;-60
0,002594;0,323232;2,62626;129.700;-60;-60
0,002595;0,319192;2,62626;129.750;-60;-60
0,002596;0,323232;2,62626;129.800;-60;-60
0,002597;0,323232;2,62626;129.850;-45,288;-60
0,002598;0,323232;2,62626;129.900;-44,5497;-60
0,002599;0,323232;2,62626;129.950;-60;-60
0,0026;0,319192;2,62626;130.000;-60;-60
0,002601;0,323232;2,62626;130.050;-60;-60
0,002602;0,323232;2,62626;130.100;-60;-60
0,002603;0,323232;2,62626;130.150;-60;-60
0,002604;0,323232;2,62626;130.200;-60;-60
0,002605;0,323232;2,62626;130.250;-60;-60
0,002606;0,323232;2,62626;130.300;-57,2764;-60
0,002607;0,323232;2,62626;130.350;-43,3665;-60
0,002608;0,323232;2,62626;130.400;-45,5575;-60
0,002609;0,323232;2,62626;130.450;-60;-60
0,00261;0,323232;2,62626;130.500;-60;-60
0,002611;0,323232;2,62626;130.550;-60;-60
0,002612;0,323232;2,62626;130.600;-60;-60
0,002613;0,323232;2,64646;130.650;-60;-60
0,002614;0,323232;2,62626;130.700;-60;-60
0,002615;0,323232;2,62626;130.750;-60;-60
0,002616;0,319192;2,62626;130.800;-58,2532;-60
0,002617;0,323232;2,62626;130.850;-47,9135;-60
0,002618;0,323232;2,62626;130.900;-52,9895;-60
0,002619;0,323232;2,62626;130.950;-60;-60
0,00262;0,327273;2,60606;131.000;-60;-60
0,002621;0,327273;2,62626;131.050;-60;-60
0,002622;0,323232;2,64646;131.100;-60;-60
0,002623;0,323232;2,62626;131.150;-60;-60
0,002624;0,323232;2,62626;131.200;-60;-60
0,002625;0,323232;2,62626;131.250;-60;-60
0,002626;0,323232;2,62626;131.300;-60;-60
0,002627;0,323232;2,62626;131.350;-56,8961;-60
0,002628;0,323232;2,62626;131.400;-60;-60
0,002629;0,327273;2,62626;131.450;-60;-60
0,00263;0,327273;2,62626;131.500;-60;-60
0,002631;0,323232;2,62626;131.550;-60;-60
0,002632;0,323232;2,62626;131.600;-60;-60
0,002633;0,323232;2,62626;131.650;-60;-60
0,002634;0,323232;2,62626;131.700;-60;-60
0,002635;0,323232;2,62626;131.750;-60;-60
0,002636;0,323232;2,62626;131.800;-48,4407;-60
0,002637;0,323232;2,62626;131.850;-44,6383;-60
0,002638;0,323232;2,62626;131.900;-56,4622;-60
0,002639;0,323232;2,62626;131.950;-60;-60
0,00264;0,323232;2,62626;132.000;-60;-60
0,002641;0,323232;2,62626;132.050;-60;-60
0,002642;0,323232;2,62626;132.100;-60;-60
0,002643;0,323232;2,62626;132.150;-60;-60
0,002644;0,323232;2,62626;132.200;-60;-60
0,002645;0,323232;2,62626;132.250;-60;-60
0,002646;0,323232;2,64646;132.300;-44,5984;-60
0,002647;0,323232;2,62626;132.350;-43,7224;-60
0,002648;0,323232;2,62626;132.400;-59,5034;-60
0,002649;0,323232;2,62626;132.450;-60;-60
0,00265;0,323232;2,62626;132.500;-60;-60
0,002651;0,319192;2,62626;132.550;-60;-60
0,002652;0,323232;2,62626;132.600;-60;-60
0,002653;0,323232;2,62626;132.650;-60;-60
0,002654;0,331313;2,62626;132.700;-60;-60
0,002655;0,323232;2,62626;132.750;-60;-60
0,002656;0,323232;2,62626;132.800;-46,6665;-60
0,002657;0,323232;2,62626;132.850;-48,6877;-60
0,002658;0,323232;2,62626;132.900;-60;-60
0,002659;0,327273;2,62626;132.950;-60;-60
0,00266;0,323232;2,62626;133.000;-60;-60
0,002661;0,323232;2,62626;133.050;-60;-60
0,002662;0,323232;2,62626;133.100;-60;-60
0,002663;0,323232;2,62626;133.150;-60;-60
0,002664;0,319192;2,62626;133.200;-60;-60
0,002665;0,323232;2,62626;133.250;-60;-60
0,002666;0,323232;2,62626;133.300;-60;-60
0,002667;0,323232;2,62626;133.350;-60;-60
0,002668;0,323232;2,62626;133.400;-60;-60
0,002669;0,323232;2,62626;133.450;-60;-60
0,00267;0,323232;2,62626;133.500;-60;-60
0,002671;0,323232;2,62626;133.550;-60;-60
0,002672;0,323232;2,62626;133.600;-60;-60
0,002673;0,323232;2,62626;133.650;-60;-60
0,002674;0,323232;2,62626;133.700;-60;-60
0,002675;0,323232;2,62626;133.750;-52,9481;-60
0,002676;0,323232;2,62626;133.800;-45,8751;-60
0,002677;0,323232;2,62626;133.850;-54,0389;-60
0,002678;0,323232;2,62626;133.900;-60;-60
0,002679;0,323232;2,62626;133.950;-60;-60
0,00268;0,323232;2,62626;134.000;-60;-60
0,002681;0,323232;2,62626;134.050;-60;-60
0,002682;0,323232;2,62626;134.100;-60;-60
0,002683;0,323232;2,62626;134.150;-60;-60
0,002684;0,323232;2,62626;134.200;-60;-60
0,002685;0,323232;2,62626;134.250;-46,7728;-60
0,002686;0,323232;2,62626;134.300;-42,8577;-60
0,002687;0,323232;2,62626;134.350;-54,4193;-60
0,002688;0,327273;2,62626;134.400;-60;-60
0,002689;0,323232;2,62626;134.450;-60;-60
0,00269;0,323232;2,64646;134.500;-60;-60
0,002691;0,319192;2,62626;134.550;-60;-60
0,002692;0,327273;2,62626;134.600;-60;-60
0,002693;0,323232;2,62626;134.650;-60;-60
0,002694;0,323232;2,62626;134.700;-60;-60
0,002695;0,323232;2,62626;134.750;-46,7367;-60
0,002696;0,323232;2,62626;134.800;-45,7368;-60
0,002697;0,323232;2,62626;134.850;-60;-60
0,002698;0,319192;2,62626;134.900;-60;-60
0,002699;0,323232;2,62626;134.950;-60;-60
0,0027;0,323232;2,62626;135.000;-60;-60
0,002701;0,323232;2,62626;135.050;-60;-60
0,002702;0,327273;2,62626;135.100;-60;-60
0,002703;0,327273;2,64646;135.150;-60;-60
0,002704;0,323232;2,62626;135.200;-60;-60
0,002705;0,323232;2,62626;135.250;-57,9668;-60
0,002706;0,323232;2,62626;135.300;-60;-60
0,002707;0,323232;2,62626;135.350;-60;-60
0,002708;0,323232;2,62626;135.400;-60;-60
0,002709;0,323232;2,62626;135.450;-60;-60
0,00271;0,323232;2,62626;135.500;-60;-60
0,002711;0,319192;2,62626;135.550;-60;-60
0,002712;0,323232;2,62626;135.600;-60;-60
0,002713;0,323232;2,62626;135.650;-60;-60
0,002714;0,323232;2,62626;135.700;-58,956;-60
0,002715;0,323232;2,62626;135.750;-48,3796;-60
0,002716;0,319192;2,62626;135.800;-53,1056;-60
0,002717;0,323232;2,62626;135.850;-60;-60
0,002718;0,327273;2,62626;135.900;-60;-60
0,002719;0,323232;2,62626;135.950;-60;-60
0,00272;0,323232;2,62626;136.000;-60;-60
0,002721;0,323232;2,62626;136.050;-60;-60
0,002722;0,323232;2,62626;136.100;-60;-60
0,002723;0,323232;2,62626;136.150;-60;-60
0,002724;0,323232;2,62626;136.200;-50,058;-60
0,002725;0,323232;2,64646;136.250;-42,9275;-60
0,002726;0,323232;2,62626;136.300;-50,8219;-60
0,002727;0,323232;2,62626;136.350;-60;-60
0,002728;0,323232;2,62626;136.400;-60;-60
0,002729;0,323232;2,62626;136.450;-60;-60
0,00273;0,323232;2,62626;136.500;-60;-60
0,002731;0,323232;2,64646;136.550;-60;-60
0,002732;0,323232;2,62626;136.600;-60;-60
0,002733;0,323232;2,64646;136.650;-60;-60
0,002734;0,323232;2,62626;136.700;-48,052;-60
0,002735;0,323232;2,62626;136.750;-43,9453;-60
0,002736;0,323232;2,64646;136.800;-55,2011;-60
0,002737;0,319192;2,62626;136.850;-60;-60
0,002738;0,323232;2,62626;136.900;-60;-60
0,002739;0,323232;2,62626;136.950;-60;-60
0,00274;0,323232;2,62626;137.000;-60;-60
0,002741;0,323232;2,64646;137.050;-60;-60
0,002742;0,323232;2,64646;137.100;-60;-60
0,002743;0,323232;2,62626;137.150;-60;-60
0,002744;0,323232;2,62626;137.200;-53,7998;-60
0,002745;0,323232;2,62626;137.250;-52,8077;-60
0,002746;0,323232;2,62626;137.300;-60;-60
0,002747;0,323232;2,62626;137.350;-60;-60
0,002748;0,323232;2,62626;137.400;-60;-60
0,002749;0,323232;2,62626;137.450;-60;-60
0,00275;0,327273;2,62626;137.500;-60;-60
0,002751;0,323232;2,62626;137.550;-60;-60
0,002752;0,323232;2,62626;137.600;-60;-60
0,002753;0,323232;2,62626;137.650;-60;-60
0,002754;0,319192;2,62626;137.700;-52,7323;-60
0,002755;0,323232;2,62626;137.750;-54,3221;-60
0,002756;0,323232;2,62626;137.800;-60;-60
0,002757;0,323232;2,64646;137.850;-60;-60
0,002758;0,323232;2,62626;137.900;-60;-60
0,002759;0,323232;2,62626;137.950;-60;-60
0,00276;0,323232;2,62626;138.000;-60;-60
0,002761;0,327273;2,62626;138.050;-60;-60
0,002762;0,323232;2,62626;138.100;-60;-60
0,002763;0,323232;2,62626;138.150;-54,6719;-60
0,002764;0,327273;2,62626;138.200;-43,9655;-60
0,002765;0,323232;2,62626;138.250;-48,5772;-60
0,002766;0,323232;2,62626;138.300;-60;-60
0,002767;0,323232;2,62626;138.350;-60;-60
0,002768;0,323232;2,62626;138.400;-60;-60
0,002769;0,323232;2,62626;138.450;-60;-60
0,00277;0,323232;2,62626;138.500;-60;-60
0,002771;0,323232;2,62626;138.550;-60;-60
0,002772;0,327273;2,62626;138.600;-60;-60
0,002773;0,323232;2,62626;138.650;-50,4192;-60
0,002774;0,323232;2,62626;138.700;-43,0773;-60
0,002775;0,323232;2,62626;138.750;-50,6689;-60
0,002776;0,323232;2,62626;138.800;-60;-60
0,002777;0,327273;2,62626;138.850;-60;-60
0,002778;0,327273;2,62626;138.900;-60;-60
0,002779;0,327273;2,62626;138.950;-60;-60
0,00278;0,323232;2,62626;139.000;-60;-60
0,002781;0,323232;2,62626;139.050;-60;-60
0,002782;0,327273;2,62626;139.100;-60;-60
0,002783;0,323232;2,62626;139.150;-52,9808;-60
0,002784;0,323232;2,62626;139.200;-48,6961;-60
0,002785;0,323232;2,62626;139.250;-59,4138;-60
0,002786;0,323232;2,62626;139.300;-60;-60
0,002787;0,327273;2,62626;139.350;-60;-60
0,002788;0,323232;2,62626;139.400;-60;-60
0,002789;0,323232;2,62626;139.450;-60;-60
0,00279;0,323232;2,62626;139.500;-60;-60
0,002791;0,323232;2,62626;139.550;-60;-60
0,002792;0,323232;2,62626;139.600;-60;-60
0,002793;0,327273;2,62626;139.650;-60;-60
0,002794;0,323232;2,62626;139.700;-58,6292;-60
0,002795;0,327273;2,62626;139.750;-60;-60
0,002796;0,323232;2,62626;139.800;-60;-60
0,002797;0,323232;2,62626;139.850;-60;-60
0,002798;0,327273;2,62626;139.900;-60;-60
0,002799;0,323232;2,64646;139.950;-60;-60
0,0028;0,323232;2,62626;140.000;-60;-60
0,002801;0,323232;2,62626;140.050;-60;-60
0,002802;0,323232;2,62626;140.100;-60;-60
0,002803;0,323232;2,62626;140.150;-45,979;-60
0,002804;0,323232;2,62626;140.200;-47,4492;-60
0,002805;0,323232;2,62626;140.250;-60;-60
0,002806;0,323232;2,66667;140.300;-60;-60
0,002807;0,327273;2,62626;140.350;-60;-60
0,002808;0,323232;2,62626;140.400;-60;-60
0,002809;0,323232;2,62626;140.450;-60;-60
0,00281;0,327273;2,62626;140.500;-60;-60
0,002811;0,315152;2,62626;140.550;-60;-60
0,002812;0,323232;2,62626;140.600;-54,1305;-60
0,002813;0,323232;2,62626;140.650;-43,2042;-60
0,002814;0,323232;2,62626;140.700;-47,636;-60
0,002815;0,323232;2,62626;140.750;-60;-60
0,002816;0,323232;2,62626;140.800;-60;-60
0,002817;0,323232;2,62626;140.850;-60;-60
0,002818;0,323232;2,62626;140.900;-60;-60
0,002819;0,323232;2,62626;140.950;-60;-60
0,00282;0,323232;2,62626;141.000;-60;-60
0,002821;0,323232;2,62626;141.050;-60;-60
0,002822;0,323232;2,62626;141.100;-53,82;-60
0,002823;0,323232;2,62626;141.150;-46,3224;-60
0,002824;0,327273;2,62626;141.200;-53,7829;-60
0,002825;0,323232;2,62626;141.250;-60;-60
0,002826;0,323232;2,62626;141.300;-60;-60
0,002827;0,327273;2,62626;141.350;-60;-60
0,002828;0,323232;2,62626;141.400;-60;-60
0,002829;0,323232;2,62626;141.450;-60;-60
0,00283;0,323232;2,62626;141.500;-60;-60
0,002831;0,323232;2,62626;141.550;-60;-60
0,002832;0,323232;2,62626;141.600;-60;-60
0,002833;0,319192;2,62626;141.650;-60;-60
0,002834;0,323232;2,62626;141.700;-60;-60
0,002835;0,323232;2,62626;141.750;-60;-60
0,002836;0,319192;2,62626;141.800;-60;-60
0,002837;0,323232;2,62626;141.850;-60;-60
0,002838;0,323232;2,62626;141.900;-60;-60
0,002839;0,323232;2,62626;141.950;-60;-60
0,00284;0,327273;2,62626;142.000;-60;-60
0,002841;0,323232;2,62626;142.050;-60;-60
0,002842;0,323232;2,62626;142.100;-49,0599;-60
0,002843;0,323232;2,62626;142.150;-47,5325;-60
0,002844;0,323232;2,62626;142.200;-60;-60
0,002845;0,323232;2,62626;142.250;-60;-60
0,002846;0,323232;2,62626;142.300;-60;-60
0,002847;0,323232;2,62626;142.350;-60;-60
0,002848;0,323232;2,64646;142.400;-60;-60
0,002849;0,323232;2,62626;142.450;-60;-60
0,00285;0,323232;2,62626;142.500;-60;-60
0,002851;0,323232;2,62626;142.550;-59,4093;-60
0,002852;0,323232;2,62626;142.600;-44,2191;-60
0,002853;0,319192;2,62626;142.650;-45,557;-60
0,002854;0,323232;2,62626;142.700;-60;-60
0,002855;0,323232;2,62626;142.750;-60;-60
0,002856;0,323232;2,62626;142.800;-60;-60
0,002857;0,323232;2,62626;142.850;-60;-60
0,002858;0,323232;2,62626;142.900;-60;-60
0,002859;0,323232;2,62626;142.950;-60;-60
0,00286;0,323232;2,62626;143.000;-60;-60
0,002861;0,323232;2,62626;143.050;-56,4194;-60
0,002862;0,323232;2,62626;143.100;-45,2241;-60
0,002863;0,323232;2,62626;143.150;-49,4719;-60
0,002864;0,323232;2,62626;143.200;-60;-60
0,002865;0,323232;2,62626;143.250;-60;-60
0,002866;0,323232;2,62626;143.300;-60;-60
0,002867;0,323232;2,62626;143.350;-60;-60
0,002868;0,323232;2,62626;143.400;-60;-60
0,002869;0,323232;2,62626;143.450;-60;-60
0,00287;0,327273;2,62626;143.500;-60;-60
0,002871;0,323232;2,62626;143.550;-60;-60
0,002872;0,323232;2,62626;143.600;-57,6027;-60
0,002873;0,323232;2,62626;143.650;-60;-60
0,002874;0,323232;2,62626;143.700;-60;-60
0,002875;0,323232;2,62626;143.750;-60;-60
0,002876;0,323232;2,62626;143.800;-60;-60
0,002877;0,323232;2,62626;143.850;-60;-60
0,002878;0,323232;2,62626;143.900;-60;-60
0,002879;0,323232;2,62626;143.950;-60;-60
0,00288;0,323232;2,64646;144.000;-60;-60
0,002881;0,323232;2,62626;144.050;-53,583;-60
0,002882;0,323232;2,62626;144.100;-48,9056;-60
0,002883;0,327273;2,62626;144.150;-59,6816;-60
0,002884;0,323232;2,62626;144.200;-60;-60
0,002885;0,327273;2,64646;144.250;-60;-60
0,002886;0,323232;2,62626;144.300;-60;-60
0,002887;0,323232;2,62626;144.350;-60;-60
0,002888;0,323232;2,62626;144.400;-60;-60
0,002889;0,323232;2,62626;144.450;-60;-60
0,00289;0,323232;2,62626;144.500;-60;-60
0,002891;0,323232;2,62626;144.550;-46,1619;-60
0,002892;0,327273;2,62626;144.600;-44,5229;-60
0,002893;0,323232;2,62626;144.650;-59,2226;-60
0,002894;0,327273;2,62626;144.700;-60;-60
0,002895;0,323232;2,62626;144.750;-60;-60
0,002896;0,323232;2,62626;144.800;-60;-60
0,002897;0,323232;2,62626;144.850;-60;-60
0,002898;0,323232;2,62626;144.900;-60;-60
0,002899;0,323232;2,62626;144.950;-60;-60
0,0029;0,323232;2,62626;145.000;-60;-60
0,002901;0,323232;2,62626;145.050;-45,3426;-60
0,002902;0,323232;2,62626;145.100;-46,6196;-60
0,002903;0,323232;2,62626;145.150;-60;-60
0,002904;0,323232;2,62626;145.200;-60;-60
0,002905;0,323232;2,62626;145.250;-60;-60
0,002906;0,323232;2,62626;145.300;-60;-60
0,002907;0,323232;2,62626;145.350;-60;-60
0,002908;0,323232;2,62626;145.400;-60;-60
0,002909;0,323232;2,62626;145.450;-60;-60
0,00291;0,323232;2,62626;145.500;-60;-60
0,002911;0,323232;2,62626;145.550;-52,2882;-60
0,002912;0,319192;2,62626;145.600;-56,3971;-60
0,002913;0,323232;2,62626;145.650;-60;-60
0,002914;0,319192;2,62626;145.700;-60;-60
0,002915;0,323232;2,62626;145.750;-60;-60
0,002916;0,323232;2,62626;145.800;-60;-60
0,002917;0,323232;2,62626;145.850;-60;-60
0,002918;0,323232;2,62626;145.900;-60;-60
0,002919;0,327273;2,62626;145.950;-60;-60
0,00292;0,323232;2,62626;146.000;-60;-60
0,002921;0,323232;2,62626;146.050;-52,2105;-60
0,002922;0,323232;2,62626;146.100;-59,5591;-60
0,002923;0,323232;2,62626;146.150;-60;-60
0,002924;0,323232;2,62626;146.200;-60;-60
0,002925;0,323232;2,62626;146.250;-60;-60
0,002926;0,323232;2,62626;146.300;-60;-60
0,002927;0,323232;2,62626;146.350;-60;-60
0,002928;0,323232;2,62626;146.400;-60;-60
0,002929;0,323232;2,62626;146.450;-60;-60
0,00293;0,323232;2,62626;146.500;-49,1853;-60
0,002931;0,323232;2,62626;146.550;-44,4423;-60
0,002932;0,323232;2,62626;146.600;-54,9853;-60
0,002933;0,323232;2,62626;146.650;-60;-60
0,002934;0,323232;2,62626;146.700;-60;-60
0,002935;0,323232;2,62626;146.750;-60;-60
0,002936;0,323232;2,62626;146.800;-60;-60
0,002937;0,323232;2,64646;146.850;-60;-60
0,002938;0,323232;2,62626;146.900;-60;-60
0,002939;0,323232;2,64646;146.950;-60;-60
0,00294;0,323232;2,62626;147.000;-46,4066;-60
0,002941;0,323232;2,62626;147.050;-44,6322;-60
0,002942;0,323232;2,64646;147.100;-58,843;-60
0,002943;0,319192;2,62626;147.150;-60;-60
0,002944;0,323232;2,62626;147.200;-60;-60
0,002945;0,323232;2,62626;147.250;-60;-60
0,002946;0,327273;2,62626;147.300;-60;-60
0,002947;0,323232;2,62626;147.350;-60;-60
0,002948;0,323232;2,62626;147.400;-60;-60
0,002949;0,319192;2,62626;147.450;-60;-60
0,00295;0,323232;2,62626;147.500;-50,2062;-60
0,002951;0,323232;2,62626;147.550;-51,3471;-60
0,002952;0,323232;2,62626;147.600;-60;-60
0,002953;0,323232;2,62626;147.650;-60;-60
0,002954;0,327273;2,62626;147.700;-60;-60
0,002955;0,323232;2,62626;147.750;-60;-60
0,002956;0,327273;2,62626;147.800;-60;-60
