"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,006874;5,13131;2,48889;343.700;-60;-60
0,006875;5,13131;2,48889;343.750;-60;-60
0,006876;5,13131;2,48889;343.800;-60;-60
0,006877;5,13131;2,48485;343.850;-60;-60
0,006878;5,13131;2,48081;343.900;-60;-60
0,006879;5,13131;2,48889;343.950;-60;-60
0,00688;5,13131;2,48485;344.000;-60;-60
0,006881;5,13131;2,48889;344.050;-60;-60
0,006882;5,13131;2,48889;344.100;-60;-60
0,006883;5,13131;2,48485;344.150;-60;-60
0,006884;5,13131;2,48889;344.200;-60;-60
0,006885;5,13131;2,48485;344.250;-60;-60
0,006886;5,13131;2,47273;344.300;-60;-60
0,006887;5,13131;2,48485;344.350;-60;-60
0,006888;5,13131;2,48889;344.400;-60;-60
0,006889;5,13131;2,48485;344.450;-60;-60
0,00689;5,13131;2,48081;344.500;-58,0017;-60
0,006891;5,13131;2,48485;344.550;-52,6831;-60
0,006892;5,13131;2,48081;344.600;-60;-60
0,006893;5,13131;2,49293;344.650;-60;-60
0,006894;5,13131;2,48889;344.700;-60;-60
0,006895;5,13131;2,48485;344.750;-60;-60
0,006896;5,13131;2,48485;344.800;-60;-60
0,006897;5,13131;2,49293;344.850;-60;-60
0,006898;5,13131;2,49293;344.900;-60;-60
0,006899;5,13131;2,48485;344.950;-60;-60
0,0069;5,13131;2,48889;345.000;-60;-60
0,006901;5,13131;2,48081;345.050;-60;-60
0,006902;5,13131;2,48889;345.100;-60;-60
0,006903;5,13131;2,49293;345.150;-60;-60
0,006904;5,13131;2,47677;345.200;-60;-60
0,006905;5,13131;2,48081;345.250;-60;-60
0,006906;5,13131;2,48889;345.300;-60;-60
0,006907;5,13131;2,49293;345.350;-60;-60
0,006908;5,13131;2,49697;345.400;-60;-60
0,006909;5,13131;2,48889;345.450;-60;-60
0,00691;5,13131;2,49697;345.500;-54,1019;-60
0,006911;5,13131;2,47677;345.550;-54,4434;-60
0,006912;5,13131;2,48889;345.600;-60;-60
0,006913;5,13131;2,48485;345.650;-60;-60
0,006914;5,13131;2,48889;345.700;-60;-60
0,006915;5,13131;2,48485;345.750;-60;-60
0,006916;5,13131;2,48081;345.800;-60;-60
0,006917;5,13131;2,47677;345.850;-60;-60
0,006918;5,13131;2,48081;345.900;-60;-60
0,006919;5,13131;2,48081;345.950;-60;-60
0,00692;5,13131;2,48889;346.000;-60;-60
0,006921;5,13131;2,49697;346.050;-60;-60
0,006922;5,13131;2,48889;346.100;-60;-60
0,006923;5,13131;2,50101;346.150;-60;-60
0,006924;5,13131;2,48485;346.200;-60;-60
0,006925;5,13131;2,49293;346.250;-60;-60
0,006926;5,13131;2,48081;346.300;-60;-60
0,006927;5,13131;2,48081;346.350;-60;-60
0,006928;5,13131;2,48081;346.400;-60;-60
0,006929;5,13131;2,47677;346.450;-60;-60
0,00693;5,13131;2,49293;346.500;-52,5754;-60
0,006931;5,13131;2,48889;346.550;-58,7388;-60
0,006932;5,13131;2,48485;346.600;-60;-60
0,006933;5,13131;2,48889;346.650;-60;-60
0,006934;5,13131;2,48485;346.700;-60;-60
0,006935;5,13131;2,48485;346.750;-60;-60
0,006936;5,13131;2,48485;346.800;-60;-60
0,006937;5,13131;2,48485;346.850;-60;-60
0,006938;5,13131;2,48485;346.900;-60;-60
0,006939;5,13131;2,48889;346.950;-60;-60
0,00694;5,13131;2,48889;347.000;-60;-60
0,006941;5,13131;2,49293;347.050;-60;-60
0,006942;5,13131;2,48485;347.100;-60;-60
0,006943;5,13131;2,49293;347.150;-60;-60
0,006944;5,13131;2,48485;347.200;-60;-60
0,006945;5,13131;2,48485;347.250;-60;-60
0,006946;5,13131;2,47677;347.300;-60;-60
0,006947;5,13131;2,48081;347.350;-60;-60
0,006948;5,13131;2,48485;347.400;-60;-60
0,006949;5,13131;2,48485;347.450;-55,6425;-60
0,00695;5,13131;2,48081;347.500;-53,3183;-60
0,006951;5,13131;2,48889;347.550;-60;-60
0,006952;5,13131;2,48081;347.600;-60;-60
0,006953;5,13131;2,48889;347.650;-60;-60
0,006954;5,13131;2,48485;347.700;-60;-60
0,006955;5,13131;2,48081;347.750;-60;-60
0,006956;5,13131;2,48889;347.800;-60;-60
0,006957;5,13131;2,48889;347.850;-60;-60
0,006958;5,13131;2,48485;347.900;-60;-60
0,006959;5,13131;2,48889;347.950;-60;-60
0,00696;5,13131;2,49293;348.000;-60;-60
0,006961;5,13131;2,48889;348.050;-60;-60
0,006962;5,13131;2,47677;348.100;-60;-60
0,006963;5,13131;2,48485;348.150;-60;-60
0,006964;5,13131;2,49293;348.200;-60;-60
0,006965;5,13131;2,48081;348.250;-60;-60
0,006966;5,13131;2,49293;348.300;-60;-60
0,006967;5,13131;2,48889;348.350;-60;-60
0,006968;5,13131;2,48485;348.400;-60;-60
0,006969;5,13131;2,48485;348.450;-52,8099;-60
0,00697;5,13131;2,48485;348.500;-55,96;-60
0,006971;5,13131;2,48485;348.550;-60;-60
0,006972;5,13131;2,48485;348.600;-60;-60
0,006973;5,13131;2,48081;348.650;-60;-60
0,006974;5,13131;2,48889;348.700;-60;-60
0,006975;5,13131;2,47677;348.750;-60;-60
0,006976;5,13131;2,49293;348.800;-60;-60
0,006977;5,13131;2,48081;348.850;-60;-60
0,006978;5,13131;2,49293;348.900;-60;-60
0,006979;5,13131;2,47677;348.950;-60;-60
0,00698;5,13131;2,48889;349.000;-60;-60
0,006981;5,13131;2,48485;349.050;-60;-60
0,006982;5,13131;2,48485;349.100;-60;-60
0,006983;5,13131;2,49697;349.150;-60;-60
0,006984;5,13131;2,48485;349.200;-60;-60
0,006985;5,13131;2,49293;349.250;-60;-60
0,006986;5,13131;2,49697;349.300;-60;-60
0,006987;5,13131;2,48081;349.350;-60;-60
0,006988;5,13131;2,48485;349.400;-58,0907;-60
0,006989;5,13131;2,48081;349.450;-52,5662;-60
0,00699;5,13131;2,48485;349.500;-60;-60
0,006991;5,13131;2,49293;349.550;-60;-60
0,006992;5,13131;2,48889;349.600;-60;-60
0,006993;5,13131;2,49293;349.650;-60;-60
0,006994;5,13131;2,48485;349.700;-60;-60
0,006995;5,13131;2,48889;349.750;-60;-60
0,006996;5,13131;2,49293;349.800;-60;-60
0,006997;5,13131;2,48485;349.850;-60;-60
0,006998;5,13131;2,49293;349.900;-60;-60
0,006999;5,13131;2,48889;349.950;-60;-60
0,007;5,13131;2,49293;350.000;-60;-60
0,007001;5,13131;2,48889;350.050;-60;-60
0,007002;5,13131;2,48485;350.100;-60;-60
0,007003;5,13131;2,49293;350.150;-60;-60
0,007004;5,13131;2,48485;350.200;-60;-60
0,007005;5,13131;2,48485;350.250;-60;-60
0,007006;5,13131;2,48889;350.300;-60;-60
0,007007;5,13131;2,48485;350.350;-60;-60
0,007008;5,13131;2,48889;350.400;-53,8737;-60
0,007009;5,13131;2,48485;350.450;-54,2409;-60
0,00701;5,13131;2,48889;350.500;-60;-60
0,007011;5,13131;2,48081;350.550;-60;-60
0,007012;5,13131;2,48081;350.600;-60;-60
0,007013;5,13131;2,49697;350.650;-60;-60
0,007014;5,13131;2,48485;350.700;-60;-60
0,007015;5,13131;2,48889;350.750;-60;-60
0,007016;5,13131;2,49293;350.800;-60;-60
0,007017;5,13131;2,48081;350.850;-60;-60
0,007018;5,13131;2,49293;350.900;-60;-60
0,007019;5,13131;2,48889;350.950;-60;-60
0,00702;5,13131;2,48485;351.000;-60;-60
0,007021;5,13131;2,48889;351.050;-60;-60
0,007022;5,13131;2,48889;351.100;-60;-60
0,007023;5,13131;2,48889;351.150;-60;-60
0,007024;5,13131;2,48485;351.200;-60;-60
0,007025;5,13131;2,48485;351.250;-60;-60
0,007026;5,13131;2,49293;351.300;-60;-60
0,007027;5,13131;2,48889;351.350;-60;-60
0,007028;5,13131;2,48485;351.400;-52,4356;-60
0,007029;5,13131;2,48485;351.450;-58,6337;-60
0,00703;5,13131;2,48081;351.500;-60;-60
0,007031;5,13131;2,48889;351.550;-60;-60
0,007032;5,13131;2,49697;351.600;-60;-60
0,007033;5,13131;2,48081;351.650;-60;-60
0,007034;5,13131;2,48889;351.700;-60;-60
0,007035;5,13131;2,48485;351.750;-60;-60
0,007036;5,13131;2,48081;351.800;-60;-60
0,007037;5,13131;2,48485;351.850;-60;-60
0,007038;5,13131;2,48889;351.900;-60;-60
0,007039;5,13131;2,49293;351.950;-60;-60
0,00704;5,13131;2,48081;352.000;-60;-60
0,007041;5,13131;2,48081;352.050;-60;-60
0,007042;5,13131;2,48485;352.100;-60;-60
0,007043;5,13131;2,48889;352.150;-60;-60
0,007044;5,13131;2,48485;352.200;-60;-60
0,007045;5,13131;2,48081;352.250;-60;-60
0,007046;5,13131;2,48081;352.300;-60;-60
0,007047;5,13131;2,48889;352.350;-55,7368;-60
0,007048;5,13131;2,48485;352.400;-53,0286;-60
0,007049;5,13131;2,48081;352.450;-60;-60
0,00705;5,13131;2,49697;352.500;-60;-60
0,007051;5,13131;2,49293;352.550;-60;-60
0,007052;5,13131;2,48081;352.600;-60;-60
0,007053;5,13131;2,48889;352.650;-60;-60
0,007054;5,13131;2,48889;352.700;-60;-60
0,007055;5,13131;2,48889;352.750;-60;-60
0,007056;5,13131;2,48485;352.800;-60;-60
0,007057;5,13131;2,48889;352.850;-60;-60
0,007058;5,13131;2,48081;352.900;-60;-60
0,007059;5,13131;2,47273;352.950;-60;-60
0,00706;5,13131;2,48889;353.000;-60;-60
0,007061;5,13131;2,48889;353.050;-60;-60
0,007062;5,13131;2,48485;353.100;-60;-60
0,007063;5,13131;2,48081;353.150;-60;-60
0,007064;5,13131;2,48485;353.200;-60;-60
0,007065;5,13131;2,48485;353.250;-60;-60
0,007066;5,13131;2,48485;353.300;-60;-60
0,007067;5,13131;2,49293;353.350;-53,4411;-60
0,007068;5,13131;2,48081;353.400;-56,119;-60
0,007069;5,13131;2,48889;353.450;-60;-60
0,00707;5,13131;2,48485;353.500;-60;-60
0,007071;5,13131;2,47677;353.550;-60;-60
0,007072;5,13131;2,48889;353.600;-60;-60
0,007073;5,13131;2,48485;353.650;-60;-60
0,007074;5,13131;2,48081;353.700;-60;-60
0,007075;5,13131;2,49293;353.750;-60;-60
0,007076;5,13131;2,48485;353.800;-60;-60
0,007077;5,13131;2,48485;353.850;-60;-60
0,007078;5,13131;2,48081;353.900;-60;-60
0,007079;5,13131;2,49293;353.950;-60;-60
0,00708;5,13131;2,49293;354.000;-60;-60
0,007081;5,13131;2,48485;354.050;-60;-60
0,007082;5,13131;2,49697;354.100;-60;-60
0,007083;5,13131;2,48889;354.150;-60;-60
0,007084;5,13131;2,48485;354.200;-60;-60
0,007085;5,13131;2,48485;354.250;-60;-60
0,007086;5,13131;2,48485;354.300;-59,1211;-60
0,007087;5,13131;2,49697;354.350;-52,8874;-60
0,007088;5,13131;2,48081;354.400;-60;-60
0,007089;5,13131;2,49293;354.450;-60;-60
0,00709;5,13131;2,49697;354.500;-60;-60
0,007091;5,13131;2,49293;354.550;-60;-60
0,007092;5,13131;2,49293;354.600;-60;-60
0,007093;5,13131;2,48889;354.650;-60;-60
0,007094;5,13131;2,48889;354.700;-60;-60
0,007095;5,13131;2,48485;354.750;-60;-60
0,007096;5,13131;2,48485;354.800;-60;-60
0,007097;5,13131;2,49293;354.850;-60;-60
0,007098;5,13131;2,49293;354.900;-60;-60
0,007099;5,13131;2,49293;354.950;-60;-60
0,0071;5,13131;2,48889;355.000;-60;-60
0,007101;5,13131;2,48889;355.050;-60;-60
0,007102;5,13131;2,48889;355.100;-60;-60
0,007103;5,13131;2,48889;355.150;-60;-60
0,007104;5,13131;2,49697;355.200;-60;-60
0,007105;5,13131;2,49293;355.250;-60;-60
0,007106;5,13131;2,48485;355.300;-54,9032;-60
0,007107;5,13131;2,48889;355.350;-54,5476;-60
0,007108;5,13131;2,48485;355.400;-60;-60
0,007109;5,13131;2,48485;355.450;-60;-60
0,00711;5,13131;2,47677;355.500;-60;-60
0,007111;5,13131;2,48485;355.550;-60;-60
0,007112;5,13131;2,48485;355.600;-60;-60
0,007113;5,13131;2,48081;355.650;-60;-60
0,007114;5,13131;2,49697;355.700;-60;-60
0,007115;5,13131;2,48889;355.750;-60;-60
0,007116;5,13131;2,49697;355.800;-60;-60
0,007117;5,13131;2,48889;355.850;-60;-60
0,007118;5,13131;2,48081;355.900;-60;-60
0,007119;5,13131;2,48081;355.950;-60;-60
0,00712;5,13131;2,48485;356.000;-60;-60
0,007121;5,13131;2,48081;356.050;-60;-60
0,007122;5,13131;2,48081;356.100;-60;-60
0,007123;5,13131;2,49293;356.150;-60;-60
0,007124;5,13131;2,48485;356.200;-60;-60
0,007125;5,13131;2,48485;356.250;-60;-60
0,007126;5,13131;2,48889;356.300;-53,4751;-60
0,007127;5,13131;2,49293;356.350;-58,5483;-60
0,007128;5,13131;2,49293;356.400;-60;-60
0,007129;5,13131;2,48889;356.450;-60;-60
0,00713;5,13131;2,48485;356.500;-60;-60
0,007131;5,13131;2,49293;356.550;-60;-60
0,007132;5,13131;2,49293;356.600;-60;-60
0,007133;5,13131;2,48889;356.650;-60;-60
0,007134;5,13131;2,48081;356.700;-60;-60
0,007135;5,13131;2,48081;356.750;-60;-60
0,007136;5,13131;2,48081;356.800;-60;-60
0,007137;5,13131;2,48889;356.850;-60;-60
0,007138;5,13131;2,48889;356.900;-60;-60
0,007139;5,13131;2,49293;356.950;-60;-60
0,00714;5,13131;2,48081;357.000;-60;-60
0,007141;5,13131;2,48485;357.050;-60;-60
0,007142;5,13131;2,48485;357.100;-60;-60
0,007143;5,13131;2,48081;357.150;-60;-60
0,007144;5,13131;2,47677;357.200;-60;-60
0,007145;5,13131;2,48485;357.250;-56,949;-60
0,007146;5,13131;2,49293;357.300;-54,2327;-60
0,007147;5,13131;2,48081;357.350;-60;-60
0,007148;5,13131;2,48485;357.400;-60;-60
0,007149;5,13131;2,48889;357.450;-60;-60
0,00715;5,13131;2,48485;357.500;-60;-60
0,007151;5,13131;2,47677;357.550;-60;-60
0,007152;5,13131;2,47677;357.600;-60;-60
0,007153;5,13131;2,48889;357.650;-60;-60
0,007154;5,13131;2,48081;357.700;-60;-60
0,007155;5,13131;2,48485;357.750;-60;-60
0,007156;5,13131;2,48081;357.800;-60;-60
0,007157;5,13131;2,46869;357.850;-60;-60
0,007158;5,13131;2,48081;357.900;-60;-60
0,007159;5,13131;2,48889;357.950;-60;-60
0,00716;5,13131;2,48081;358.000;-60;-60
0,007161;5,13131;2,48889;358.050;-60;-60
0,007162;5,13131;2,47677;358.100;-60;-60
0,007163;5,13131;2,48081;358.150;-60;-60
0,007164;5,13131;2,48081;358.200;-60;-60
0,007165;5,13131;2,48081;358.250;-54,6057;-60
0,007166;5,13131;2,48485;358.300;-56,6396;-60
0,007167;5,13131;2,48485;358.350;-60;-60
0,007168;5,13131;2,48485;358.400;-60;-60
0,007169;5,13131;2,48889;358.450;-60;-60
0,00717;5,13131;2,49293;358.500;-60;-60
0,007171;5,13131;2,47677;358.550;-60;-60
0,007172;5,13131;2,49293;358.600;-60;-60
0,007173;5,13131;2,47677;358.650;-60;-60
0,007174;5,13131;2,48889;358.700;-60;-60
0,007175;5,13131;2,48485;358.750;-58,9123;-60
0,007176;5,13131;2,48889;358.800;-60;-60
0,007177;5,13131;2,48081;358.850;-60;-60
0,007178;5,13131;2,48889;358.900;-60;-60
0,007179;5,13131;2,48485;358.950;-60;-60
0,00718;5,13131;2,47677;359.000;-60;-60
0,007181;5,13131;2,48485;359.050;-60;-60
0,007182;5,13131;2,48889;359.100;-60;-60
0,007183;5,13131;2,49697;359.150;-60;-60
0,007184;5,13131;2,48485;359.200;-60;-60
0,007185;5,13131;2,49293;359.250;-54,4315;-60
0,007186;5,13131;2,49293;359.300;-60;-60
0,007187;5,13131;2,48485;359.350;-60;-60
0,007188;5,13131;2,49697;359.400;-60;-60
0,007189;5,13131;2,48889;359.450;-60;-60
0,00719;5,13131;2,48081;359.500;-60;-60
0,007191;5,13131;2,49697;359.550;-60;-60
0,007192;5,13131;2,48485;359.600;-60;-60
0,007193;5,13131;2,49697;359.650;-60;-60
0,007194;5,13131;2,48485;359.700;-60;-60
0,007195;5,13131;2,48485;359.750;-58,5505;-60
0,007196;5,13131;2,47273;359.800;-60;-60
0,007197;5,13131;2,48889;359.850;-60;-60
0,007198;5,13131;2,48485;359.900;-60;-60
0,007199;5,13131;2,49697;359.950;-60;-60
0,0072;5,13131;2,48485;360.000;-60;-60
0,007201;5,13131;2,48081;360.050;-60;-60
0,007202;5,13131;2,48889;360.100;-60;-60
0,007203;5,13131;2,49293;360.150;-60;-60
0,007204;5,13131;2,49293;360.200;-56,5039;-60
0,007205;5,13131;2,48889;360.250;-56,3774;-60
0,007206;5,13131;2,48485;360.300;-60;-60
0,007207;5,13131;2,49293;360.350;-60;-60
0,007208;5,13131;2,50101;360.400;-60;-60
0,007209;5,13131;2,48889;360.450;-60;-60
0,00721;5,13131;2,48485;360.500;-60;-60
0,007211;5,13131;2,47677;360.550;-60;-60
0,007212;5,13131;2,47273;360.600;-60;-60
0,007213;5,13131;2,48889;360.650;-60;-60
0,007214;5,13131;2,49293;360.700;-57,6067;-60
0,007215;5,13131;2,48081;360.750;-60;-60
0,007216;5,13131;2,48485;360.800;-60;-60
0,007217;5,13131;2,49697;360.850;-60;-60
0,007218;5,13131;2,48889;360.900;-60;-60
0,007219;5,13131;2,49293;360.950;-60;-60
0,00722;5,13131;2,49293;361.000;-60;-60
0,007221;5,13131;2,48889;361.050;-60;-60
0,007222;5,13131;2,46869;361.100;-60;-60
0,007223;5,13131;2,49293;361.150;-60;-60
0,007224;5,13131;2,49293;361.200;-55,1609;-60
0,007225;5,13131;2,48889;361.250;-60;-60
0,007226;5,13131;2,48889;361.300;-60;-60
0,007227;5,13131;2,50101;361.350;-60;-60
0,007228;5,13131;2,49293;361.400;-60;-60
0,007229;5,13131;2,48485;361.450;-60;-60
0,00723;5,13131;2,48889;361.500;-60;-60
0,007231;5,13131;2,48485;361.550;-60;-60
0,007232;5,13131;2,49293;361.600;-60;-60
0,007233;5,13131;2,49293;361.650;-60;-60
0,007234;5,13131;2,49293;361.700;-56,5745;-60
0,007235;5,13131;2,49697;361.750;-60;-60
0,007236;5,13131;2,48889;361.800;-60;-60
0,007237;5,13131;2,48081;361.850;-60;-60
0,007238;5,13131;2,48889;361.900;-60;-60
0,007239;5,13131;2,47273;361.950;-60;-60
0,00724;5,13131;2,48081;362.000;-60;-60
0,007241;5,13131;2,48889;362.050;-60;-60
0,007242;5,13131;2,47677;362.100;-60;-60
0,007243;5,13131;2,49293;362.150;-59,8282;-60
0,007244;5,13131;2,48889;362.200;-56,0973;-60
0,007245;5,13131;2,47677;362.250;-60;-60
0,007246;5,13131;2,49293;362.300;-60;-60
0,007247;5,13131;2,49293;362.350;-60;-60
0,007248;5,13131;2,48081;362.400;-60;-60
0,007249;5,13131;2,48889;362.450;-60;-60
0,00725;5,13131;2,49697;362.500;-60;-60
0,007251;5,13131;2,48889;362.550;-60;-60
0,007252;5,13131;2,48081;362.600;-60;-60
0,007253;5,13131;2,48485;362.650;-57,6162;-60
0,007254;5,13131;2,49293;362.700;-57,6122;-60
0,007255;5,13131;2,48889;362.750;-60;-60
0,007256;5,13131;2,48889;362.800;-60;-60
0,007257;5,13131;2,48889;362.850;-60;-60
0,007258;5,13131;2,48889;362.900;-60;-60
0,007259;5,13131;2,49293;362.950;-60;-60
0,00726;5,13131;2,48485;363.000;-60;-60
0,007261;5,13131;2,49293;363.050;-60;-60
0,007262;5,13131;2,49697;363.100;-60;-60
0,007263;5,13131;2,48081;363.150;-57,2309;-60
0,007264;5,13131;2,48889;363.200;-59,2554;-60
0,007265;5,13131;2,48889;363.250;-60;-60
0,007266;5,13131;2,48889;363.300;-60;-60
0,007267;5,13131;2,49293;363.350;-60;-60
0,007268;5,13131;2,48081;363.400;-60;-60
0,007269;5,13131;2,48889;363.450;-60;-60
0,00727;5,13131;2,49293;363.500;-60;-60
0,007271;5,13131;2,49293;363.550;-60;-60
0,007272;5,13131;2,48485;363.600;-60;-60
0,007273;5,13131;2,47677;363.650;-55,2161;-60
0,007274;5,13131;2,48485;363.700;-60;-60
0,007275;5,13131;2,48889;363.750;-60;-60
0,007276;5,13131;2,48485;363.800;-60;-60
0,007277;5,13131;2,49697;363.850;-60;-60
0,007278;5,13131;2,48889;363.900;-60;-60
0,007279;5,13131;2,47677;363.950;-60;-60
0,00728;5,13131;2,48081;364.000;-60;-60
0,007281;5,13131;2,48889;364.050;-60;-60
0,007282;5,13131;2,48485;364.100;-60;-60
0,007283;5,13131;2,48889;364.150;-56,7455;-60
0,007284;5,13131;2,48485;364.200;-60;-60
0,007285;5,13131;2,48889;364.250;-60;-60
0,007286;5,13131;2,48889;364.300;-60;-60
0,007287;5,13131;2,49697;364.350;-60;-60
0,007288;5,13131;2,48889;364.400;-60;-60
0,007289;5,13131;2,48485;364.450;-60;-60
0,00729;5,13131;2,48889;364.500;-60;-60
0,007291;5,13131;2,49293;364.550;-60;-60
0,007292;5,13131;2,48485;364.600;-58,8084;-60
0,007293;5,13131;2,48485;364.650;-55,2718;-60
0,007294;5,13131;2,48081;364.700;-60;-60
0,007295;5,13131;2,48081;364.750;-60;-60
0,007296;5,13131;2,48485;364.800;-60;-60
0,007297;5,13131;2,48889;364.850;-60;-60
0,007298;5,13131;2,48485;364.900;-60;-60
0,007299;5,13131;2,48889;364.950;-60;-60
0,0073;5,13131;2,49293;365.000;-60;-60
0,007301;5,13131;2,48889;365.050;-60;-60
0,007302;5,13131;2,49697;365.100;-58,7589;-60
0,007303;5,13131;2,48889;365.150;-58,3486;-60
0,007304;5,13131;2,48889;365.200;-60;-60
0,007305;5,13131;2,49293;365.250;-60;-60
0,007306;5,13131;2,48889;365.300;-60;-60
0,007307;5,13131;2,48889;365.350;-60;-60
0,007308;5,13131;2,48485;365.400;-60;-60
0,007309;5,13131;2,48081;365.450;-60;-60
0,00731;5,13131;2,48485;365.500;-60;-60
0,007311;5,13131;2,48081;365.550;-60;-60
0,007312;5,13131;2,49293;365.600;-56,553;-60
0,007313;5,13131;2,47273;365.650;-57,8924;-60
0,007314;5,13131;2,48485;365.700;-60;-60
0,007315;5,13131;2,48485;365.750;-60;-60
0,007316;5,13131;2,48889;365.800;-60;-60
0,007317;5,13131;2,48485;365.850;-60;-60
0,007318;5,13131;2,49293;365.900;-60;-60
0,007319;5,13131;2,48485;365.950;-60;-60
0,00732;5,13131;2,49293;366.000;-60;-60
0,007321;5,13131;2,48485;366.050;-60;-60
0,007322;5,13131;2,48889;366.100;-59,7343;-60
0,007323;5,13131;2,48889;366.150;-60;-60
0,007324;5,13131;2,48485;366.200;-60;-60
0,007325;5,13131;2,48889;366.250;-60;-60
0,007326;5,13131;2,48081;366.300;-60;-60
0,007327;5,13131;2,48889;366.350;-60;-60
0,007328;5,13131;2,48889;366.400;-60;-60
0,007329;5,13131;2,48889;366.450;-60;-60
0,00733;5,13131;2,48889;366.500;-60;-60
0,007331;5,13131;2,48889;366.550;-60;-60
0,007332;5,13131;2,48485;366.600;-54,432;-60
0,007333;5,13131;2,48485;366.650;-60;-60
0,007334;5,13131;2,49293;366.700;-60;-60
0,007335;5,13131;2,49697;366.750;-60;-60
0,007336;5,13131;2,48081;366.800;-60;-60
0,007337;5,13131;2,48485;366.850;-60;-60
0,007338;5,13131;2,48889;366.900;-60;-60
0,007339;5,13131;2,48485;366.950;-60;-60
0,00734;5,13131;2,48081;367.000;-60;-60
0,007341;5,13131;2,48889;367.050;-60;-60
0,007342;5,13131;2,49697;367.100;-60;-60
0,007343;5,13131;2,48889;367.150;-60;-60
0,007344;5,13131;2,49293;367.200;-60;-60
0,007345;5,13131;2,48889;367.250;-60;-60
0,007346;5,13131;2,48889;367.300;-60;-60
0,007347;5,13131;2,48485;367.350;-60;-60
0,007348;5,13131;2,48081;367.400;-60;-60
0,007349;5,13131;2,48485;367.450;-60;-60
0,00735;5,13131;2,48485;367.500;-60;-60
0,007351;5,13131;2,48485;367.550;-56,6838;-60
0,007352;5,13131;2,48081;367.600;-55,4679;-60
0,007353;5,13131;2,48485;367.650;-60;-60
0,007354;5,13131;2,47677;367.700;-60;-60
0,007355;5,13131;2,49293;367.750;-60;-60
0,007356;5,13131;2,50101;367.800;-60;-60
0,007357;5,13131;2,49697;367.850;-60;-60
0,007358;5,13131;2,49697;367.900;-60;-60
0,007359;5,13131;2,48889;367.950;-60;-60
0,00736;5,13131;2,49293;368.000;-60;-60
0,007361;5,13131;2,48485;368.050;-60;-60
0,007362;5,13131;2,48485;368.100;-60;-60
0,007363;5,13131;2,48485;368.150;-60;-60
0,007364;5,13131;2,48485;368.200;-60;-60
0,007365;5,13131;2,48485;368.250;-60;-60
0,007366;5,13131;2,49697;368.300;-60;-60
0,007367;5,13131;2,48485;368.350;-60;-60
0,007368;5,13131;2,48889;368.400;-60;-60
0,007369;5,13131;2,48485;368.450;-60;-60
0,00737;5,13131;2,49293;368.500;-60;-60
0,007371;5,13131;2,48889;368.550;-54,1557;-60
0,007372;5,13131;2,47677;368.600;-58,5024;-60
0,007373;5,13131;2,48485;368.650;-60;-60
0,007374;5,13131;2,48889;368.700;-60;-60
0,007375;5,13131;2,48485;368.750;-60;-60
0,007376;5,13131;2,48889;368.800;-60;-60
0,007377;5,13131;2,48889;368.850;-60;-60
0,007378;5,13131;2,47677;368.900;-60;-60
0,007379;5,13131;2,48889;368.950;-60;-60
0,00738;5,13131;2,48081;369.000;-60;-60
0,007381;5,13131;2,48889;369.050;-60;-60
0,007382;5,13131;2,49293;369.100;-60;-60
0,007383;5,13131;2,47677;369.150;-60;-60
0,007384;5,13131;2,49697;369.200;-60;-60
0,007385;5,13131;2,49697;369.250;-60;-60
0,007386;5,13131;2,48081;369.300;-60;-60
0,007387;5,13131;2,49293;369.350;-60;-60
0,007388;5,13131;2,48889;369.400;-60;-60
0,007389;5,13131;2,48485;369.450;-60;-60
0,00739;5,13131;2,48889;369.500;-57,5133;-60
0,007391;5,13131;2,48889;369.550;-54,0446;-60
0,007392;5,13131;2,49293;369.600;-60;-60
0,007393;5,13131;2,48889;369.650;-60;-60
0,007394;5,13131;2,48081;369.700;-60;-60
0,007395;5,13131;2,48889;369.750;-60;-60
0,007396;5,13131;2,47273;369.800;-60;-60
0,007397;5,13131;2,49697;369.850;-60;-60
0,007398;5,13131;2,49293;369.900;-60;-60
0,007399;5,13131;2,48485;369.950;-60;-60
0,0074;5,13131;2,48485;370.000;-60;-60
0,007401;5,13131;2,48889;370.050;-60;-60
0,007402;5,13131;2,49697;370.100;-60;-60
0,007403;5,13131;2,48485;370.150;-60;-60
0,007404;5,13131;2,48889;370.200;-60;-60
0,007405;5,13131;2,48485;370.250;-60;-60
0,007406;5,13131;2,49697;370.300;-60;-60
0,007407;5,13131;2,49697;370.350;-60;-60
0,007408;5,13131;2,49293;370.400;-60;-60
0,007409;5,13131;2,48485;370.450;-60;-60
0,00741;5,13131;2,48485;370.500;-54,4037;-60
0,007411;5,13131;2,47677;370.550;-56,4684;-60
0,007412;5,13131;2,48485;370.600;-60;-60
0,007413;5,13131;2,48485;370.650;-60;-60
0,007414;5,13131;2,48889;370.700;-60;-60
0,007415;5,13131;2,48485;370.750;-60;-60
0,007416;5,13131;2,48485;370.800;-60;-60
0,007417;5,13131;2,48081;370.850;-60;-60
0,007418;5,13131;2,48485;370.900;-60;-60
0,007419;5,13131;2,48485;370.950;-60;-60
0,00742;5,13131;2,48485;371.000;-60;-60
0,007421;5,13131;2,48081;371.050;-60;-60
0,007422;5,13131;2,49697;371.100;-60;-60
0,007423;5,13131;2,48485;371.150;-60;-60
