"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,00761;0,323232;11,7576;380.500;-60;-56,8229
0,007611;0,323232;11,7576;380.550;-60;-60
0,007612;0,319192;11,798;380.600;-60;-60
0,007613;0,323232;11,7576;380.650;-60;-60
0,007614;0,323232;11,7576;380.700;-60;-60
0,007615;0,323232;11,7172;380.750;-60;-60
0,007616;0,327273;11,7576;380.800;-60;-59,416
0,007617;0,315152;11,7172;380.850;-60;-60
0,007618;0,319192;11,7576;380.900;-60;-60
0,007619;0,319192;11,7576;380.950;-60;-60
0,00762;0,323232;11,7172;381.000;-60;-57,364
0,007621;0,323232;11,7172;381.050;-60;-60
0,007622;0,323232;11,8384;381.100;-60;-60
0,007623;0,319192;11,798;381.150;-60;-60
0,007624;0,319192;11,798;381.200;-60;-60
0,007625;0,327273;11,7576;381.250;-60;-54,0342
0,007626;0,315152;11,7172;381.300;-54,3456;-46,0404
0,007627;0,311111;11,798;381.350;-60;-53,6256
0,007628;0,315152;11,7576;381.400;-60;-60
0,007629;0,327273;11,7576;381.450;-60;-60
0,00763;0,323232;11,7172;381.500;-60;-56,3645
0,007631;0,323232;11,7576;381.550;-60;-60
0,007632;0,319192;11,7576;381.600;-60;-60
0,007633;0,315152;11,7576;381.650;-60;-60
0,007634;0,323232;11,7576;381.700;-60;-60
0,007635;0,319192;11,7576;381.750;-60;-60
0,007636;0,323232;11,7576;381.800;-60;-59,9419
0,007637;0,315152;11,7576;381.850;-60;-60
0,007638;0,327273;11,7576;381.900;-60;-60
0,007639;0,319192;11,7172;381.950;-60;-60
0,00764;0,319192;11,7576;382.000;-60;-57,7107
0,007641;0,319192;11,7172;382.050;-60;-60
0,007642;0,323232;11,798;382.100;-60;-60
0,007643;0,323232;11,7576;382.150;-60;-60
0,007644;0,323232;11,7172;382.200;-60;-60
0,007645;0,323232;11,798;382.250;-57,3037;-49,3891
0,007646;0,319192;11,7172;382.300;-55,3295;-48,2511
0,007647;0,315152;11,7172;382.350;-60;-60
0,007648;0,315152;11,798;382.400;-60;-60
0,007649;0,327273;11,7576;382.450;-60;-58,3217
0,00765;0,319192;11,7172;382.500;-60;-57,0536
0,007651;0,323232;11,798;382.550;-60;-60
0,007652;0,319192;11,8788;382.600;-60;-60
0,007653;0,323232;11,798;382.650;-60;-60
0,007654;0,323232;11,7576;382.700;-60;-60
0,007655;0,323232;11,7576;382.750;-60;-56,5163
0,007656;0,311111;11,7576;382.800;-60;-54,7774
0,007657;0,319192;11,7576;382.850;-60;-60
0,007658;0,315152;11,7172;382.900;-60;-60
0,007659;0,323232;11,798;382.950;-60;-59,1145
0,00766;0,315152;11,7576;383.000;-60;-60
0,007661;0,319192;11,7172;383.050;-60;-60
0,007662;0,323232;11,7172;383.100;-60;-60
0,007663;0,319192;11,8788;383.150;-60;-60
0,007664;0,319192;11,7576;383.200;-60;-58,6741
0,007665;0,323232;11,7172;383.250;-55,1359;-46,54
0,007666;0,315152;11,7172;383.300;-59,0948;-50,0398
0,007667;0,323232;11,798;383.350;-60;-60
0,007668;0,323232;11,7576;383.400;-60;-60
0,007669;0,319192;11,7172;383.450;-60;-58,1918
0,00767;0,323232;11,7576;383.500;-60;-60
0,007671;0,315152;11,7172;383.550;-60;-60
0,007672;0,311111;11,7576;383.600;-60;-60
0,007673;0,323232;11,7576;383.650;-60;-60
0,007674;0,323232;11,7576;383.700;-60;-60
0,007675;0,323232;11,7172;383.750;-58,9607;-54,2942
0,007676;0,307071;11,7172;383.800;-60;-59,1604
0,007677;0,319192;11,7172;383.850;-60;-60
0,007678;0,323232;11,7172;383.900;-60;-60
0,007679;0,319192;11,7172;383.950;-60;-58,3936
0,00768;0,323232;11,7576;384.000;-60;-60
0,007681;0,323232;11,798;384.050;-60;-60
0,007682;0,323232;11,798;384.100;-60;-60
0,007683;0,323232;11,7172;384.150;-60;-60
0,007684;0,323232;11,7172;384.200;-60;-51,7084
0,007685;0,315152;11,7172;384.250;-55,398;-46,7148
0,007686;0,319192;11,7576;384.300;-60;-57,2884
0,007687;0,319192;11,798;384.350;-60;-60
0,007688;0,319192;11,7576;384.400;-60;-60
0,007689;0,323232;11,7576;384.450;-60;-60
0,00769;0,319192;11,798;384.500;-60;-60
0,007691;0,323232;11,798;384.550;-60;-60
0,007692;0,323232;11,7576;384.600;-60;-60
0,007693;0,323232;11,7172;384.650;-60;-60
0,007694;0,319192;11,7576;384.700;-60;-58,4002
0,007695;0,323232;11,7576;384.750;-58,9167;-55,4405
0,007696;0,319192;11,798;384.800;-60;-60
0,007697;0,315152;11,7172;384.850;-60;-60
0,007698;0,323232;11,7576;384.900;-60;-56,7484
0,007699;0,319192;11,798;384.950;-60;-56,3369
0,0077;0,323232;11,7576;385.000;-60;-60
0,007701;0,319192;11,7172;385.050;-60;-60
0,007702;0,323232;11,7576;385.100;-60;-60
0,007703;0,319192;11,7576;385.150;-60;-60
0,007704;0,315152;11,798;385.200;-56,8712;-49,3017
0,007705;0,319192;11,7172;385.250;-57,7459;-49,7774
0,007706;0,315152;11,7576;385.300;-60;-60
0,007707;0,319192;11,798;385.350;-60;-60
0,007708;0,319192;11,7576;385.400;-60;-59,0978
0,007709;0,315152;11,7576;385.450;-60;-59,8085
0,00771;0,311111;11,8384;385.500;-60;-60
0,007711;0,315152;11,7172;385.550;-60;-60
0,007712;0,315152;11,798;385.600;-60;-60
0,007713;0,323232;11,798;385.650;-60;-60
0,007714;0,323232;11,7172;385.700;-58,0123;-51,8018
0,007715;0,315152;11,7172;385.750;-60;-55,5001
0,007716;0,311111;11,7172;385.800;-60;-60
0,007717;0,315152;11,7172;385.850;-60;-60
0,007718;0,323232;11,7576;385.900;-60;-56,6795
0,007719;0,319192;11,7172;385.950;-60;-60
0,00772;0,319192;11,798;386.000;-60;-60
0,007721;0,319192;11,7172;386.050;-60;-60
0,007722;0,323232;11,798;386.100;-60;-60
0,007723;0,323232;11,798;386.150;-60;-54,3461
0,007724;0,315152;11,7172;386.200;-56,0057;-46,7234
0,007725;0,323232;11,798;386.250;-60;-53,8141
0,007726;0,315152;11,8384;386.300;-60;-60
0,007727;0,315152;11,798;386.350;-60;-60
0,007728;0,319192;11,7172;386.400;-60;-60
0,007729;0,319192;11,7576;386.450;-60;-60
0,00773;0,319192;11,798;386.500;-60;-60
0,007731;0,319192;11,7576;386.550;-60;-60
0,007732;0,319192;11,798;386.600;-60;-60
0,007733;0,319192;11,7172;386.650;-60;-59,5111
0,007734;0,319192;11,7172;386.700;-57,2254;-52,4646
0,007735;0,315152;11,7172;386.750;-60;-60
0,007736;0,315152;11,7172;386.800;-60;-60
0,007737;0,323232;11,7576;386.850;-60;-58,4825
0,007738;0,323232;11,7172;386.900;-60;-55,8261
0,007739;0,323232;11,7172;386.950;-60;-60
0,00774;0,323232;11,7172;387.000;-60;-60
0,007741;0,315152;11,7172;387.050;-60;-60
0,007742;0,323232;11,7172;387.100;-60;-60
0,007743;0,319192;11,7576;387.150;-60;-51,3627
0,007744;0,323232;11,7172;387.200;-57,5562;-48,3425
0,007745;0,315152;11,7172;387.250;-60;-60
0,007746;0,315152;11,7172;387.300;-60;-60
0,007747;0,323232;11,7576;387.350;-60;-60
0,007748;0,323232;11,7172;387.400;-60;-60
0,007749;0,319192;11,7172;387.450;-60;-60
0,00775;0,323232;11,7576;387.500;-60;-60
0,007751;0,319192;11,7172;387.550;-60;-60
0,007752;0,323232;11,798;387.600;-60;-60
0,007753;0,323232;11,7172;387.650;-57,8378;-52,53
0,007754;0,315152;11,7172;387.700;-58,5754;-53,8148
0,007755;0,319192;11,7576;387.750;-60;-60
0,007756;0,315152;11,7172;387.800;-60;-60
0,007757;0,323232;11,7172;387.850;-60;-54,8337
0,007758;0,30303;11,7172;387.900;-60;-58,1677
0,007759;0,323232;11,7172;387.950;-60;-60
0,00776;0,319192;11,7172;388.000;-60;-60
0,007761;0,323232;11,7576;388.050;-60;-60
0,007762;0,323232;11,798;388.100;-60;-60
0,007763;0,323232;11,798;388.150;-57,9541;-48,4774
0,007764;0,307071;11,7172;388.200;-60;-52,3963
0,007765;0,315152;11,7576;388.250;-60;-60
0,007766;0,311111;11,7172;388.300;-60;-60
0,007767;0,319192;11,7172;388.350;-60;-59,9521
0,007768;0,323232;11,7172;388.400;-60;-60
0,007769;0,319192;11,7576;388.450;-60;-60
0,00777;0,315152;11,7576;388.500;-60;-60
0,007771;0,311111;11,7576;388.550;-60;-60
0,007772;0,319192;11,7172;388.600;-60;-58,6988
0,007773;0,319192;11,798;388.650;-55,7104;-50,3363
0,007774;0,311111;11,798;388.700;-60;-55,8561
0,007775;0,319192;11,7576;388.750;-60;-60
0,007776;0,319192;11,7576;388.800;-60;-58,6496
0,007777;0,323232;11,7576;388.850;-60;-53,4959
0,007778;0,323232;11,7172;388.900;-60;-60
0,007779;0,319192;11,7576;388.950;-60;-60
0,00778;0,323232;11,7576;389.000;-60;-60
0,007781;0,323232;11,7576;389.050;-60;-60
0,007782;0,323232;11,7576;389.100;-60;-54,118
0,007783;0,319192;11,7172;389.150;-57,8954;-48,6374
0,007784;0,319192;11,7172;389.200;-60;-59,2862
0,007785;0,315152;11,7172;389.250;-60;-60
0,007786;0,315152;11,7576;389.300;-60;-60
0,007787;0,315152;11,798;389.350;-60;-57,3379
0,007788;0,323232;11,7576;389.400;-60;-60
0,007789;0,323232;11,8384;389.450;-60;-60
0,00779;0,319192;11,8384;389.500;-60;-60
0,007791;0,323232;11,7576;389.550;-60;-60
0,007792;0,323232;11,7576;389.600;-58,7198;-53,6176
0,007793;0,323232;11,798;389.650;-56,2527;-51,1344
0,007794;0,319192;11,8384;389.700;-60;-60
0,007795;0,319192;11,7576;389.750;-60;-60
0,007796;0,315152;11,7576;389.800;-60;-56,7801
0,007797;0,323232;11,7172;389.850;-60;-60
0,007798;0,323232;11,798;389.900;-60;-60
0,007799;0,323232;11,798;389.950;-60;-60
0,0078;0,323232;11,7576;390.000;-60;-60
0,007801;0,319192;11,798;390.050;-60;-60
0,007802;0,323232;11,8788;390.100;-59,8727;-50,7395
0,007803;0,323232;11,7172;390.150;-60;-50,9281
0,007804;0,323232;11,7172;390.200;-60;-60
0,007805;0,315152;11,7172;390.250;-60;-60
0,007806;0,319192;11,798;390.300;-60;-60
0,007807;0,319192;11,7576;390.350;-60;-60
0,007808;0,311111;11,7576;390.400;-60;-60
0,007809;0,319192;11,7576;390.450;-60;-60
0,00781;0,323232;11,7172;390.500;-60;-60
0,007811;0,323232;11,7576;390.550;-60;-60
0,007812;0,319192;11,7576;390.600;-55,8781;-50,1406
0,007813;0,323232;11,7576;390.650;-59,1325;-53,5708
0,007814;0,311111;11,7172;390.700;-60;-60
0,007815;0,319192;11,7576;390.750;-60;-60
0,007816;0,319192;11,798;390.800;-60;-55,0371
0,007817;0,315152;11,7576;390.850;-60;-60
0,007818;0,323232;11,7576;390.900;-60;-60
0,007819;0,315152;11,798;390.950;-60;-60
0,00782;0,315152;11,798;391.000;-60;-60
0,007821;0,319192;11,7576;391.050;-60;-59,9036
0,007822;0,319192;11,798;391.100;-59,7113;-49,9844
0,007823;0,311111;11,7172;391.150;-60;-56,6931
0,007824;0,315152;11,7172;391.200;-60;-60
0,007825;0,319192;11,798;391.250;-60;-60
0,007826;0,319192;11,7172;391.300;-60;-60
0,007827;0,315152;11,7172;391.350;-60;-60
0,007828;0,319192;11,7172;391.400;-60;-60
0,007829;0,323232;11,8384;391.450;-60;-60
0,00783;0,323232;11,7576;391.500;-60;-60
0,007831;0,319192;11,798;391.550;-60;-54,1313
0,007832;0,315152;11,7576;391.600;-54,9583;-48,5554
0,007833;0,315152;11,7172;391.650;-60;-58,7296
0,007834;0,319192;11,7576;391.700;-60;-60
0,007835;0,319192;11,7576;391.750;-60;-57,7844
0,007836;0,315152;11,798;391.800;-60;-56,2771
0,007837;0,323232;11,798;391.850;-60;-60
0,007838;0,319192;11,7172;391.900;-60;-60
0,007839;0,319192;11,798;391.950;-60;-60
0,00784;0,319192;11,7576;392.000;-60;-60
0,007841;0,323232;11,7172;392.050;-60;-53,4953
0,007842;0,315152;11,7172;392.100;-60;-50,9085
0,007843;0,319192;11,7172;392.150;-60;-60
0,007844;0,319192;11,798;392.200;-60;-60
0,007845;0,323232;11,798;392.250;-60;-60
0,007846;0,323232;11,7172;392.300;-60;-60
0,007847;0,319192;11,7576;392.350;-60;-60
0,007848;0,323232;11,8788;392.400;-60;-60
0,007849;0,319192;11,7172;392.450;-60;-60
0,00785;0,323232;11,7576;392.500;-60;-60
0,007851;0,323232;11,798;392.550;-56,2572;-51,1857
0,007852;0,315152;11,7172;392.600;-56,4934;-50,853
0,007853;0,319192;11,7172;392.650;-60;-60
0,007854;0,327273;11,7576;392.700;-60;-60
0,007855;0,323232;11,7172;392.750;-60;-53,5173
0,007856;0,319192;11,7576;392.800;-60;-57,601
0,007857;0,323232;11,7576;392.850;-60;-60
0,007858;0,323232;11,798;392.900;-60;-60
0,007859;0,323232;11,7172;392.950;-60;-60
0,00786;0,315152;11,7576;393.000;-60;-60
0,007861;0,319192;11,798;393.050;-60;-53,3273
0,007862;0,323232;11,7576;393.100;-60;-56,3654
0,007863;0,315152;11,798;393.150;-60;-60
0,007864;0,315152;11,7172;393.200;-60;-60
0,007865;0,319192;11,798;393.250;-60;-60
0,007866;0,311111;11,798;393.300;-60;-60
0,007867;0,315152;11,798;393.350;-60;-60
0,007868;0,319192;11,7172;393.400;-60;-60
0,007869;0,323232;11,7172;393.450;-60;-60
0,00787;0,319192;11,7576;393.500;-60;-56,2632
0,007871;0,319192;11,7576;393.550;-54,3882;-47,7912
0,007872;0,319192;11,7172;393.600;-60;-53,5641
0,007873;0,311111;11,7172;393.650;-60;-60
0,007874;0,315152;11,7172;393.700;-60;-60
0,007875;0,315152;11,7576;393.750;-60;-55,669
0,007876;0,323232;11,798;393.800;-60;-60
0,007877;0,319192;11,798;393.850;-60;-60
0,007878;0,323232;11,7172;393.900;-60;-60
0,007879;0,319192;11,7576;393.950;-60;-60
0,00788;0,315152;11,8384;394.000;-60;-59,2273
0,007881;0,319192;11,7576;394.050;-60;-52,5804
0,007882;0,323232;11,7576;394.100;-60;-60
0,007883;0,315152;11,7576;394.150;-60;-60
0,007884;0,315152;11,7172;394.200;-60;-60
0,007885;0,319192;11,798;394.250;-60;-60
0,007886;0,323232;11,798;394.300;-60;-60
0,007887;0,323232;11,7172;394.350;-60;-60
0,007888;0,323232;11,7576;394.400;-60;-60
0,007889;0,315152;11,7172;394.450;-60;-60
0,00789;0,315152;11,7576;394.500;-57,7237;-51,0296
0,007891;0,323232;11,798;394.550;-54,9832;-48,5166
0,007892;0,323232;11,7576;394.600;-60;-60
0,007893;0,319192;11,7172;394.650;-60;-60
0,007894;0,315152;11,7576;394.700;-60;-55,5821
0,007895;0,323232;11,7576;394.750;-60;-57,6582
0,007896;0,319192;11,798;394.800;-60;-60
0,007897;0,319192;11,7576;394.850;-60;-60
0,007898;0,323232;11,7576;394.900;-60;-60
0,007899;0,323232;11,7172;394.950;-60;-60
0,0079;0,323232;11,7172;395.000;-60;-55,0301
0,007901;0,323232;11,7576;395.050;-60;-54,9721
0,007902;0,323232;11,798;395.100;-60;-60
0,007903;0,323232;11,7576;395.150;-60;-60
0,007904;0,323232;11,7576;395.200;-60;-60
0,007905;0,323232;11,7576;395.250;-60;-60
0,007906;0,319192;11,7576;395.300;-60;-60
0,007907;0,311111;11,7172;395.350;-60;-60
0,007908;0,319192;11,7172;395.400;-60;-60
0,007909;0,323232;11,798;395.450;-60;-60
0,00791;0,323232;11,7172;395.500;-54,8703;-48,2566
0,007911;0,315152;11,798;395.550;-57,8101;-50,9917
0,007912;0,311111;11,8384;395.600;-60;-60
0,007913;0,323232;11,7576;395.650;-60;-60
0,007914;0,315152;11,798;395.700;-60;-53,2568
0,007915;0,323232;11,798;395.750;-60;-59,8431
0,007916;0,323232;11,798;395.800;-60;-60
0,007917;0,323232;11,8384;395.850;-60;-60
0,007918;0,323232;11,8384;395.900;-60;-60
0,007919;0,323232;11,798;395.950;-60;-60
0,00792;0,323232;11,7172;396.000;-60;-55,4885
0,007921;0,323232;11,7576;396.050;-60;-60
0,007922;0,319192;11,7576;396.100;-60;-60
0,007923;0,319192;11,7576;396.150;-60;-60
0,007924;0,331313;11,7576;396.200;-60;-60
0,007925;0,319192;11,7576;396.250;-60;-60
0,007926;0,315152;11,7172;396.300;-60;-60
0,007927;0,323232;11,7172;396.350;-60;-60
0,007928;0,323232;11,7576;396.400;-60;-60
0,007929;0,323232;11,7576;396.450;-60;-50,8577
0,00793;0,323232;11,7172;396.500;-54,1759;-46,7699
0,007931;0,323232;11,7172;396.550;-60;-56,7404
0,007932;0,327273;11,7576;396.600;-60;-60
0,007933;0,315152;11,9192;396.650;-60;-55,405
0,007934;0,327273;11,798;396.700;-60;-55,4496
0,007935;0,323232;11,7576;396.750;-60;-60
0,007936;0,319192;11,7576;396.800;-60;-60
0,007937;0,319192;11,7172;396.850;-60;-60
0,007938;0,323232;11,7576;396.900;-60;-60
0,007939;0,323232;11,7172;396.950;-60;-57,8647
0,00794;0,323232;11,798;397.000;-60;-55,7456
0,007941;0,323232;11,7576;397.050;-60;-60
0,007942;0,315152;11,7576;397.100;-60;-60
0,007943;0,323232;11,7172;397.150;-60;-60
0,007944;0,323232;11,7172;397.200;-60;-60
0,007945;0,323232;11,7172;397.250;-60;-60
0,007946;0,323232;11,7576;397.300;-60;-60
0,007947;0,315152;11,7172;397.350;-60;-60
0,007948;0,319192;11,8384;397.400;-60;-60
0,007949;0,319192;11,7172;397.450;-55,9221;-48,4078
0,00795;0,323232;11,7172;397.500;-55,9173;-49,2531
0,007951;0,323232;11,8384;397.550;-60;-60
0,007952;0,311111;11,7576;397.600;-60;-60
0,007953;0,323232;11,7576;397.650;-60;-54,6531
0,007954;0,315152;11,7172;397.700;-60;-58,4168
0,007955;0,319192;11,8384;397.750;-60;-60
0,007956;0,315152;11,798;397.800;-60;-60
0,007957;0,319192;11,7172;397.850;-60;-60
0,007958;0,323232;11,7172;397.900;-60;-60
0,007959;0,323232;11,7576;397.950;-60;-57,6674
0,00796;0,323232;11,798;398.000;-60;-60
0,007961;0,323232;11,7576;398.050;-60;-60
0,007962;0,315152;11,7576;398.100;-60;-60
0,007963;0,311111;11,7576;398.150;-60;-60
0,007964;0,319192;11,798;398.200;-60;-60
0,007965;0,319192;11,7576;398.250;-60;-60
0,007966;0,319192;11,7576;398.300;-60;-60
0,007967;0,323232;11,798;398.350;-60;-60
0,007968;0,315152;11,7576;398.400;-60;-56,2592
0,007969;0,323232;11,7576;398.450;-53,9926;-46,8063
0,00797;0,323232;11,8384;398.500;-59,6953;-51,3549
0,007971;0,319192;11,798;398.550;-60;-60
0,007972;0,315152;11,798;398.600;-60;-57,3628
0,007973;0,323232;11,798;398.650;-60;-53,8333
0,007974;0,315152;11,798;398.700;-60;-60
0,007975;0,323232;11,8384;398.750;-60;-60
0,007976;0,319192;11,7172;398.800;-60;-60
0,007977;0,323232;11,7576;398.850;-60;-60
0,007978;0,315152;11,7576;398.900;-60;-60
0,007979;0,319192;11,7576;398.950;-60;-58,0635
0,00798;0,319192;11,7172;399.000;-60;-60
0,007981;0,311111;11,7172;399.050;-60;-60
0,007982;0,323232;11,7172;399.100;-60;-60
0,007983;0,315152;11,7172;399.150;-60;-60
0,007984;0,323232;11,7576;399.200;-60;-60
0,007985;0,323232;11,798;399.250;-60;-60
0,007986;0,323232;11,798;399.300;-60;-60
0,007987;0,319192;11,798;399.350;-60;-60
0,007988;0,319192;11,7172;399.400;-57,9345;-50,9486
0,007989;0,323232;11,8384;399.450;-54,5896;-47,7805
0,00799;0,319192;11,7172;399.500;-60;-58,9512
0,007991;0,319192;11,7576;399.550;-60;-60
0,007992;0,323232;11,798;399.600;-60;-56,8036
0,007993;0,323232;11,7172;399.650;-60;-56,5825
0,007994;0,319192;11,7576;399.700;-60;-60
0,007995;0,315152;11,8384;399.750;-60;-60
0,007996;0,319192;11,7576;399.800;-60;-60
0,007997;0,323232;11,798;399.850;-60;-60
0,007998;0,319192;11,798;399.900;-60;-60
0,007999;0,323232;11,7576;399.950;-60;-60
0,008;0,323232;11,7172;400.000;-60;-60
0,008001;0,311111;11,798;400.050;-60;-60
0,008002;0,315152;11,7172;400.100;-60;-60
0,008003;0,323232;11,798;400.150;-60;-60
0,008004;0,323232;11,7576;400.200;-60;-60
0,008005;0,319192;11,7576;400.250;-60;-60
0,008006;0,323232;11,7576;400.300;-60;-60
0,008007;0,323232;11,7172;400.350;-60;-58,304
0,008008;0,323232;11,7576;400.400;-54,7802;-46,8451
0,008009;0,319192;11,798;400.450;-57,5085;-50,1868
0,00801;0,319192;11,7576;400.500;-60;-60
0,008011;0,319192;11,7576;400.550;-60;-60
0,008012;0,315152;11,7172;400.600;-60;-53,9907
0,008013;0,323232;11,7576;400.650;-60;-60
0,008014;0,323232;11,7172;400.700;-60;-60
0,008015;0,323232;11,7576;400.750;-60;-60
0,008016;0,323232;11,8384;400.800;-60;-60
0,008017;0,323232;11,7172;400.850;-60;-60
0,008018;0,323232;11,7576;400.900;-60;-60
0,008019;0,311111;11,7576;400.950;-60;-60
0,00802;0,323232;11,7576;401.000;-60;-60
0,008021;0,323232;11,7576;401.050;-60;-60
0,008022;0,319192;11,7172;401.100;-60;-60
0,008023;0,319192;11,8384;401.150;-60;-60
0,008024;0,323232;11,7172;401.200;-60;-60
0,008025;0,323232;11,7576;401.250;-60;-60
0,008026;0,319192;11,7576;401.300;-60;-60
0,008027;0,323232;11,7576;401.350;-60;-51,2468
0,008028;0,323232;11,7172;401.400;-54,1643;-46,252
0,008029;0,323232;11,798;401.450;-60;-54,4906
0,00803;0,323232;11,7576;401.500;-60;-60
0,008031;0,323232;11,7172;401.550;-60;-57,2613
0,008032;0,319192;11,798;401.600;-60;-55,3486
0,008033;0,319192;11,798;401.650;-60;-60
0,008034;0,323232;11,7576;401.700;-60;-60
0,008035;0,315152;11,798;401.750;-60;-60
0,008036;0,319192;11,7576;401.800;-60;-60
0,008037;0,323232;11,7172;401.850;-60;-60
0,008038;0,323232;11,7172;401.900;-60;-60
0,008039;0,323232;11,7172;401.950;-60;-60
0,00804;0,323232;11,798;402.000;-60;-60
0,008041;0,319192;11,798;402.050;-60;-60
0,008042;0,323232;11,8384;402.100;-60;-60
0,008043;0,323232;11,7172;402.150;-60;-60
0,008044;0,319192;11,798;402.200;-60;-60
0,008045;0,319192;11,7172;402.250;-60;-60
0,008046;0,315152;11,7576;402.300;-60;-60
0,008047;0,323232;11,7172;402.350;-56,1636;-48,9991
0,008048;0,319192;11,798;402.400;-55,8562;-48,4887
0,008049;0,319192;11,798;402.450;-60;-60
0,00805;0,319192;11,798;402.500;-60;-60
0,008051;0,319192;11,798;402.550;-60;-54,5718
0,008052;0,323232;11,7172;402.600;-60;-58,6395
0,008053;0,319192;11,7576;402.650;-60;-60
0,008054;0,323232;11,7172;402.700;-60;-60
0,008055;0,319192;11,7576;402.750;-60;-60
0,008056;0,323232;11,798;402.800;-60;-60
0,008057;0,323232;11,7172;402.850;-60;-60
0,008058;0,323232;11,7576;402.900;-60;-60
0,008059;0,323232;11,7172;402.950;-60;-60
0,00806;0,327273;11,7576;403.000;-60;-60
0,008061;0,319192;11,798;403.050;-60;-59,7691
0,008062;0,319192;11,7172;403.100;-60;-60
0,008063;0,323232;11,798;403.150;-60;-60
0,008064;0,323232;11,7172;403.200;-60;-60
0,008065;0,323232;11,7576;403.250;-60;-60
0,008066;0,323232;11,7576;403.300;-60;-55,6813
0,008067;0,323232;11,7576;403.350;-54,3998;-46,6224
0,008068;0,319192;11,798;403.400;-60;-52,141
0,008069;0,323232;11,7576;403.450;-60;-60
0,00807;0,319192;11,7576;403.500;-60;-60
0,008071;0,323232;11,798;403.550;-60;-55,4869
0,008072;0,319192;11,7172;403.600;-60;-60
0,008073;0,323232;11,7172;403.650;-60;-60
0,008074;0,319192;11,7576;403.700;-60;-60
0,008075;0,319192;11,7172;403.750;-60;-60
0,008076;0,315152;11,798;403.800;-60;-60
0,008077;0,327273;11,7576;403.850;-60;-60
0,008078;0,319192;11,798;403.900;-60;-60
0,008079;0,323232;11,798;403.950;-60;-60
0,00808;0,315152;11,7576;404.000;-60;-59,8702
0,008081;0,315152;11,7576;404.050;-60;-59,2911
0,008082;0,319192;11,7172;404.100;-60;-60
0,008083;0,323232;11,7172;404.150;-60;-60
0,008084;0,319192;11,7172;404.200;-60;-60
0,008085;0,319192;11,7172;404.250;-60;-60
0,008086;0,319192;11,798;404.300;-58,6133;-50,8471
0,008087;0,323232;11,7576;404.350;-55,003;-47,178
0,008088;0,323232;11,7576;404.400;-60;-59,2775
0,008089;0,319192;11,8384;404.450;-60;-60
0,00809;0,319192;11,7172;404.500;-60;-55,1957
0,008091;0,319192;11,7172;404.550;-60;-56,4377
0,008092;0,315152;11,798;404.600;-60;-60
0,008093;0,319192;11,7172;404.650;-60;-60
0,008094;0,319192;11,7172;404.700;-60;-60
0,008095;0,323232;11,798;404.750;-60;-60
0,008096;0,323232;11,7576;404.800;-60;-60
0,008097;0,319192;11,7576;404.850;-60;-60
0,008098;0,323232;11,7576;404.900;-60;-60
0,008099;0,315152;11,798;404.950;-60;-60
0,0081;0,323232;11,8384;405.000;-60;-60
0,008101;0,323232;11,7576;405.050;-60;-60
0,008102;0,319192;11,798;405.100;-60;-60
0,008103;0,323232;11,7576;405.150;-60;-60
0,008104;0,323232;11,7576;405.200;-60;-60
0,008105;0,319192;11,798;405.250;-60;-59,9946
0,008106;0,319192;11,7576;405.300;-55,3979;-46,9211
0,008107;0,323232;11,7576;405.350;-57,9325;-49,1807
0,008108;0,323232;11,7172;405.400;-60;-60
0,008109;0,319192;11,7172;405.450;-60;-60
0,00811;0,315152;11,7576;405.500;-60;-57,0052
0,008111;0,319192;11,7172;405.550;-60;-60
0,008112;0,315152;11,8384;405.600;-60;-60
0,008113;0,319192;11,7172;405.650;-60;-60
0,008114;0,319192;11,7576;405.700;-60;-60
0,008115;0,323232;11,798;405.750;-60;-60
0,008116;0,319192;11,798;405.800;-60;-60
0,008117;0,319192;11,7172;405.850;-60;-60
0,008118;0,319192;11,7172;405.900;-60;-60
0,008119;0,323232;11,7576;405.950;-60;-60
0,00812;0,315152;11,7576;406.000;-60;-56,8615
0,008121;0,323232;11,7172;406.050;-60;-60
0,008122;0,319192;11,7576;406.100;-60;-60
0,008123;0,319192;11,798;406.150;-60;-60
0,008124;0,315152;11,798;406.200;-60;-60
0,008125;0,323232;11,8384;406.250;-60;-52,7243
0,008126;0,323232;11,798;406.300;-54,9838;-46,5628
0,008127;0,323232;11,7576;406.350;-60;-58,3642
0,008128;0,319192;11,798;406.400;-60;-60
0,008129;0,311111;11,798;406.450;-60;-60
0,00813;0,319192;11,7576;406.500;-60;-57,4128
0,008131;0,327273;11,7576;406.550;-60;-60
0,008132;0,323232;11,7576;406.600;-60;-60
0,008133;0,319192;11,7172;406.650;-60;-60
0,008134;0,323232;11,7172;406.700;-60;-60
0,008135;0,319192;11,798;406.750;-60;-60
0,008136;0,323232;11,7576;406.800;-60;-60
0,008137;0,323232;11,8384;406.850;-60;-60
0,008138;0,323232;11,7576;406.900;-60;-60
0,008139;0,315152;11,7576;406.950;-60;-55,7566
0,00814;0,319192;11,7576;407.000;-60;-56,7373
0,008141;0,315152;11,798;407.050;-60;-60
0,008142;0,319192;11,8384;407.100;-60;-60
0,008143;0,315152;11,7576;407.150;-60;-60
0,008144;0,319192;11,798;407.200;-60;-60
0,008145;0,323232;11,798;407.250;-57,2242;-48,7498
0,008146;0,323232;11,798;407.300;-56,5745;-49,2604
