"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,007255;0,315152;5,25253;362.750;-60;-60
0,007256;0,323232;5,21212;362.800;-60;-60
0,007257;0,323232;5,25253;362.850;-60;-60
0,007258;0,323232;5,23232;362.900;-60;-60
0,007259;0,327273;5,25253;362.950;-60;-60
0,00726;0,323232;5,21212;363.000;-60;-60
0,007261;0,323232;5,25253;363.050;-60;-60
0,007262;0,323232;5,25253;363.100;-60;-60
0,007263;0,323232;5,25253;363.150;-57,0963;-60
0,007264;0,323232;5,25253;363.200;-59,6958;-60
0,007265;0,323232;5,25253;363.250;-60;-60
0,007266;0,323232;5,25253;363.300;-60;-60
0,007267;0,323232;5,25253;363.350;-60;-60
0,007268;0,319192;5,25253;363.400;-60;-60
0,007269;0,323232;5,25253;363.450;-60;-60
0,00727;0,323232;5,25253;363.500;-60;-60
0,007271;0,323232;5,25253;363.550;-60;-60
0,007272;0,323232;5,25253;363.600;-60;-60
0,007273;0,323232;5,25253;363.650;-55,4284;-60
0,007274;0,323232;5,25253;363.700;-60;-60
0,007275;0,323232;5,25253;363.750;-60;-60
0,007276;0,327273;5,25253;363.800;-60;-60
0,007277;0,319192;5,25253;363.850;-60;-60
0,007278;0,323232;5,25253;363.900;-60;-60
0,007279;0,323232;5,25253;363.950;-60;-60
0,00728;0,323232;5,25253;364.000;-60;-60
0,007281;0,319192;5,23232;364.050;-60;-60
0,007282;0,323232;5,23232;364.100;-60;-60
0,007283;0,323232;5,25253;364.150;-57,1068;-60
0,007284;0,323232;5,25253;364.200;-60;-60
0,007285;0,323232;5,25253;364.250;-60;-60
0,007286;0,323232;5,25253;364.300;-60;-60
0,007287;0,323232;5,23232;364.350;-60;-60
0,007288;0,319192;5,25253;364.400;-60;-60
0,007289;0,319192;5,23232;364.450;-60;-60
0,00729;0,323232;5,23232;364.500;-60;-60
0,007291;0,323232;5,25253;364.550;-60;-60
0,007292;0,323232;5,23232;364.600;-58,8553;-60
0,007293;0,327273;5,25253;364.650;-55,3377;-60
0,007294;0,323232;5,25253;364.700;-60;-60
0,007295;0,323232;5,25253;364.750;-60;-60
0,007296;0,319192;5,23232;364.800;-60;-60
0,007297;0,327273;5,23232;364.850;-60;-60
0,007298;0,315152;5,23232;364.900;-60;-60
0,007299;0,323232;5,25253;364.950;-60;-60
0,0073;0,327273;5,25253;365.000;-60;-60
0,007301;0,327273;5,25253;365.050;-60;-60
0,007302;0,323232;5,25253;365.100;-59,7475;-60
0,007303;0,323232;5,25253;365.150;-59,2285;-60
0,007304;0,323232;5,25253;365.200;-60;-60
0,007305;0,323232;5,23232;365.250;-60;-60
0,007306;0,323232;5,25253;365.300;-60;-60
0,007307;0,323232;5,25253;365.350;-60;-60
0,007308;0,323232;5,25253;365.400;-60;-60
0,007309;0,323232;5,23232;365.450;-60;-60
0,00731;0,323232;5,25253;365.500;-60;-60
0,007311;0,319192;5,25253;365.550;-60;-60
0,007312;0,323232;5,25253;365.600;-55,236;-60
0,007313;0,323232;5,25253;365.650;-57,6751;-60
0,007314;0,331313;5,23232;365.700;-60;-60
0,007315;0,323232;5,25253;365.750;-60;-60
0,007316;0,323232;5,25253;365.800;-60;-60
0,007317;0,323232;5,25253;365.850;-60;-60
0,007318;0,319192;5,25253;365.900;-60;-60
0,007319;0,323232;5,25253;365.950;-60;-60
0,00732;0,323232;5,23232;366.000;-60;-60
0,007321;0,319192;5,25253;366.050;-60;-60
0,007322;0,323232;5,25253;366.100;-58,7011;-60
0,007323;0,323232;5,23232;366.150;-60;-60
0,007324;0,323232;5,23232;366.200;-60;-60
0,007325;0,323232;5,25253;366.250;-60;-60
0,007326;0,323232;5,25253;366.300;-60;-60
0,007327;0,319192;5,25253;366.350;-60;-60
0,007328;0,323232;5,25253;366.400;-60;-60
0,007329;0,319192;5,23232;366.450;-60;-60
0,00733;0,323232;5,23232;366.500;-60;-60
0,007331;0,323232;5,23232;366.550;-60;-60
0,007332;0,323232;5,23232;366.600;-54,2333;-60
0,007333;0,319192;5,23232;366.650;-60;-60
0,007334;0,323232;5,23232;366.700;-60;-60
0,007335;0,319192;5,25253;366.750;-60;-60
0,007336;0,323232;5,25253;366.800;-60;-60
0,007337;0,323232;5,25253;366.850;-60;-60
0,007338;0,319192;5,25253;366.900;-60;-60
0,007339;0,319192;5,23232;366.950;-60;-60
0,00734;0,323232;5,21212;367.000;-60;-60
0,007341;0,323232;5,25253;367.050;-60;-60
0,007342;0,323232;5,21212;367.100;-59,9632;-60
0,007343;0,323232;5,25253;367.150;-60;-60
0,007344;0,323232;5,23232;367.200;-60;-60
0,007345;0,323232;5,23232;367.250;-60;-60
0,007346;0,319192;5,25253;367.300;-60;-60
0,007347;0,323232;5,23232;367.350;-60;-60
0,007348;0,315152;5,25253;367.400;-60;-60
0,007349;0,323232;5,25253;367.450;-60;-60
0,00735;0,323232;5,25253;367.500;-60;-60
0,007351;0,319192;5,25253;367.550;-56,1253;-60
0,007352;0,323232;5,21212;367.600;-55,4152;-60
0,007353;0,323232;5,23232;367.650;-60;-60
0,007354;0,323232;5,21212;367.700;-60;-60
0,007355;0,323232;5,23232;367.750;-60;-60
0,007356;0,323232;5,23232;367.800;-60;-60
0,007357;0,323232;5,25253;367.850;-60;-60
0,007358;0,323232;5,25253;367.900;-60;-60
0,007359;0,323232;5,23232;367.950;-60;-60
0,00736;0,323232;5,23232;368.000;-60;-60
0,007361;0,327273;5,25253;368.050;-60;-60
0,007362;0,323232;5,25253;368.100;-60;-60
0,007363;0,323232;5,23232;368.150;-60;-60
0,007364;0,323232;5,19192;368.200;-60;-60
0,007365;0,323232;5,23232;368.250;-60;-60
0,007366;0,323232;5,19192;368.300;-60;-60
0,007367;0,323232;5,21212;368.350;-60;-60
0,007368;0,319192;5,25253;368.400;-60;-60
0,007369;0,323232;5,23232;368.450;-60;-60
0,00737;0,323232;5,21212;368.500;-60;-60
0,007371;0,323232;5,23232;368.550;-54,0458;-60
0,007372;0,323232;5,25253;368.600;-59,1171;-60
0,007373;0,323232;5,23232;368.650;-60;-60
0,007374;0,323232;5,21212;368.700;-60;-60
0,007375;0,319192;5,23232;368.750;-60;-60
0,007376;0,323232;5,23232;368.800;-60;-60
0,007377;0,323232;5,25253;368.850;-60;-60
0,007378;0,319192;5,21212;368.900;-60;-60
0,007379;0,323232;5,25253;368.950;-60;-60
0,00738;0,319192;5,23232;369.000;-60;-60
0,007381;0,323232;5,25253;369.050;-60;-60
0,007382;0,323232;5,21212;369.100;-60;-60
0,007383;0,323232;5,25253;369.150;-60;-60
0,007384;0,327273;5,23232;369.200;-60;-60
0,007385;0,323232;5,25253;369.250;-60;-60
0,007386;0,327273;5,25253;369.300;-60;-60
0,007387;0,323232;5,25253;369.350;-60;-60
0,007388;0,323232;5,23232;369.400;-60;-60
0,007389;0,323232;5,25253;369.450;-60;-60
0,00739;0,323232;5,25253;369.500;-57,6977;-60
0,007391;0,323232;5,25253;369.550;-53,9769;-60
0,007392;0,323232;5,21212;369.600;-60;-60
0,007393;0,323232;5,25253;369.650;-60;-60
0,007394;0,323232;5,25253;369.700;-60;-60
0,007395;0,323232;5,25253;369.750;-60;-60
0,007396;0,323232;5,23232;369.800;-60;-60
0,007397;0,323232;5,23232;369.850;-60;-60
0,007398;0,323232;5,25253;369.900;-60;-60
0,007399;0,323232;5,25253;369.950;-60;-60
0,0074;0,323232;5,25253;370.000;-60;-60
0,007401;0,323232;5,23232;370.050;-60;-60
0,007402;0,323232;5,21212;370.100;-60;-60
0,007403;0,323232;5,25253;370.150;-60;-60
0,007404;0,327273;5,25253;370.200;-60;-60
0,007405;0,323232;5,25253;370.250;-60;-60
0,007406;0,323232;5,25253;370.300;-60;-60
0,007407;0,323232;5,25253;370.350;-60;-60
0,007408;0,323232;5,23232;370.400;-60;-60
0,007409;0,323232;5,23232;370.450;-60;-60
0,00741;0,323232;5,23232;370.500;-54,3681;-60
0,007411;0,323232;5,25253;370.550;-56,4315;-60
0,007412;0,323232;5,25253;370.600;-60;-60
0,007413;0,327273;5,23232;370.650;-60;-60
0,007414;0,323232;5,25253;370.700;-60;-60
0,007415;0,323232;5,25253;370.750;-60;-60
0,007416;0,323232;5,25253;370.800;-60;-60
0,007417;0,319192;5,25253;370.850;-60;-60
0,007418;0,323232;5,23232;370.900;-60;-60
0,007419;0,323232;5,23232;370.950;-60;-60
0,00742;0,323232;5,25253;371.000;-60;-60
0,007421;0,323232;5,25253;371.050;-60;-60
0,007422;0,323232;5,25253;371.100;-60;-60
0,007423;0,323232;5,23232;371.150;-60;-60
0,007424;0,323232;5,25253;371.200;-60;-60
0,007425;0,323232;5,25253;371.250;-60;-60
0,007426;0,323232;5,23232;371.300;-60;-60
0,007427;0,323232;5,21212;371.350;-60;-60
0,007428;0,323232;5,25253;371.400;-60;-60
0,007429;0,319192;5,21212;371.450;-60;-60
0,00743;0,323232;5,23232;371.500;-53,2826;-60
0,007431;0,323232;5,23232;371.550;-60;-60
0,007432;0,323232;5,21212;371.600;-60;-60
0,007433;0,323232;5,19192;371.650;-60;-60
0,007434;0,323232;5,23232;371.700;-60;-60
0,007435;0,323232;5,19192;371.750;-60;-60
0,007436;0,323232;5,21212;371.800;-60;-60
0,007437;0,323232;5,23232;371.850;-60;-60
0,007438;0,327273;5,23232;371.900;-60;-60
0,007439;0,323232;5,25253;371.950;-60;-60
0,00744;0,323232;5,25253;372.000;-60;-60
0,007441;0,323232;5,27273;372.050;-60;-60
0,007442;0,323232;5,23232;372.100;-60;-60
0,007443;0,323232;5,21212;372.150;-60;-60
0,007444;0,323232;5,19192;372.200;-60;-60
0,007445;0,323232;5,21212;372.250;-60;-60
0,007446;0,327273;5,23232;372.300;-60;-60
0,007447;0,323232;5,23232;372.350;-60;-60
0,007448;0,323232;5,23232;372.400;-60;-60
0,007449;0,323232;5,23232;372.450;-55,4713;-60
0,00745;0,327273;5,21212;372.500;-54,5033;-60
0,007451;0,323232;5,23232;372.550;-60;-60
0,007452;0,323232;5,23232;372.600;-60;-60
0,007453;0,323232;5,25253;372.650;-60;-60
0,007454;0,323232;5,19192;372.700;-60;-60
0,007455;0,323232;5,23232;372.750;-60;-60
0,007456;0,319192;5,25253;372.800;-60;-60
0,007457;0,323232;5,25253;372.850;-60;-60
0,007458;0,323232;5,23232;372.900;-60;-60
0,007459;0,323232;5,17172;372.950;-60;-60
0,00746;0,323232;5,23232;373.000;-60;-60
0,007461;0,323232;5,23232;373.050;-60;-60
0,007462;0,327273;5,25253;373.100;-60;-60
0,007463;0,323232;5,23232;373.150;-60;-60
0,007464;0,323232;5,19192;373.200;-60;-60
0,007465;0,323232;5,21212;373.250;-60;-60
0,007466;0,323232;5,23232;373.300;-60;-60
0,007467;0,323232;5,25253;373.350;-60;-60
0,007468;0,323232;5,25253;373.400;-60;-60
0,007469;0,323232;5,23232;373.450;-53,4461;-60
0,00747;0,319192;5,21212;373.500;-58,4057;-60
0,007471;0,323232;5,21212;373.550;-60;-60
0,007472;0,319192;5,25253;373.600;-60;-60
0,007473;0,323232;5,23232;373.650;-60;-60
0,007474;0,323232;5,25253;373.700;-60;-60
0,007475;0,323232;5,23232;373.750;-60;-60
0,007476;0,319192;5,25253;373.800;-60;-60
0,007477;0,323232;5,25253;373.850;-60;-60
0,007478;0,323232;5,25253;373.900;-60;-60
0,007479;0,327273;5,21212;373.950;-60;-60
0,00748;0,323232;5,23232;374.000;-60;-60
0,007481;0,319192;5,23232;374.050;-60;-60
0,007482;0,319192;5,21212;374.100;-60;-60
0,007483;0,323232;5,23232;374.150;-60;-60
0,007484;0,323232;5,23232;374.200;-60;-60
0,007485;0,327273;5,21212;374.250;-60;-60
0,007486;0,323232;5,23232;374.300;-60;-60
0,007487;0,323232;5,19192;374.350;-60;-60
0,007488;0,323232;5,19192;374.400;-57,5716;-60
0,007489;0,323232;5,23232;374.450;-53,5532;-60
0,00749;0,323232;5,25253;374.500;-60;-60
0,007491;0,319192;5,25253;374.550;-60;-60
0,007492;0,323232;5,23232;374.600;-60;-60
0,007493;0,323232;5,21212;374.650;-60;-60
0,007494;0,323232;5,23232;374.700;-60;-60
0,007495;0,327273;5,23232;374.750;-60;-60
0,007496;0,323232;5,21212;374.800;-60;-60
0,007497;0,319192;5,23232;374.850;-60;-60
0,007498;0,323232;5,19192;374.900;-60;-60
0,007499;0,323232;5,25253;374.950;-60;-60
0,0075;0,323232;5,25253;375.000;-60;-60
0,007501;0,323232;5,25253;375.050;-60;-60
0,007502;0,323232;5,23232;375.100;-60;-60
0,007503;0,323232;5,25253;375.150;-60;-60
0,007504;0,323232;5,23232;375.200;-60;-60
0,007505;0,323232;5,21212;375.250;-60;-60
0,007506;0,319192;5,25253;375.300;-60;-60
0,007507;0,323232;5,23232;375.350;-60;-60
0,007508;0,323232;5,25253;375.400;-54,3303;-60
0,007509;0,323232;5,23232;375.450;-56,1885;-60
0,00751;0,323232;5,21212;375.500;-60;-60
0,007511;0,323232;5,23232;375.550;-60;-60
0,007512;0,323232;5,23232;375.600;-60;-60
0,007513;0,323232;5,23232;375.650;-60;-60
0,007514;0,323232;5,23232;375.700;-60;-60
0,007515;0,323232;5,25253;375.750;-60;-60
0,007516;0,315152;5,23232;375.800;-60;-60
0,007517;0,323232;5,23232;375.850;-60;-60
0,007518;0,323232;5,25253;375.900;-60;-60
0,007519;0,323232;5,21212;375.950;-60;-60
0,00752;0,319192;5,21212;376.000;-60;-60
0,007521;0,323232;5,25253;376.050;-60;-60
0,007522;0,323232;5,25253;376.100;-60;-60
0,007523;0,323232;5,25253;376.150;-60;-60
0,007524;0,323232;5,19192;376.200;-60;-60
0,007525;0,323232;5,23232;376.250;-60;-60
0,007526;0,327273;5,23232;376.300;-60;-60
0,007527;0,323232;5,19192;376.350;-60;-60
0,007528;0,323232;5,23232;376.400;-53,2508;-60
0,007529;0,323232;5,25253;376.450;-60;-60
0,00753;0,323232;5,25253;376.500;-60;-60
0,007531;0,323232;5,23232;376.550;-60;-60
0,007532;0,323232;5,25253;376.600;-60;-60
0,007533;0,323232;5,23232;376.650;-60;-60
0,007534;0,323232;5,19192;376.700;-60;-60
0,007535;0,323232;5,25253;376.750;-60;-60
0,007536;0,323232;5,23232;376.800;-60;-60
0,007537;0,323232;5,21212;376.850;-60;-60
0,007538;0,323232;5,23232;376.900;-60;-60
0,007539;0,323232;5,25253;376.950;-60;-60
0,00754;0,323232;5,25253;377.000;-60;-60
0,007541;0,327273;5,25253;377.050;-60;-60
0,007542;0,323232;5,21212;377.100;-60;-60
0,007543;0,319192;5,23232;377.150;-60;-60
0,007544;0,327273;5,23232;377.200;-60;-60
0,007545;0,323232;5,21212;377.250;-60;-60
0,007546;0,323232;5,23232;377.300;-60;-60
0,007547;0,319192;5,23232;377.350;-55,9413;-60
0,007548;0,323232;5,21212;377.400;-54,5578;-60
0,007549;0,323232;5,21212;377.450;-60;-60
0,00755;0,323232;5,25253;377.500;-60;-60
0,007551;0,319192;5,19192;377.550;-60;-60
0,007552;0,323232;5,21212;377.600;-60;-60
0,007553;0,323232;5,21212;377.650;-60;-60
0,007554;0,319192;5,25253;377.700;-60;-60
0,007555;0,323232;5,25253;377.750;-60;-60
0,007556;0,319192;5,25253;377.800;-60;-60
0,007557;0,323232;5,21212;377.850;-60;-60
0,007558;0,319192;5,23232;377.900;-60;-60
0,007559;0,323232;5,23232;377.950;-60;-60
0,00756;0,323232;5,23232;378.000;-60;-60
0,007561;0,319192;5,21212;378.050;-60;-60
0,007562;0,319192;5,25253;378.100;-60;-60
0,007563;0,323232;5,23232;378.150;-60;-60
0,007564;0,323232;5,23232;378.200;-60;-60
0,007565;0,323232;5,23232;378.250;-60;-60
0,007566;0,323232;5,21212;378.300;-60;-60
0,007567;0,327273;5,19192;378.350;-53,862;-60
0,007568;0,323232;5,25253;378.400;-58,2958;-60
0,007569;0,323232;5,19192;378.450;-60;-60
0,00757;0,327273;5,25253;378.500;-60;-60
0,007571;0,323232;5,21212;378.550;-60;-60
0,007572;0,323232;5,25253;378.600;-60;-60
0,007573;0,323232;5,25253;378.650;-60;-60
0,007574;0,323232;5,23232;378.700;-60;-60
0,007575;0,323232;5,23232;378.750;-60;-60
0,007576;0,323232;5,25253;378.800;-60;-60
0,007577;0,323232;5,21212;378.850;-60;-60
0,007578;0,323232;5,21212;378.900;-60;-60
0,007579;0,327273;5,25253;378.950;-60;-60
0,00758;0,327273;5,25253;379.000;-60;-60
0,007581;0,323232;5,25253;379.050;-60;-60
0,007582;0,323232;5,25253;379.100;-60;-60
0,007583;0,323232;5,23232;379.150;-60;-60
0,007584;0,323232;5,23232;379.200;-60;-60
0,007585;0,323232;5,25253;379.250;-60;-60
0,007586;0,323232;5,21212;379.300;-58,39;-60
0,007587;0,323232;5,19192;379.350;-54,0693;-60
0,007588;0,323232;5,23232;379.400;-60;-60
0,007589;0,323232;5,21212;379.450;-60;-60
0,00759;0,323232;5,23232;379.500;-60;-60
0,007591;0,323232;5,23232;379.550;-60;-60
0,007592;0,323232;5,21212;379.600;-60;-60
0,007593;0,323232;5,23232;379.650;-60;-60
0,007594;0,327273;5,19192;379.700;-60;-60
0,007595;0,319192;5,21212;379.750;-60;-60
0,007596;0,323232;5,25253;379.800;-60;-60
0,007597;0,323232;5,21212;379.850;-60;-60
0,007598;0,323232;5,25253;379.900;-60;-60
0,007599;0,323232;5,25253;379.950;-60;-60
0,0076;0,323232;5,23232;380.000;-60;-60
0,007601;0,323232;5,25253;380.050;-60;-60
0,007602;0,323232;5,21212;380.100;-60;-60
0,007603;0,323232;5,21212;380.150;-60;-60
0,007604;0,323232;5,25253;380.200;-60;-60
0,007605;0,323232;5,23232;380.250;-60;-60
0,007606;0,323232;5,23232;380.300;-55,1191;-60
0,007607;0,323232;5,23232;380.350;-56,6487;-60
0,007608;0,323232;5,23232;380.400;-60;-60
0,007609;0,319192;5,25253;380.450;-60;-60
0,00761;0,323232;5,25253;380.500;-60;-60
0,007611;0,323232;5,23232;380.550;-60;-60
0,007612;0,323232;5,23232;380.600;-60;-60
0,007613;0,323232;5,21212;380.650;-60;-60
0,007614;0,323232;5,21212;380.700;-60;-60
0,007615;0,327273;5,23232;380.750;-60;-60
0,007616;0,323232;5,21212;380.800;-60;-60
0,007617;0,319192;5,17172;380.850;-60;-60
0,007618;0,323232;5,21212;380.900;-60;-60
0,007619;0,327273;5,23232;380.950;-60;-60
0,00762;0,323232;5,19192;381.000;-60;-60
0,007621;0,323232;5,23232;381.050;-60;-60
0,007622;0,323232;5,23232;381.100;-60;-60
0,007623;0,323232;5,23232;381.150;-60;-60
0,007624;0,323232;5,19192;381.200;-60;-60
0,007625;0,323232;5,15152;381.250;-60;-60
0,007626;0,315152;5,21212;381.300;-54,3176;-60
0,007627;0,319192;5,21212;381.350;-60;-60
0,007628;0,327273;5,21212;381.400;-60;-60
0,007629;0,323232;5,23232;381.450;-60;-60
0,00763;0,327273;5,17172;381.500;-60;-60
0,007631;0,319192;5,21212;381.550;-60;-60
0,007632;0,323232;5,15152;381.600;-60;-60
0,007633;0,323232;5,23232;381.650;-60;-60
0,007634;0,319192;5,21212;381.700;-60;-60
0,007635;0,323232;5,17172;381.750;-60;-60
0,007636;0,323232;5,19192;381.800;-60;-60
0,007637;0,323232;5,25253;381.850;-60;-60
0,007638;0,323232;5,19192;381.900;-60;-60
0,007639;0,327273;5,21212;381.950;-60;-60
0,00764;0,323232;5,23232;382.000;-60;-60
0,007641;0,323232;5,19192;382.050;-60;-60
0,007642;0,323232;5,23232;382.100;-60;-60
0,007643;0,323232;5,21212;382.150;-60;-60
0,007644;0,323232;5,21212;382.200;-60;-60
0,007645;0,323232;5,23232;382.250;-57,0935;-60
0,007646;0,323232;5,21212;382.300;-55,564;-60
0,007647;0,323232;5,23232;382.350;-60;-60
0,007648;0,323232;5,25253;382.400;-60;-60
0,007649;0,323232;5,25253;382.450;-60;-60
0,00765;0,319192;5,21212;382.500;-60;-60
0,007651;0,323232;5,23232;382.550;-60;-60
0,007652;0,335354;5,25253;382.600;-60;-60
0,007653;0,323232;5,21212;382.650;-60;-60
0,007654;3,63232;5,19192;382.700;-60;-60
0,007655;5,07071;5,25253;382.750;-60;-60
0,007656;5,07879;5,23232;382.800;-60;-60
0,007657;5,09091;5,23232;382.850;-60;-60
0,007658;5,10707;5,25253;382.900;-60;-60
0,007659;5,10303;5,19192;382.950;-60;-60
0,00766;5,11515;5,21212;383.000;-60;-60
0,007661;5,11515;5,19192;383.050;-60;-60
0,007662;5,11919;5,25253;383.100;-60;-60
0,007663;5,12727;5,23232;383.150;-60;-60
0,007664;5,12323;5,25253;383.200;-60;-60
0,007665;5,12727;5,25253;383.250;-55,2899;-60
0,007666;5,13131;5,25253;383.300;-59,4905;-60
0,007667;5,12727;5,25253;383.350;-60;-60
0,007668;5,12727;5,25253;383.400;-60;-60
0,007669;5,12727;5,25253;383.450;-60;-60
0,00767;5,12727;5,23232;383.500;-60;-60
0,007671;5,12323;5,23232;383.550;-60;-60
0,007672;5,12727;5,25253;383.600;-60;-60
0,007673;5,13131;5,27273;383.650;-60;-60
0,007674;5,13131;5,25253;383.700;-60;-60
0,007675;5,12727;5,25253;383.750;-59,3348;-60
0,007676;5,12323;5,21212;383.800;-60;-60
0,007677;5,12323;5,25253;383.850;-60;-60
0,007678;5,13131;5,23232;383.900;-60;-60
0,007679;5,12727;5,21212;383.950;-60;-60
0,00768;5,13131;5,25253;384.000;-60;-60
0,007681;5,12727;5,23232;384.050;-60;-60
0,007682;5,13131;5,23232;384.100;-60;-60
0,007683;5,13131;5,25253;384.150;-60;-60
0,007684;5,13131;5,25253;384.200;-59,9707;-60
0,007685;5,12727;5,23232;384.250;-55,5258;-60
0,007686;5,12727;5,23232;384.300;-60;-60
0,007687;5,13131;5,25253;384.350;-60;-60
0,007688;5,13131;5,23232;384.400;-60;-60
0,007689;5,13131;5,25253;384.450;-60;-60
0,00769;5,13131;5,25253;384.500;-60;-60
0,007691;5,13131;5,25253;384.550;-60;-60
0,007692;5,13131;5,25253;384.600;-60;-60
0,007693;5,13131;5,25253;384.650;-60;-60
0,007694;5,12727;5,25253;384.700;-60;-60
0,007695;5,13131;5,19192;384.750;-59,2942;-60
0,007696;5,12727;5,23232;384.800;-60;-60
0,007697;5,13131;5,23232;384.850;-60;-60
0,007698;5,13131;5,25253;384.900;-60;-60
0,007699;5,13131;5,23232;384.950;-60;-60
0,0077;5,13131;5,23232;385.000;-60;-60
0,007701;5,13131;5,25253;385.050;-60;-60
0,007702;5,12727;5,21212;385.100;-60;-60
0,007703;5,13131;5,23232;385.150;-60;-60
0,007704;5,13131;5,25253;385.200;-56,7691;-60
0,007705;5,13131;5,25253;385.250;-57,861;-60
0,007706;5,13131;5,25253;385.300;-60;-60
0,007707;5,13131;5,25253;385.350;-60;-60
0,007708;5,13131;5,25253;385.400;-60;-60
0,007709;5,13131;5,23232;385.450;-60;-60
0,00771;5,13131;5,23232;385.500;-60;-60
0,007711;5,13131;5,21212;385.550;-60;-60
0,007712;5,13131;5,23232;385.600;-60;-60
0,007713;5,13131;5,25253;385.650;-60;-60
0,007714;5,13131;5,25253;385.700;-58,1635;-60
0,007715;5,13131;5,25253;385.750;-60;-60
0,007716;5,13131;5,25253;385.800;-60;-60
0,007717;5,13131;5,25253;385.850;-60;-60
0,007718;5,12727;5,19192;385.900;-60;-60
0,007719;5,13131;5,25253;385.950;-60;-60
0,00772;5,13131;5,23232;386.000;-60;-60
0,007721;5,13131;5,25253;386.050;-60;-60
0,007722;5,13131;5,25253;386.100;-60;-60
0,007723;5,13131;5,25253;386.150;-60;-60
0,007724;5,12727;5,23232;386.200;-56,2963;-60
0,007725;5,13131;5,21212;386.250;-60;-60
0,007726;5,13131;5,23232;386.300;-60;-60
0,007727;5,13131;5,21212;386.350;-60;-60
0,007728;5,13131;5,23232;386.400;-60;-60
0,007729;5,13131;5,23232;386.450;-60;-60
0,00773;5,13131;5,25253;386.500;-60;-60
0,007731;5,12727;5,25253;386.550;-60;-60
0,007732;5,13131;5,25253;386.600;-60;-60
0,007733;5,13131;5,23232;386.650;-60;-60
0,007734;5,13131;5,25253;386.700;-57,3709;-60
0,007735;5,13131;5,23232;386.750;-60;-60
0,007736;5,13131;5,25253;386.800;-60;-60
0,007737;5,12727;5,25253;386.850;-60;-60
0,007738;5,13131;5,25253;386.900;-60;-60
0,007739;5,13131;5,25253;386.950;-60;-60
0,00774;5,13131;5,25253;387.000;-60;-60
0,007741;5,12727;5,25253;387.050;-60;-60
0,007742;5,12727;5,25253;387.100;-60;-60
0,007743;5,13131;5,25253;387.150;-59,7142;-60
0,007744;5,13131;5,23232;387.200;-57,7002;-60
0,007745;5,13131;5,25253;387.250;-60;-60
0,007746;5,13131;5,25253;387.300;-60;-60
0,007747;5,12727;5,25253;387.350;-60;-60
0,007748;5,13131;5,21212;387.400;-60;-60
0,007749;5,12727;5,23232;387.450;-60;-60
0,00775;5,13131;5,23232;387.500;-60;-60
0,007751;5,13131;5,23232;387.550;-60;-60
0,007752;5,13131;5,21212;387.600;-60;-60
0,007753;5,13131;5,27273;387.650;-57,9793;-60
0,007754;5,13131;5,25253;387.700;-58,9205;-60
0,007755;5,13131;5,25253;387.750;-60;-60
0,007756;5,13131;5,23232;387.800;-60;-60
0,007757;5,12727;5,23232;387.850;-60;-60
0,007758;5,13131;5,21212;387.900;-60;-60
0,007759;5,13131;5,25253;387.950;-60;-60
0,00776;5,13131;5,25253;388.000;-60;-60
0,007761;5,13131;5,25253;388.050;-60;-60
0,007762;5,13131;5,25253;388.100;-60;-60
0,007763;5,13131;5,27273;388.150;-57,8591;-60
0,007764;5,13131;5,25253;388.200;-60;-60
0,007765;5,13131;5,25253;388.250;-60;-60
0,007766;5,13131;5,23232;388.300;-60;-60
0,007767;5,13131;5,25253;388.350;-60;-60
0,007768;5,12727;5,21212;388.400;-60;-60
0,007769;5,13131;5,25253;388.450;-60;-60
0,00777;5,13131;5,25253;388.500;-60;-60
0,007771;5,13131;5,25253;388.550;-60;-60
0,007772;5,13131;5,23232;388.600;-60;-60
0,007773;5,13131;5,25253;388.650;-56,0936;-60
0,007774;5,12727;5,23232;388.700;-60;-60
0,007775;5,13131;5,23232;388.750;-60;-60
0,007776;5,13131;5,25253;388.800;-60;-60
0,007777;5,13131;5,23232;388.850;-60;-60
0,007778;5,13131;5,23232;388.900;-60;-60
0,007779;5,13131;5,25253;388.950;-60;-60
0,00778;5,13131;5,23232;389.000;-60;-60
0,007781;5,13131;5,21212;389.050;-60;-60
0,007782;5,13131;5,21212;389.100;-60;-60
0,007783;5,12727;5,23232;389.150;-58,0564;-60
0,007784;5,13131;5,23232;389.200;-60;-60
0,007785;5,13131;5,21212;389.250;-60;-60
0,007786;5,13131;5,25253;389.300;-60;-60
0,007787;5,13131;5,23232;389.350;-60;-60
0,007788;5,13131;5,25253;389.400;-60;-60
0,007789;5,13131;5,25253;389.450;-60;-60
0,00779;5,13131;5,25253;389.500;-60;-60
0,007791;5,13131;5,23232;389.550;-60;-60
0,007792;5,12727;5,23232;389.600;-58,5383;-60
0,007793;5,13131;5,25253;389.650;-56,631;-60
0,007794;5,12727;5,25253;389.700;-60;-60
0,007795;5,13131;5,25253;389.750;-60;-60
0,007796;5,12727;5,23232;389.800;-60;-60
0,007797;5,13131;5,25253;389.850;-60;-60
0,007798;5,13131;5,25253;389.900;-60;-60
0,007799;5,13131;5,21212;389.950;-60;-60
0,0078;5,13131;5,23232;390.000;-60;-60
0,007801;5,13131;5,25253;390.050;-60;-60
0,007802;5,13131;5,23232;390.100;-59,9717;-60
0,007803;5,12727;5,23232;390.150;-60;-60
0,007804;5,13131;5,25253;390.200;-60;-60
