"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,011395;0,315152;11,7172;569.750;;
0,011396;0,315152;11,7172;569.800;;
0,011397;0,319192;11,7172;569.850;;
0,011398;0,323232;11,7172;569.900;;
0,011399;0,315152;11,7172;569.950;;
0,0114;0,319192;11,7172;570.000;;
0,011401;0,307071;11,7172;570.050;;
0,011402;0,323232;11,6768;570.100;;
0,011403;0,327273;11,6768;570.150;;
0,011404;0,319192;11,6768;570.200;;
0,011405;0,319192;11,6768;570.250;;
0,011406;0,315152;11,6364;570.300;;
0,011407;0,311111;11,596;570.350;;
0,011408;0,319192;11,6364;570.400;;
0,011409;0,319192;11,5556;570.450;;
0,01141;0,319192;11,6768;570.500;;
0,011411;0,323232;11,6364;570.550;;
0,011412;0,323232;11,5556;570.600;;
0,011413;0,311111;11,5556;570.650;;
0,011414;0,315152;11,4747;570.700;;
0,011415;0,315152;11,5152;570.750;;
0,011416;0,315152;11,4747;570.800;;
0,011417;0,323232;11,4343;570.850;;
0,011418;0,319192;11,4343;570.900;;
0,011419;0,315152;11,3131;570.950;;
0,01142;0,319192;11,4343;571.000;;
0,011421;0,323232;11,3939;571.050;;
0,011422;0,319192;11,4343;571.100;;
0,011423;0,307071;11,4747;571.150;;
0,011424;0,319192;11,3939;571.200;;
0,011425;0,323232;11,3939;571.250;;
0,011426;0,311111;11,3535;571.300;;
0,011427;0,319192;11,3131;571.350;;
0,011428;0,315152;11,3131;571.400;;
0,011429;0,323232;11,3535;571.450;;
0,01143;0,319192;11,3535;571.500;;
0,011431;0,315152;11,3131;571.550;;
0,011432;0,323232;11,3535;571.600;;
0,011433;0,323232;11,3131;571.650;;
0,011434;0,319192;11,3131;571.700;;
0,011435;0,323232;11,3131;571.750;;
0,011436;0,319192;11,3131;571.800;;
0,011437;0,319192;11,3131;571.850;;
0,011438;0,319192;11,3131;571.900;;
0,011439;0,315152;11,3131;571.950;;
0,01144;0,311111;11,3131;572.000;;
0,011441;0,319192;11,3131;572.050;;
0,011442;0,323232;11,3131;572.100;;
0,011443;0,323232;11,3131;572.150;;
0,011444;0,323232;11,3131;572.200;;
0,011445;0,315152;11,3131;572.250;;
0,011446;0,319192;11,3131;572.300;;
0,011447;0,319192;11,3131;572.350;;
0,011448;0,311111;11,2727;572.400;;
0,011449;0,323232;11,3131;572.450;;
0,01145;0,319192;11,3131;572.500;;
0,011451;0,323232;11,3131;572.550;;
0,011452;0,323232;11,3131;572.600;;
0,011453;0,319192;11,3131;572.650;;
0,011454;0,319192;11,3131;572.700;;
0,011455;0,323232;11,3131;572.750;;
0,011456;0,315152;11,3131;572.800;;
0,011457;0,319192;11,3131;572.850;;
0,011458;0,323232;11,3131;572.900;;
0,011459;0,319192;11,3131;572.950;;
0,01146;0,315152;11,3131;573.000;;
0,011461;0,315152;11,2727;573.050;;
0,011462;0,319192;11,3131;573.100;;
0,011463;0,319192;11,3131;573.150;;
0,011464;0,323232;11,3131;573.200;;
0,011465;0,323232;11,3131;573.250;;
0,011466;0,327273;11,3131;573.300;;
0,011467;0,327273;11,3131;573.350;;
0,011468;0,323232;11,3131;573.400;;
0,011469;0,319192;11,2727;573.450;;
0,01147;0,323232;11,3131;573.500;;
0,011471;0,323232;11,3131;573.550;;
0,011472;0,319192;11,2727;573.600;;
0,011473;0,315152;11,3131;573.650;;
0,011474;0,319192;11,2727;573.700;;
0,011475;0,319192;11,3131;573.750;;
0,011476;0,315152;11,2323;573.800;;
0,011477;0,319192;11,1515;573.850;;
0,011478;0,319192;11,2727;573.900;;
0,011479;0,319192;11,2323;573.950;;
0,01148;0,315152;11,3131;574.000;;
0,011481;0,319192;11,2727;574.050;;
0,011482;0,315152;11,1919;574.100;;
0,011483;0,319192;11,3131;574.150;;
0,011484;0,323232;11,2323;574.200;;
0,011485;0,323232;11,2727;574.250;;
0,011486;0,323232;11,1919;574.300;;
0,011487;0,315152;11,1919;574.350;;
0,011488;0,315152;11,1919;574.400;;
0,011489;0,311111;11,1919;574.450;;
0,01149;0,323232;11,2323;574.500;;
0,011491;0,319192;11,2727;574.550;;
0,011492;0,323232;11,2323;574.600;;
0,011493;0,319192;11,1111;574.650;;
0,011494;0,315152;11,1515;574.700;;
0,011495;0,319192;11,1111;574.750;;
0,011496;0,315152;11,2727;574.800;;
0,011497;0,315152;11,1111;574.850;;
0,011498;0,319192;11,1515;574.900;;
0,011499;0,315152;11,1111;574.950;;
0,0115;0,323232;11,1919;575.000;;
0,011501;0,323232;11,2323;575.050;;
0,011502;0,319192;11,1919;575.100;;
0,011503;0,319192;11,2323;575.150;;
0,011504;0,319192;11,1515;575.200;;
0,011505;0,319192;11,0707;575.250;;
0,011506;0,319192;11,1515;575.300;;
0,011507;0,323232;11,1515;575.350;;
0,011508;0,323232;11,1111;575.400;;
0,011509;0,323232;11,1111;575.450;;
0,01151;0,311111;11,0303;575.500;;
0,011511;0,319192;11,0303;575.550;;
0,011512;0,319192;11,0303;575.600;;
0,011513;0,319192;11,0707;575.650;;
0,011514;0,323232;10,9899;575.700;;
0,011515;0,323232;11,0707;575.750;;
0,011516;0,319192;11,0303;575.800;;
0,011517;0,323232;11,0303;575.850;;
0,011518;0,323232;11,0303;575.900;;
0,011519;0,323232;11,0303;575.950;;
0,01152;0,323232;11,0707;576.000;;
0,011521;0,323232;11,0303;576.050;;
0,011522;0,311111;11,0707;576.100;;
0,011523;0,319192;10,9899;576.150;;
0,011524;0,323232;11,0707;576.200;;
0,011525;0,327273;11,0303;576.250;;
0,011526;0,323232;11,0707;576.300;;
0,011527;0,319192;10,9899;576.350;;
0,011528;0,319192;11,0707;576.400;;
0,011529;0,315152;10,9495;576.450;;
0,01153;0,319192;11,0303;576.500;;
0,011531;0,323232;11,0303;576.550;;
0,011532;0,323232;11,0303;576.600;;
0,011533;0,323232;11,0303;576.650;;
0,011534;0,323232;10,9899;576.700;;
0,011535;0,319192;11,0303;576.750;;
0,011536;0,319192;10,9495;576.800;;
0,011537;0,323232;10,9899;576.850;;
0,011538;0,319192;11,0303;576.900;;
0,011539;0,323232;10,9495;576.950;;
0,01154;0,323232;11,0707;577.000;;
0,011541;0,319192;10,9091;577.050;;
0,011542;0,323232;10,9091;577.100;;
0,011543;0,315152;11,0303;577.150;;
0,011544;0,315152;10,9899;577.200;;
0,011545;0,319192;10,9091;577.250;;
0,011546;0,315152;10,9899;577.300;;
0,011547;0,323232;10,9899;577.350;;
0,011548;0,323232;10,9899;577.400;;
0,011549;0,323232;10,9091;577.450;;
0,01155;0,323232;10,9495;577.500;;
0,011551;0,323232;10,9899;577.550;;
0,011552;0,319192;10,9899;577.600;;
0,011553;0,319192;11,0303;577.650;;
0,011554;0,323232;10,9091;577.700;;
0,011555;0,319192;10,9091;577.750;;
0,011556;0,319192;10,9091;577.800;;
0,011557;0,323232;10,9091;577.850;;
0,011558;0,319192;10,9091;577.900;;
0,011559;0,319192;10,9495;577.950;;
0,01156;0,319192;10,9091;578.000;;
0,011561;0,315152;10,9091;578.050;;
0,011562;0,315152;10,9495;578.100;;
0,011563;0,323232;10,9899;578.150;;
0,011564;0,323232;10,9091;578.200;;
0,011565;0,315152;10,9899;578.250;;
0,011566;0,315152;10,9091;578.300;;
0,011567;0,319192;10,9495;578.350;;
0,011568;0,315152;10,9899;578.400;;
0,011569;0,323232;11,0303;578.450;;
0,01157;0,323232;10,9091;578.500;;
0,011571;0,319192;10,9091;578.550;;
0,011572;0,323232;10,9091;578.600;;
0,011573;0,319192;10,9091;578.650;;
0,011574;0,311111;10,9091;578.700;;
0,011575;0,323232;10,9091;578.750;;
0,011576;0,323232;10,9495;578.800;;
0,011577;0,319192;10,9091;578.850;;
0,011578;0,315152;10,9495;578.900;;
0,011579;0,323232;10,9091;578.950;;
0,01158;0,323232;10,9495;579.000;;
0,011581;0,315152;10,9495;579.050;;
0,011582;0,319192;10,9495;579.100;;
0,011583;0,319192;10,9091;579.150;;
0,011584;0,315152;10,9091;579.200;;
0,011585;0,319192;10,9091;579.250;;
0,011586;0,319192;10,9091;579.300;;
0,011587;0,323232;10,9495;579.350;;
0,011588;0,327273;10,9091;579.400;;
0,011589;0,319192;10,9091;579.450;;
0,01159;0,323232;10,9495;579.500;;
0,011591;0,319192;10,9091;579.550;;
0,011592;0,319192;10,9091;579.600;;
0,011593;0,319192;10,9091;579.650;;
0,011594;0,323232;10,9091;579.700;;
0,011595;0,319192;10,9091;579.750;;
0,011596;0,323232;10,9091;579.800;;
0,011597;0,323232;10,9091;579.850;;
0,011598;0,323232;10,9091;579.900;;
0,011599;0,315152;10,9091;579.950;;
0,0116;0,323232;10,9091;580.000;;
0,011601;0,315152;10,9495;580.050;;
0,011602;0,315152;10,9091;580.100;;
0,011603;0,319192;10,9091;580.150;;
0,011604;0,323232;10,9091;580.200;;
0,011605;0,323232;10,9091;580.250;;
0,011606;0,319192;10,9091;580.300;;
0,011607;0,311111;10,9091;580.350;;
0,011608;0,319192;10,9091;580.400;;
0,011609;0,319192;10,9091;580.450;;
0,01161;0,315152;10,9091;580.500;;
0,011611;0,319192;10,9091;580.550;;
0,011612;0,323232;10,9495;580.600;;
0,011613;0,323232;10,9091;580.650;;
0,011614;0,323232;10,9091;580.700;;
0,011615;0,319192;10,9091;580.750;;
0,011616;0,323232;10,9091;580.800;;
0,011617;0,323232;10,9091;580.850;;
0,011618;0,319192;10,9091;580.900;;
0,011619;0,319192;10,9091;580.950;;
0,01162;0,323232;10,9091;581.000;;
0,011621;0,323232;10,9091;581.050;;
0,011622;0,323232;10,9091;581.100;;
0,011623;0,323232;10,9091;581.150;;
0,011624;0,323232;10,9091;581.200;;
0,011625;0,323232;10,9091;581.250;;
0,011626;0,323232;10,9091;581.300;;
0,011627;0,319192;10,9091;581.350;;
0,011628;0,319192;10,9091;581.400;;
0,011629;0,323232;10,9091;581.450;;
0,01163;0,315152;10,9091;581.500;;
0,011631;0,323232;10,9091;581.550;;
0,011632;0,319192;10,9091;581.600;;
0,011633;0,323232;10,9091;581.650;;
0,011634;0,319192;10,9091;581.700;;
0,011635;0,323232;10,9091;581.750;;
0,011636;0,319192;10,9091;581.800;;
0,011637;0,323232;10,9091;581.850;;
0,011638;0,315152;10,9091;581.900;;
0,011639;0,319192;10,9091;581.950;;
0,01164;0,311111;10,9091;582.000;;
0,011641;0,319192;10,9091;582.050;;
0,011642;0,323232;10,9091;582.100;;
0,011643;0,323232;10,9091;582.150;;
0,011644;0,319192;10,9091;582.200;;
0,011645;0,323232;10,9091;582.250;;
0,011646;0,323232;10,9091;582.300;;
0,011647;0,319192;10,9091;582.350;;
0,011648;0,319192;10,9091;582.400;;
0,011649;0,323232;10,9091;582.450;;
0,01165;0,315152;10,9091;582.500;;
0,011651;0,323232;10,9091;582.550;;
0,011652;0,311111;10,9091;582.600;;
0,011653;0,323232;10,9091;582.650;;
0,011654;0,319192;10,9091;582.700;;
0,011655;0,315152;10,9495;582.750;;
0,011656;0,323232;10,9091;582.800;;
0,011657;0,319192;10,9091;582.850;;
0,011658;0,315152;10,9091;582.900;;
0,011659;0,323232;10,9091;582.950;;
0,01166;0,323232;10,9091;583.000;;
0,011661;0,315152;10,9091;583.050;;
0,011662;0,323232;10,9091;583.100;;
0,011663;0,315152;10,9091;583.150;;
0,011664;0,323232;10,9091;583.200;;
0,011665;0,323232;10,9091;583.250;;
0,011666;0,323232;10,9091;583.300;;
0,011667;0,323232;10,9091;583.350;;
0,011668;0,319192;10,9091;583.400;;
0,011669;0,315152;10,9091;583.450;;
0,01167;0,323232;10,9091;583.500;;
0,011671;0,315152;10,9091;583.550;;
0,011672;0,323232;10,9091;583.600;;
0,011673;0,319192;10,9091;583.650;;
0,011674;0,315152;10,9091;583.700;;
0,011675;0,319192;10,9091;583.750;;
0,011676;0,319192;10,9091;583.800;;
0,011677;0,323232;10,9091;583.850;;
0,011678;0,319192;10,9091;583.900;;
0,011679;0,311111;10,9091;583.950;;
0,01168;0,319192;10,9091;584.000;;
0,011681;0,319192;10,9091;584.050;;
0,011682;0,323232;10,9091;584.100;;
0,011683;0,319192;10,9091;584.150;;
0,011684;0,319192;10,9091;584.200;;
0,011685;0,323232;10,9091;584.250;;
0,011686;0,319192;10,9091;584.300;;
0,011687;0,323232;10,9091;584.350;;
0,011688;0,315152;10,9091;584.400;;
0,011689;0,319192;10,9091;584.450;;
0,01169;0,319192;10,9091;584.500;;
0,011691;0,315152;10,9091;584.550;;
0,011692;0,319192;10,9091;584.600;;
0,011693;0,319192;10,9091;584.650;;
0,011694;0,315152;10,9091;584.700;;
0,011695;0,315152;10,9091;584.750;;
0,011696;0,319192;10,9091;584.800;;
0,011697;0,323232;10,9091;584.850;;
0,011698;0,311111;10,9091;584.900;;
0,011699;0,323232;10,9091;584.950;;
0,0117;0,311111;10,9091;585.000;;
0,011701;0,323232;10,9091;585.050;;
0,011702;0,319192;10,9091;585.100;;
0,011703;0,323232;10,9091;585.150;;
0,011704;0,319192;10,9091;585.200;;
0,011705;0,323232;10,9091;585.250;;
0,011706;0,323232;10,9091;585.300;;
0,011707;0,319192;10,9091;585.350;;
0,011708;0,323232;10,9091;585.400;;
0,011709;0,323232;10,9091;585.450;;
0,01171;0,319192;10,9091;585.500;;
0,011711;0,319192;10,9091;585.550;;
0,011712;0,323232;10,9091;585.600;;
0,011713;0,323232;10,9091;585.650;;
0,011714;0,323232;10,9091;585.700;;
0,011715;0,319192;10,9091;585.750;;
0,011716;0,319192;10,9091;585.800;;
0,011717;0,323232;10,9091;585.850;;
0,011718;0,323232;10,9091;585.900;;
0,011719;0,315152;10,8687;585.950;;
0,01172;0,323232;10,9091;586.000;;
0,011721;0,323232;10,9091;586.050;;
0,011722;0,319192;10,9091;586.100;;
0,011723;0,319192;10,9091;586.150;;
0,011724;0,315152;10,9091;586.200;;
0,011725;0,323232;10,9091;586.250;;
0,011726;0,315152;10,9091;586.300;;
0,011727;0,323232;10,9091;586.350;;
0,011728;0,319192;10,9091;586.400;;
0,011729;0,323232;10,9091;586.450;;
0,01173;0,323232;10,9091;586.500;;
0,011731;0,319192;10,9091;586.550;;
0,011732;0,323232;10,9091;586.600;;
0,011733;0,319192;10,9091;586.650;;
0,011734;0,319192;10,9091;586.700;;
0,011735;0,315152;10,9091;586.750;;
0,011736;0,323232;10,9091;586.800;;
0,011737;0,319192;10,9091;586.850;;
0,011738;0,319192;10,9091;586.900;;
0,011739;0,319192;10,9091;586.950;;
0,01174;0,323232;10,9091;587.000;;
0,011741;0,319192;10,9091;587.050;;
0,011742;0,323232;10,9091;587.100;;
0,011743;0,323232;10,9091;587.150;;
0,011744;0,319192;10,9091;587.200;;
0,011745;0,323232;10,9091;587.250;;
0,011746;0,315152;10,8687;587.300;;
0,011747;0,323232;10,9091;587.350;;
0,011748;0,323232;10,9091;587.400;;
0,011749;0,323232;10,9091;587.450;;
0,01175;0,323232;10,8687;587.500;;
0,011751;0,319192;10,8687;587.550;;
0,011752;0,323232;10,9091;587.600;;
0,011753;0,323232;10,9091;587.650;;
0,011754;0,319192;10,9091;587.700;;
0,011755;0,319192;10,9091;587.750;;
0,011756;0,319192;10,9091;587.800;;
0,011757;0,319192;10,9091;587.850;;
0,011758;0,327273;10,9091;587.900;;
0,011759;0,319192;10,9091;587.950;;
0,01176;0,323232;10,9091;588.000;;
0,011761;0,319192;10,9091;588.050;;
0,011762;0,327273;10,9091;588.100;;
0,011763;0,319192;10,9091;588.150;;
0,011764;0,315152;10,9091;588.200;;
0,011765;0,319192;10,8687;588.250;;
0,011766;0,323232;10,9091;588.300;;
0,011767;0,319192;10,9091;588.350;;
0,011768;0,315152;10,9091;588.400;;
0,011769;0,319192;10,9091;588.450;;
0,01177;0,315152;10,9091;588.500;;
0,011771;0,323232;10,9091;588.550;;
0,011772;0,311111;10,9091;588.600;;
0,011773;0,311111;10,9091;588.650;;
0,011774;0,323232;10,9091;588.700;;
0,011775;0,315152;10,9091;588.750;;
0,011776;0,315152;10,9091;588.800;;
0,011777;0,323232;10,9091;588.850;;
0,011778;0,319192;10,9091;588.900;;
0,011779;0,323232;10,9091;588.950;;
0,01178;0,323232;10,9091;589.000;;
0,011781;0,319192;10,9091;589.050;;
0,011782;0,323232;10,9091;589.100;;
0,011783;0,323232;10,9091;589.150;;
0,011784;0,323232;10,9091;589.200;;
0,011785;0,323232;10,9091;589.250;;
0,011786;0,319192;10,9091;589.300;;
0,011787;0,323232;10,9091;589.350;;
0,011788;0,319192;10,9091;589.400;;
0,011789;0,323232;10,9091;589.450;;
0,01179;0,323232;10,9091;589.500;;
0,011791;0,323232;10,8687;589.550;;
0,011792;0,319192;10,9091;589.600;;
0,011793;0,319192;10,9091;589.650;;
0,011794;0,323232;10,9091;589.700;;
0,011795;0,315152;10,8687;589.750;;
0,011796;0,319192;10,8687;589.800;;
0,011797;0,319192;10,9091;589.850;;
0,011798;0,319192;10,9091;589.900;;
0,011799;0,323232;10,9091;589.950;;
0,0118;0,319192;10,9091;590.000;;
0,011801;0,311111;10,9091;590.050;;
0,011802;0,323232;10,9091;590.100;;
0,011803;0,323232;10,9091;590.150;;
0,011804;0,319192;10,9091;590.200;;
0,011805;0,315152;10,8687;590.250;;
0,011806;0,323232;10,9091;590.300;;
0,011807;0,323232;10,9091;590.350;;
0,011808;0,323232;10,8687;590.400;;
0,011809;0,323232;10,9091;590.450;;
0,01181;0,323232;10,9091;590.500;;
0,011811;0,323232;10,8687;590.550;;
0,011812;0,315152;10,9091;590.600;;
0,011813;0,323232;10,8687;590.650;;
0,011814;0,323232;10,9091;590.700;;
0,011815;0,315152;10,9091;590.750;;
0,011816;0,315152;10,9091;590.800;;
0,011817;0,319192;10,9091;590.850;;
0,011818;0,319192;10,9091;590.900;;
0,011819;0,319192;10,8687;590.950;;
0,01182;0,319192;10,9091;591.000;;
0,011821;0,323232;10,8687;591.050;;
0,011822;0,323232;10,9091;591.100;;
0,011823;0,323232;10,9091;591.150;;
0,011824;0,323232;10,8687;591.200;;
0,011825;0,319192;10,9091;591.250;;
0,011826;0,319192;10,9091;591.300;;
0,011827;0,323232;10,9091;591.350;;
0,011828;0,319192;10,9091;591.400;;
0,011829;0,323232;10,8687;591.450;;
0,01183;0,319192;10,8283;591.500;;
0,011831;0,319192;10,8687;591.550;;
0,011832;0,319192;10,9091;591.600;;
0,011833;0,323232;10,9091;591.650;;
0,011834;0,323232;10,9091;591.700;;
0,011835;0,323232;10,8687;591.750;;
0,011836;0,319192;10,8687;591.800;;
0,011837;0,319192;10,9091;591.850;;
0,011838;0,319192;10,9091;591.900;;
0,011839;0,323232;10,9091;591.950;;
0,01184;0,315152;10,8687;592.000;;
0,011841;0,319192;10,9091;592.050;;
0,011842;0,319192;10,8283;592.100;;
0,011843;0,323232;10,8687;592.150;;
0,011844;0,319192;10,9091;592.200;;
0,011845;0,323232;10,8687;592.250;;
0,011846;0,315152;10,9091;592.300;;
0,011847;0,319192;10,9091;592.350;;
0,011848;0,319192;10,9091;592.400;;
0,011849;0,319192;10,9091;592.450;;
0,01185;0,323232;10,8687;592.500;;
0,011851;0,323232;10,9091;592.550;;
0,011852;0,319192;10,9091;592.600;;
0,011853;0,323232;10,9091;592.650;;
0,011854;0,319192;10,9091;592.700;;
0,011855;0,315152;10,9091;592.750;;
0,011856;0,319192;10,9091;592.800;;
0,011857;0,311111;10,9091;592.850;;
0,011858;0,315152;10,8687;592.900;;
0,011859;0,319192;10,9091;592.950;;
0,01186;0,315152;10,9091;593.000;;
0,011861;0,319192;10,9091;593.050;;
0,011862;0,319192;10,9091;593.100;;
0,011863;0,319192;10,9091;593.150;;
0,011864;0,319192;10,9091;593.200;;
0,011865;0,315152;10,8283;593.250;;
0,011866;0,319192;10,8687;593.300;;
0,011867;0,315152;10,9091;593.350;;
0,011868;0,315152;10,8687;593.400;;
0,011869;0,327273;10,8687;593.450;;
0,01187;0,323232;10,8687;593.500;;
0,011871;0,327273;10,9091;593.550;;
0,011872;0,323232;10,8687;593.600;;
0,011873;0,319192;10,8687;593.650;;
0,011874;0,323232;10,9091;593.700;;
0,011875;0,319192;10,9091;593.750;;
0,011876;0,323232;10,9091;593.800;;
0,011877;0,323232;10,9091;593.850;;
0,011878;0,323232;10,8283;593.900;;
0,011879;0,323232;10,9091;593.950;;
0,01188;0,323232;10,8687;594.000;;
0,011881;0,319192;10,8687;594.050;;
0,011882;0,319192;10,8687;594.100;;
0,011883;0,319192;10,9091;594.150;;
0,011884;0,319192;10,9091;594.200;;
0,011885;0,323232;10,9091;594.250;;
0,011886;0,323232;10,8687;594.300;;
0,011887;0,315152;10,8687;594.350;;
0,011888;0,323232;10,7879;594.400;;
0,011889;0,315152;10,7879;594.450;;
0,01189;0,319192;10,8283;594.500;;
0,011891;0,327273;10,7879;594.550;;
0,011892;0,323232;10,8283;594.600;;
0,011893;0,327273;10,9091;594.650;;
0,011894;0,319192;10,8687;594.700;;
0,011895;0,315152;10,8687;594.750;;
0,011896;0,319192;10,8283;594.800;;
0,011897;0,315152;10,9091;594.850;;
0,011898;0,319192;10,9091;594.900;;
0,011899;0,323232;10,7879;594.950;;
0,0119;0,315152;10,8687;595.000;;
0,011901;0,323232;10,8687;595.050;;
0,011902;0,319192;10,8687;595.100;;
0,011903;0,319192;10,8283;595.150;;
0,011904;0,319192;10,8687;595.200;;
0,011905;0,323232;10,8283;595.250;;
0,011906;0,319192;10,7879;595.300;;
0,011907;0,323232;10,7879;595.350;;
0,011908;0,315152;10,8687;595.400;;
0,011909;0,319192;10,9091;595.450;;
0,01191;0,319192;10,8283;595.500;;
0,011911;0,315152;10,8283;595.550;;
0,011912;0,315152;10,7879;595.600;;
0,011913;0,319192;10,7879;595.650;;
0,011914;0,315152;10,8687;595.700;;
0,011915;0,315152;10,8283;595.750;;
0,011916;0,323232;10,8283;595.800;;
0,011917;0,319192;10,9091;595.850;;
0,011918;0,327273;10,8283;595.900;;
0,011919;0,315152;10,7879;595.950;;
0,01192;0,319192;10,7879;596.000;;
0,011921;0,319192;10,7879;596.050;;
0,011922;0,323232;10,7879;596.100;;
0,011923;0,319192;10,8283;596.150;;
0,011924;0,323232;10,9091;596.200;;
0,011925;0,323232;10,9091;596.250;;
0,011926;0,323232;10,9091;596.300;;
0,011927;0,323232;10,7879;596.350;;
0,011928;0,319192;10,7879;596.400;;
0,011929;0,327273;10,7475;596.450;;
0,01193;0,323232;10,8687;596.500;;
0,011931;0,307071;10,8283;596.550;;
0,011932;0,315152;10,7879;596.600;;
0,011933;0,323232;10,7475;596.650;;
0,011934;0,319192;10,9091;596.700;;
0,011935;0,319192;10,7879;596.750;;
0,011936;0,323232;10,8283;596.800;;
0,011937;0,315152;10,8283;596.850;;
0,011938;0,315152;10,7879;596.900;;
0,011939;0,315152;10,8687;596.950;;
0,01194;0,319192;10,8687;597.000;;
0,011941;0,315152;10,7879;597.050;;
0,011942;0,319192;10,8283;597.100;;
0,011943;0,315152;10,7475;597.150;;
0,011944;0,323232;10,8283;597.200;;
0,011945;0,315152;10,7475;597.250;;
0,011946;0,323232;10,7475;597.300;;
0,011947;0,323232;10,7879;597.350;;
0,011948;0,323232;10,8283;597.400;;
0,011949;0,323232;10,7475;597.450;;
0,01195;0,319192;10,8283;597.500;;
0,011951;0,319192;10,8687;597.550;;
0,011952;0,319192;10,8283;597.600;;
0,011953;0,319192;10,7879;597.650;;
0,011954;0,315152;10,8687;597.700;;
0,011955;0,323232;10,7475;597.750;;
0,011956;0,319192;10,7879;597.800;;
0,011957;0,323232;10,7475;597.850;;
0,011958;0,319192;10,8687;597.900;;
0,011959;0,323232;10,8687;597.950;;
0,01196;0,319192;10,7879;598.000;;
0,011961;0,315152;10,7475;598.050;;
0,011962;0,319192;10,8283;598.100;;
0,011963;0,315152;10,7879;598.150;;
0,011964;0,323232;10,8283;598.200;;
0,011965;0,319192;10,8283;598.250;;
0,011966;0,315152;10,8283;598.300;;
0,011967;0,323232;10,7879;598.350;;
0,011968;0,319192;10,8283;598.400;;
0,011969;0,319192;10,7475;598.450;;
0,01197;0,315152;10,7475;598.500;;
0,011971;0,323232;10,7475;598.550;;
0,011972;0,323232;10,8283;598.600;;
0,011973;0,319192;10,7879;598.650;;
0,011974;0,319192;10,6667;598.700;;
0,011975;0,315152;10,7475;598.750;;
0,011976;0,315152;10,7879;598.800;;
0,011977;0,311111;10,8283;598.850;;
0,011978;0,323232;10,8283;598.900;;
0,011979;0,315152;10,7475;598.950;;
0,01198;0,319192;10,7879;599.000;;
0,011981;0,323232;10,8283;599.050;;
0,011982;0,323232;10,7879;599.100;;
0,011983;0,323232;10,7879;599.150;;
0,011984;0,323232;10,7475;599.200;;
0,011985;0,315152;10,6667;599.250;;
0,011986;0,319192;10,8283;599.300;;
0,011987;0,323232;10,8687;599.350;;
0,011988;0,311111;10,7475;599.400;;
0,011989;0,315152;10,7879;599.450;;
0,01199;0,319192;10,7879;599.500;;
0,011991;0,319192;10,8283;599.550;;
0,011992;0,323232;10,6667;599.600;;
0,011993;0,315152;10,6667;599.650;;
0,011994;0,319192;10,7879;599.700;;
0,011995;0,307071;10,6667;599.750;;
0,011996;0,319192;10,8283;599.800;;
0,011997;0,319192;10,7879;599.850;;
0,011998;0,323232;10,7071;599.900;;
0,011999;0,323232;10,7879;599.950;;
0,012;0,319192;10,7879;600.000;;
0,012001;0,323232;10,7879;600.050;;
0,012002;0,323232;10,7879;600.100;;
0,012003;0,319192;10,8283;600.150;;
0,012004;0,319192;10,7071;600.200;;
0,012005;0,319192;10,7879;600.250;;
0,012006;0,323232;10,7475;600.300;;
0,012007;0,327273;10,7879;600.350;;
0,012008;0,319192;10,7879;600.400;;
0,012009;0,319192;10,6667;600.450;;
0,01201;0,319192;10,7071;600.500;;
0,012011;0,319192;10,6667;600.550;;
0,012012;0,315152;10,7475;600.600;;
0,012013;0,319192;10,8283;600.650;;
0,012014;0,319192;10,8283;600.700;;
0,012015;0,323232;10,7071;600.750;;
0,012016;0,323232;10,8283;600.800;;
0,012017;0,323232;10,8687;600.850;;
0,012018;0,323232;10,7475;600.900;;
0,012019;0,315152;10,7071;600.950;;
0,01202;0,323232;10,7071;601.000;;
0,012021;0,327273;10,7071;601.050;;
0,012022;0,323232;10,7879;601.100;;
0,012023;0,319192;10,8283;601.150;;
0,012024;0,323232;10,7475;601.200;;
0,012025;0,315152;10,8283;601.250;;
0,012026;0,315152;10,6667;601.300;;
0,012027;0,323232;10,7879;601.350;;
0,012028;0,315152;10,7475;601.400;;
0,012029;0,323232;10,7879;601.450;;
0,01203;0,319192;10,7475;601.500;;
0,012031;0,319192;10,8687;601.550;;
0,012032;0,315152;10,8283;601.600;;
0,012033;0,315152;10,7879;601.650;;
0,012034;0,319192;10,8283;601.700;;
0,012035;0,319192;10,7879;601.750;;
0,012036;0,319192;10,7879;601.800;;
0,012037;0,315152;10,6667;601.850;;
0,012038;0,315152;10,7071;601.900;;
0,012039;0,323232;10,7879;601.950;;
0,01204;0,319192;10,7071;602.000;;
0,012041;0,323232;10,7071;602.050;;
0,012042;0,315152;10,6667;602.100;;
0,012043;0,323232;10,8283;602.150;;
0,012044;0,319192;10,8283;602.200;;
0,012045;0,323232;10,8687;602.250;;
0,012046;0,323232;10,7879;602.300;;
0,012047;0,319192;10,8283;602.350;;
0,012048;0,323232;10,7879;602.400;;
0,012049;0,315152;10,8283;602.450;;
0,01205;0,323232;10,8283;602.500;;
0,012051;0,315152;10,7071;602.550;;
0,012052;0,323232;10,6667;602.600;;
0,012053;0,323232;10,7879;602.650;;
0,012054;0,319192;10,7071;602.700;;
0,012055;0,319192;10,8283;602.750;;
0,012056;0,319192;10,7475;602.800;;
0,012057;0,323232;10,6667;602.850;;
0,012058;0,315152;10,7071;602.900;;
