,time,Status,bsPower,device,iBatt,percentBatt,uBatt
6077,2023-05-31T10:49:28.997056Z,1,-85,energy_cube,-1.84,38,46.23
6078,2023-05-31T10:49:30.020338Z,1,-79,energy_cube,-1.72,38,46.23
6079,2023-05-31T10:49:31.377313Z,1,-70,energy_cube,-1.52,37,46.21
6080,2023-05-31T10:49:32.431059Z,1,-59,energy_cube,-1.28,37,46.22
6081,2023-05-31T10:49:33.526219Z,1,-100,energy_cube,-2.17,38,46.23
6082,2023-05-31T10:49:34.613708Z,1,-78,energy_cube,-1.69,37,46.21
6083,2023-05-31T10:49:35.745727Z,1,-98,energy_cube,-2.12,38,46.23
6084,2023-05-31T10:49:37.091750Z,1,-84,energy_cube,-1.83,38,46.23
6085,2023-05-31T10:49:38.130857Z,1,-110,energy_cube,-2.4,38,46.23
6086,2023-05-31T10:49:39.218090Z,1,-85,energy_cube,-1.85,37,46.21
6087,2023-05-31T10:49:40.245978Z,1,-73,energy_cube,-1.6,37,46.21
6088,2023-05-31T10:49:41.274881Z,1,-94,energy_cube,-2.05,36,46.17
6089,2023-05-31T10:49:42.311503Z,1,-78,energy_cube,-1.7,38,46.23
6090,2023-05-31T10:49:43.341284Z,1,-81,energy_cube,-1.77,39,46.29
6091,2023-05-31T10:49:44.372894Z,1,-82,energy_cube,-1.79,38,46.23
6092,2023-05-31T10:49:45.433949Z,1,-73,energy_cube,-1.58,37,46.22
6093,2023-05-31T10:49:46.436865Z,1,-89,energy_cube,-1.93,38,46.23
6094,2023-05-31T10:49:47.470057Z,1,-78,energy_cube,-1.71,36,46.17
6095,2023-05-31T10:49:48.520743Z,1,-80,energy_cube,-1.75,37,46.2
6096,2023-05-31T10:49:49.530550Z,1,-103,energy_cube,-2.24,38,46.25
6097,2023-05-31T10:49:50.769455Z,1,-78,energy_cube,-1.7,37,46.21
6098,2023-05-31T10:49:51.802979Z,1,-68,energy_cube,-1.48,37,46.22
6099,2023-05-31T10:49:52.833431Z,1,-80,energy_cube,-1.75,38,46.23
6100,2023-05-31T10:49:54.100284Z,1,-101,energy_cube,-2.2,38,46.23
6101,2023-05-31T10:49:55.096403Z,1,-71,energy_cube,-1.55,37,46.22
6102,2023-05-31T10:49:56.130097Z,1,-82,energy_cube,-1.78,38,46.23
6103,2023-05-31T10:49:57.160408Z,1,-80,energy_cube,-1.74,37,46.22
6104,2023-05-31T10:49:58.188983Z,1,-96,energy_cube,-2.08,38,46.24
6105,2023-05-31T10:49:59.223426Z,1,-77,energy_cube,-1.68,37,46.22
6106,2023-05-31T10:50:00.275413Z,1,-92,energy_cube,-2.01,37,46.21
6107,2023-05-31T10:50:01.285437Z,1,-70,energy_cube,-1.52,37,46.22
6108,2023-05-31T10:50:02.328390Z,1,-76,energy_cube,-1.65,38,46.23
6109,2023-05-31T10:50:03.359484Z,1,-73,energy_cube,-1.58,37,46.21
6110,2023-05-31T10:50:04.399760Z,1,-88,energy_cube,-1.91,37,46.19
6111,2023-05-31T10:50:05.429084Z,1,-73,energy_cube,-1.59,36,46.17
6112,2023-05-31T10:50:06.453234Z,1,-84,energy_cube,-1.84,36,46.15
6113,2023-05-31T10:50:07.473420Z,1,-81,energy_cube,-1.76,38,46.23
6114,2023-05-31T10:50:08.516429Z,1,-70,energy_cube,-1.52,37,46.22
6115,2023-05-31T10:50:09.544499Z,1,-88,energy_cube,-1.92,37,46.22
6116,2023-05-31T10:50:10.618548Z,1,-80,energy_cube,-1.75,37,46.21
6117,2023-05-31T10:50:11.600211Z,1,-80,energy_cube,-1.74,38,46.27
6118,2023-05-31T10:50:12.833948Z,1,-71,energy_cube,-1.55,38,46.27
6119,2023-05-31T10:50:13.868653Z,1,-74,energy_cube,-1.61,38,46.24
6120,2023-05-31T10:50:14.897966Z,1,-79,energy_cube,-1.73,38,46.23
6121,2023-05-31T10:50:15.929273Z,1,-92,energy_cube,-2.01,37,46.22
6122,2023-05-31T10:50:16.962531Z,1,-79,energy_cube,-1.72,38,46.23
6123,2023-05-31T10:50:17.963475Z,1,-85,energy_cube,-1.85,38,46.23
6124,2023-05-31T10:50:19.098795Z,1,-84,energy_cube,-1.84,36,46.16
6125,2023-05-31T10:50:20.198574Z,1,-91,energy_cube,-1.99,38,46.23
6126,2023-05-31T10:50:21.232121Z,1,-73,energy_cube,-1.59,37,46.22
6127,2023-05-31T10:50:22.260319Z,1,-75,energy_cube,-1.64,38,46.23
6128,2023-05-31T10:50:23.258537Z,1,-101,energy_cube,-2.2,38,46.23
6129,2023-05-31T10:50:24.421315Z,1,-75,energy_cube,-1.64,38,46.24
6130,2023-05-31T10:50:25.526374Z,1,-84,energy_cube,-1.83,37,46.2
6131,2023-05-31T10:50:26.537447Z,1,-77,energy_cube,-1.67,37,46.21
6132,2023-05-31T10:50:27.558230Z,1,-78,energy_cube,-1.69,38,46.23
6133,2023-05-31T10:50:28.589823Z,1,-77,energy_cube,-1.67,37,46.18
6134,2023-05-31T10:50:29.623882Z,1,-86,energy_cube,-1.87,37,46.22
6135,2023-05-31T10:50:30.669898Z,1,-94,energy_cube,-2.04,38,46.23
6136,2023-05-31T10:50:31.686358Z,1,-69,energy_cube,-1.5,37,46.22
6137,2023-05-31T10:50:32.713338Z,1,-82,energy_cube,-1.79,38,46.24
6138,2023-05-31T10:50:33.746076Z,1,-86,energy_cube,-1.87,37,46.21
6139,2023-05-31T10:50:34.781868Z,1,-70,energy_cube,-1.53,38,46.24
6140,2023-05-31T10:50:35.879582Z,1,-81,energy_cube,-1.76,38,46.23
6141,2023-05-31T10:50:37.382742Z,1,-82,energy_cube,-1.78,38,46.24
6142,2023-05-31T10:50:38.512186Z,1,-79,energy_cube,-1.72,37,46.2
6143,2023-05-31T10:50:39.512309Z,1,-86,energy_cube,-1.87,36,46.15
6144,2023-05-31T10:50:40.558870Z,1,-88,energy_cube,-1.91,37,46.22
6145,2023-05-31T10:50:41.835852Z,1,-84,energy_cube,-1.82,38,46.24
6146,2023-05-31T10:50:42.847064Z,1,-104,energy_cube,-2.27,38,46.24
6147,2023-05-31T10:50:43.840975Z,1,-89,energy_cube,-1.94,38,46.23
6148,2023-05-31T10:50:44.869278Z,1,-69,energy_cube,-1.5,38,46.23
6149,2023-05-31T10:50:45.905086Z,1,-60,energy_cube,-1.3,37,46.21
6150,2023-05-31T10:50:47.273056Z,1,-80,energy_cube,-1.75,38,46.23
6151,2023-05-31T10:50:48.505818Z,1,-69,energy_cube,-1.51,38,46.24
6152,2023-05-31T10:50:49.540490Z,1,-87,energy_cube,-1.89,38,46.23
6153,2023-05-31T10:50:50.803557Z,1,-92,energy_cube,-1.99,38,46.24
6154,2023-05-31T10:50:52.069352Z,1,-74,energy_cube,-1.62,38,46.23
6155,2023-05-31T10:50:53.099889Z,1,-72,energy_cube,-1.56,38,46.23
6156,2023-05-31T10:50:54.133670Z,1,-75,energy_cube,-1.63,38,46.23
6157,2023-05-31T10:50:55.165245Z,1,-74,energy_cube,-1.61,37,46.22
6158,2023-05-31T10:50:56.199119Z,1,-79,energy_cube,-1.73,37,46.22
6159,2023-05-31T10:50:57.194778Z,1,-98,energy_cube,-2.13,38,46.24
6160,2023-05-31T10:50:58.224800Z,1,-96,energy_cube,-2.09,38,46.25
6161,2023-05-31T10:50:59.463238Z,1,-101,energy_cube,-2.19,38,46.24
6162,2023-05-31T10:51:00.488937Z,1,-76,energy_cube,-1.66,37,46.22
6163,2023-05-31T10:51:01.564280Z,1,-75,energy_cube,-1.64,37,46.21
6164,2023-05-31T10:51:02.592043Z,1,-88,energy_cube,-1.91,37,46.22
6165,2023-05-31T10:51:03.622408Z,1,-71,energy_cube,-1.54,38,46.26
6166,2023-05-31T10:51:04.665861Z,1,-72,energy_cube,-1.56,38,46.23
6167,2023-05-31T10:51:05.689241Z,1,-83,energy_cube,-1.8,38,46.23
6168,2023-05-31T10:51:06.718201Z,1,-86,energy_cube,-1.87,38,46.23
6169,2023-05-31T10:51:07.765288Z,1,-80,energy_cube,-1.75,37,46.22
6170,2023-05-31T10:51:08.790493Z,1,-73,energy_cube,-1.6,38,46.23
6171,2023-05-31T10:51:09.818780Z,1,-72,energy_cube,-1.57,36,46.17
6172,2023-05-31T10:51:10.857391Z,1,-87,energy_cube,-1.89,38,46.23
6173,2023-05-31T10:51:11.882741Z,1,-81,energy_cube,-1.76,38,46.24
6174,2023-05-31T10:51:12.909982Z,1,-61,energy_cube,-1.32,37,46.22
6175,2023-05-31T10:51:14.243860Z,1,-87,energy_cube,-1.89,38,46.23
6176,2023-05-31T10:51:15.280108Z,1,-106,energy_cube,-2.31,37,46.22
6177,2023-05-31T10:51:16.280932Z,1,-87,energy_cube,-1.89,37,46.19
6178,2023-05-31T10:51:17.308152Z,1,-66,energy_cube,-1.43,37,46.18
6179,2023-05-31T10:51:18.345777Z,1,-82,energy_cube,-1.78,38,46.23
6180,2023-05-31T10:51:19.401460Z,1,-83,energy_cube,-1.8,37,46.22
6181,2023-05-31T10:51:20.400689Z,1,-76,energy_cube,-1.66,38,46.23
6182,2023-05-31T10:51:21.410291Z,1,-91,energy_cube,-1.98,38,46.24
6183,2023-05-31T10:51:22.538266Z,1,-76,energy_cube,-1.66,38,46.24
6184,2023-05-31T10:51:23.564734Z,1,-75,energy_cube,-1.64,37,46.2
6185,2023-05-31T10:51:24.596722Z,1,-75,energy_cube,-1.64,36,46.17
6186,2023-05-31T10:51:25.628330Z,1,-50,energy_cube,-1.1,38,46.27
6187,2023-05-31T10:51:26.730986Z,1,-72,energy_cube,-1.56,36,46.17
6188,2023-05-31T10:51:27.733646Z,1,-96,energy_cube,-2.08,38,46.24
6189,2023-05-31T10:51:37.485858Z,0,0,energy_cube,0.01,40,46.34
6190,2023-05-31T10:51:38.499333Z,0,0,energy_cube,0.02,40,46.34
6191,2023-05-31T10:51:39.525639Z,0,0,energy_cube,0.01,40,46.34
6192,2023-05-31T10:51:47.094937Z,0,0,energy_cube,0.01,40,46.33
6193,2023-05-31T10:51:48.114061Z,0,0,energy_cube,0.02,40,46.34
6194,2023-05-31T10:51:49.139835Z,0,0,energy_cube,0.02,40,46.34
6195,2023-05-31T10:51:50.172344Z,0,0,energy_cube,0.02,40,46.34
6196,2023-05-31T10:51:51.199938Z,0,0,energy_cube,0.01,40,46.33
6197,2023-05-31T10:51:52.221368Z,0,0,energy_cube,0.01,40,46.34
6198,2023-05-31T10:51:53.260339Z,0,0,energy_cube,0.01,40,46.33
6199,2023-05-31T10:51:54.299319Z,0,0,energy_cube,0.02,40,46.33
6200,2023-05-31T10:51:55.315341Z,0,0,energy_cube,0.01,40,46.34
6201,2023-05-31T10:52:13.744151Z,1,-129,energy_cube,-2.8,41,46.41
6202,2023-05-31T10:52:14.869449Z,1,-129,energy_cube,-2.8,42,46.42
6203,2023-05-31T10:52:15.903969Z,1,-136,energy_cube,-2.95,42,46.43
6204,2023-05-31T10:52:16.902301Z,1,-142,energy_cube,-3.07,42,46.44
6205,2023-05-31T10:52:17.937116Z,1,-147,energy_cube,-3.18,42,46.43
6206,2023-05-31T10:52:18.937103Z,1,-127,energy_cube,-2.74,42,46.43
6207,2023-05-31T10:52:19.936180Z,1,-144,energy_cube,-3.12,41,46.4
6208,2023-05-31T10:52:20.966759Z,1,-128,energy_cube,-2.76,42,46.44
6209,2023-05-31T10:52:22.079487Z,1,-124,energy_cube,-2.69,40,46.35
6210,2023-05-31T10:52:23.100068Z,1,-145,energy_cube,-3.14,40,46.34
6211,2023-05-31T10:52:24.207545Z,1,-133,energy_cube,-2.87,41,46.39
6212,2023-05-31T10:52:25.307563Z,1,-133,energy_cube,-2.88,40,46.36
6213,2023-05-31T10:52:26.336239Z,1,-155,energy_cube,-3.35,42,46.43
6214,2023-05-31T10:52:27.461583Z,1,-120,energy_cube,-2.6,42,46.44
6215,2023-05-31T10:52:28.434901Z,1,-127,energy_cube,-2.75,41,46.4
6216,2023-05-31T10:52:29.440421Z,1,-127,energy_cube,-2.75,40,46.33
6217,2023-05-31T10:52:30.669713Z,1,-142,energy_cube,-3.07,40,46.34
6218,2023-05-31T10:52:31.803684Z,1,-154,energy_cube,-3.34,40,46.35
6219,2023-05-31T10:52:32.835578Z,1,-149,energy_cube,-3.22,40,46.36
6220,2023-05-31T10:52:33.839283Z,1,-155,energy_cube,-3.35,40,46.35
6221,2023-05-31T10:52:34.865693Z,1,-117,energy_cube,-2.53,40,46.35
6222,2023-05-31T10:52:36.003551Z,1,-158,energy_cube,-3.42,40,46.36
6223,2023-05-31T10:52:37.281216Z,1,-122,energy_cube,-2.64,41,46.39
6224,2023-05-31T10:52:38.298465Z,1,-136,energy_cube,-2.95,40,46.35
6225,2023-05-31T10:52:39.430626Z,1,-120,energy_cube,-2.59,40,46.36
6226,2023-05-31T10:52:40.894932Z,1,-126,energy_cube,-2.72,40,46.36
6227,2023-05-31T10:52:41.905940Z,1,-128,energy_cube,-2.77,41,46.37
6228,2023-05-31T10:52:42.896955Z,1,-159,energy_cube,-3.45,40,46.36
6229,2023-05-31T10:52:44.331474Z,1,-104,energy_cube,-2.26,40,46.35
6230,2023-05-31T10:52:45.437073Z,1,-125,energy_cube,-2.7,40,46.36
6231,2023-05-31T10:52:46.475121Z,1,-136,energy_cube,-2.94,42,46.44
6232,2023-05-31T10:52:47.602987Z,1,-163,energy_cube,-3.53,41,46.37
6233,2023-05-31T10:52:48.603523Z,1,-142,energy_cube,-3.08,40,46.36
6234,2023-05-31T10:52:49.841108Z,1,-112,energy_cube,-2.43,41,46.37
6235,2023-05-31T10:52:50.937422Z,1,-132,energy_cube,-2.87,40,46.34
6236,2023-05-31T10:52:51.967662Z,1,-151,energy_cube,-3.27,40,46.36
6237,2023-05-31T10:52:53.681604Z,1,-132,energy_cube,-2.85,41,46.37
6238,2023-05-31T10:52:54.704847Z,1,-143,energy_cube,-3.09,40,46.36
6239,2023-05-31T10:52:55.712524Z,1,-128,energy_cube,-2.78,41,46.37
6240,2023-05-31T10:52:56.817815Z,1,-88,energy_cube,-1.92,40,46.33
6241,2023-05-31T10:52:58.035990Z,1,-164,energy_cube,-3.54,41,46.37
6242,2023-05-31T10:52:59.280144Z,1,-166,energy_cube,-3.59,41,46.37
6243,2023-05-31T10:53:00.609030Z,1,-152,energy_cube,-3.3,40,46.34
6244,2023-05-31T10:53:01.650865Z,1,-131,energy_cube,-2.84,40,46.36
6245,2023-05-31T10:53:02.635651Z,1,-131,energy_cube,-2.83,42,46.44
6246,2023-05-31T10:53:04.106166Z,1,-116,energy_cube,-2.51,40,46.35
6247,2023-05-31T10:53:05.468723Z,1,-158,energy_cube,-3.41,42,46.43
6248,2023-05-31T10:53:06.578282Z,1,-133,energy_cube,-2.89,40,46.36
6249,2023-05-31T10:53:07.634987Z,1,-136,energy_cube,-2.95,39,46.3
6250,2023-05-31T10:53:08.656814Z,1,-109,energy_cube,-2.37,40,46.35
6251,2023-05-31T10:53:09.760636Z,1,-139,energy_cube,-3.01,41,46.37
6252,2023-05-31T10:53:10.804054Z,1,-122,energy_cube,-2.64,39,46.3
6253,2023-05-31T10:53:11.818354Z,1,-139,energy_cube,-3.01,40,46.36
6254,2023-05-31T10:53:12.839112Z,1,-134,energy_cube,-2.91,40,46.35
6255,2023-05-31T10:53:13.867785Z,1,-144,energy_cube,-3.12,41,46.37
6256,2023-05-31T10:53:14.892901Z,1,-129,energy_cube,-2.79,40,46.36
6257,2023-05-31T10:53:16.175201Z,1,-152,energy_cube,-3.28,40,46.35
6258,2023-05-31T10:53:17.294498Z,1,-132,energy_cube,-2.85,41,46.38
6259,2023-05-31T10:53:18.326599Z,1,-131,energy_cube,-2.84,41,46.37
6260,2023-05-31T10:53:19.426423Z,1,-132,energy_cube,-2.85,41,46.37
6261,2023-05-31T10:53:20.466080Z,1,-144,energy_cube,-3.11,40,46.36
6262,2023-05-31T10:53:21.596927Z,1,-162,energy_cube,-3.5,40,46.36
6263,2023-05-31T10:53:22.591738Z,1,-132,energy_cube,-2.86,39,46.32
6264,2023-05-31T10:53:23.623780Z,1,-113,energy_cube,-2.45,41,46.37
6265,2023-05-31T10:53:24.733625Z,1,-138,energy_cube,-2.98,41,46.38
6266,2023-05-31T10:53:25.758897Z,1,-132,energy_cube,-2.85,41,46.37
6267,2023-05-31T10:53:27.034179Z,1,-171,energy_cube,-3.69,41,46.37
6268,2023-05-31T10:53:28.021109Z,1,-130,energy_cube,-2.81,41,46.37
6269,2023-05-31T10:53:29.054987Z,1,-132,energy_cube,-2.86,41,46.37
6270,2023-05-31T10:53:30.093845Z,1,-130,energy_cube,-2.82,39,46.31
6271,2023-05-31T10:53:31.185137Z,1,-133,energy_cube,-2.89,40,46.36
6272,2023-05-31T10:53:32.226373Z,1,-140,energy_cube,-3.04,41,46.37
6273,2023-05-31T10:53:33.323232Z,1,-143,energy_cube,-3.1,40,46.36
6274,2023-05-31T10:53:34.375610Z,1,-158,energy_cube,-3.41,40,46.36
6275,2023-05-31T10:53:35.388927Z,1,-126,energy_cube,-2.73,40,46.35
6276,2023-05-31T10:53:36.389037Z,1,-146,energy_cube,-3.16,39,46.32
6277,2023-05-31T10:53:37.516903Z,1,-135,energy_cube,-2.93,41,46.37
6278,2023-05-31T10:53:38.547186Z,1,-146,energy_cube,-3.15,42,46.42
6279,2023-05-31T10:53:39.580994Z,1,-138,energy_cube,-2.99,40,46.36
6280,2023-05-31T10:53:40.614829Z,1,-130,energy_cube,-2.81,41,46.37
6281,2023-05-31T10:53:41.642349Z,1,-140,energy_cube,-3.03,41,46.38
6282,2023-05-31T10:53:42.743877Z,1,-123,energy_cube,-2.67,40,46.36
6283,2023-05-31T10:53:43.844368Z,1,-135,energy_cube,-2.92,40,46.36
6284,2023-05-31T10:53:44.883581Z,1,-146,energy_cube,-3.16,41,46.38
6285,2023-05-31T10:53:45.912219Z,1,-139,energy_cube,-3.0,40,46.35
6286,2023-05-31T10:53:47.277550Z,1,-132,energy_cube,-2.86,41,46.38
6287,2023-05-31T10:53:48.308691Z,1,-143,energy_cube,-3.1,40,46.36
6288,2023-05-31T10:53:49.410115Z,1,-144,energy_cube,-3.11,40,46.36
6289,2023-05-31T10:53:50.476420Z,1,-120,energy_cube,-2.6,41,46.38
6290,2023-05-31T10:53:51.444148Z,1,-145,energy_cube,-3.13,41,46.38
6291,2023-05-31T10:53:52.673506Z,1,-146,energy_cube,-3.16,41,46.37
6292,2023-05-31T10:53:53.807451Z,1,-131,energy_cube,-2.84,40,46.36
6293,2023-05-31T10:53:54.814962Z,1,-124,energy_cube,-2.69,41,46.37
6294,2023-05-31T10:53:55.816938Z,1,-110,energy_cube,-2.39,41,46.37
6295,2023-05-31T10:53:56.911205Z,1,-141,energy_cube,-3.06,41,46.38
6296,2023-05-31T10:53:58.010922Z,1,-146,energy_cube,-3.16,40,46.36
6297,2023-05-31T10:53:59.057670Z,1,-134,energy_cube,-2.89,41,46.38
6298,2023-05-31T10:54:00.151657Z,1,-130,energy_cube,-2.81,40,46.34
6299,2023-05-31T10:54:01.150625Z,1,-153,energy_cube,-3.32,41,46.38
6300,2023-05-31T10:54:02.155487Z,1,-127,energy_cube,-2.75,41,46.37
6301,2023-05-31T10:54:03.148708Z,1,-157,energy_cube,-3.39,41,46.38
6302,2023-05-31T10:54:04.172540Z,1,-152,energy_cube,-3.29,39,46.3
6303,2023-05-31T10:54:05.180434Z,1,-114,energy_cube,-2.48,39,46.3
6304,2023-05-31T10:54:06.309384Z,1,-138,energy_cube,-2.98,41,46.38
6305,2023-05-31T10:54:07.315062Z,1,-138,energy_cube,-2.99,41,46.37
6306,2023-05-31T10:54:08.309692Z,1,-167,energy_cube,-3.62,41,46.38
6307,2023-05-31T10:54:09.446000Z,1,-138,energy_cube,-2.98,41,46.37
6308,2023-05-31T10:54:10.469335Z,1,-157,energy_cube,-3.41,39,46.31
6309,2023-05-31T10:54:11.576705Z,1,-122,energy_cube,-2.64,41,46.37
6310,2023-05-31T10:54:12.821350Z,1,-137,energy_cube,-2.95,42,46.45
6311,2023-05-31T10:54:14.045437Z,1,-122,energy_cube,-2.64,41,46.38
6312,2023-05-31T10:54:15.043821Z,1,-137,energy_cube,-2.97,41,46.39
6313,2023-05-31T10:54:16.075401Z,1,-140,energy_cube,-3.02,41,46.38
6314,2023-05-31T10:54:17.106605Z,1,-143,energy_cube,-3.09,41,46.38
6315,2023-05-31T10:54:18.386733Z,1,-120,energy_cube,-2.6,41,46.37
6316,2023-05-31T10:54:19.478104Z,1,-131,energy_cube,-2.83,41,46.38
6317,2023-05-31T10:54:20.507516Z,1,-131,energy_cube,-2.85,39,46.31
6318,2023-05-31T10:54:21.504442Z,1,-158,energy_cube,-3.41,41,46.37
6319,2023-05-31T10:54:22.868109Z,1,-143,energy_cube,-3.09,41,46.37
6320,2023-05-31T10:54:24.007466Z,1,-132,energy_cube,-2.86,41,46.39
6321,2023-05-31T10:54:25.000784Z,1,-141,energy_cube,-3.05,39,46.32
6322,2023-05-31T10:54:26.036388Z,1,-158,energy_cube,-3.42,41,46.37
6323,2023-05-31T10:54:27.071693Z,1,-130,energy_cube,-2.82,41,46.38
6324,2023-05-31T10:54:28.125138Z,1,-144,energy_cube,-3.11,41,46.37
6325,2023-05-31T10:54:29.196637Z,1,-158,energy_cube,-3.42,41,46.39
6326,2023-05-31T10:54:30.238196Z,1,-151,energy_cube,-3.26,40,46.33
6327,2023-05-31T10:54:31.476495Z,1,-133,energy_cube,-2.87,41,46.37
6328,2023-05-31T10:54:32.569852Z,1,-138,energy_cube,-2.99,39,46.32
6329,2023-05-31T10:54:33.623642Z,1,-150,energy_cube,-3.24,41,46.37
6330,2023-05-31T10:54:34.628391Z,1,-150,energy_cube,-3.24,41,46.38
6331,2023-05-31T10:54:35.661895Z,1,-151,energy_cube,-3.27,41,46.38
6332,2023-05-31T10:54:36.662768Z,1,-121,energy_cube,-2.61,41,46.38
6333,2023-05-31T10:54:37.664281Z,1,-146,energy_cube,-3.16,39,46.31
6334,2023-05-31T10:54:38.794114Z,1,-122,energy_cube,-2.64,42,46.42
6335,2023-05-31T10:54:39.795059Z,1,-145,energy_cube,-3.14,41,46.39
6336,2023-05-31T10:54:40.827909Z,1,-145,energy_cube,-3.13,40,46.34
6337,2023-05-31T10:54:41.865616Z,1,-138,energy_cube,-2.99,41,46.37
6338,2023-05-31T10:54:42.897381Z,1,-157,energy_cube,-3.41,40,46.33
6339,2023-05-31T10:54:43.886499Z,1,-111,energy_cube,-2.41,41,46.38
6340,2023-05-31T10:54:44.892777Z,1,-134,energy_cube,-2.89,41,46.37
6341,2023-05-31T10:54:45.892300Z,1,-116,energy_cube,-2.51,41,46.37
6342,2023-05-31T10:54:47.117672Z,1,-160,energy_cube,-3.45,41,46.39
6343,2023-05-31T10:54:48.120267Z,1,-152,energy_cube,-3.28,41,46.38
6344,2023-05-31T10:54:49.158276Z,1,-128,energy_cube,-2.78,39,46.3
6345,2023-05-31T10:54:50.196507Z,1,-142,energy_cube,-3.07,41,46.38
6346,2023-05-31T10:54:51.214596Z,1,-148,energy_cube,-3.2,41,46.38
6347,2023-05-31T10:54:52.349439Z,1,-161,energy_cube,-3.48,41,46.38
6348,2023-05-31T10:54:53.349505Z,1,-141,energy_cube,-3.05,41,46.39
6349,2023-05-31T10:54:54.383496Z,1,-155,energy_cube,-3.35,41,46.38
6350,2023-05-31T10:54:55.417259Z,1,-135,energy_cube,-2.92,41,46.38
6351,2023-05-31T10:54:56.452773Z,1,-137,energy_cube,-2.97,39,46.29
6352,2023-05-31T10:54:57.486104Z,1,-129,energy_cube,-2.79,43,46.47
6353,2023-05-31T10:54:58.514712Z,1,-142,energy_cube,-3.07,41,46.4
6354,2023-05-31T10:54:59.616730Z,1,-140,energy_cube,-3.04,40,46.36
6355,2023-05-31T10:55:00.905358Z,1,-113,energy_cube,-2.46,40,46.34
6356,2023-05-31T10:55:01.873039Z,1,-133,energy_cube,-2.87,41,46.39
6357,2023-05-31T10:55:02.897189Z,1,-103,energy_cube,-2.24,41,46.37
6358,2023-05-31T10:55:03.886595Z,1,-134,energy_cube,-2.9,41,46.39
6359,2023-05-31T10:55:04.981023Z,1,-119,energy_cube,-2.58,41,46.4
6360,2023-05-31T10:55:06.083201Z,1,-131,energy_cube,-2.84,43,46.47
6361,2023-05-31T10:55:07.110513Z,1,-131,energy_cube,-2.85,39,46.3
6362,2023-05-31T10:55:08.144633Z,1,-141,energy_cube,-3.05,41,46.39
6363,2023-05-31T10:55:09.243152Z,1,-138,energy_cube,-2.98,39,46.32
6364,2023-05-31T10:55:10.350626Z,1,-152,energy_cube,-3.29,41,46.38
6365,2023-05-31T10:55:11.477420Z,1,-130,energy_cube,-2.82,41,46.39
6366,2023-05-31T10:55:12.623574Z,1,-139,energy_cube,-3.01,41,46.38
6367,2023-05-31T10:55:13.646594Z,1,-133,energy_cube,-2.87,41,46.38
6368,2023-05-31T10:55:14.677895Z,1,-140,energy_cube,-3.04,41,46.38
6369,2023-05-31T10:55:15.713666Z,1,-153,energy_cube,-3.32,41,46.38
6370,2023-05-31T10:55:16.739235Z,1,-152,energy_cube,-3.28,41,46.37
6371,2023-05-31T10:55:17.772578Z,1,-139,energy_cube,-3.0,41,46.39
6372,2023-05-31T10:55:18.807925Z,1,-128,energy_cube,-2.76,41,46.39
6373,2023-05-31T10:55:19.838309Z,1,-137,energy_cube,-2.96,41,46.37
6374,2023-05-31T10:55:20.966209Z,1,-168,energy_cube,-3.63,41,46.39
6375,2023-05-31T10:55:22.099453Z,1,-128,energy_cube,-2.76,41,46.39
6376,2023-05-31T10:55:23.129386Z,1,-134,energy_cube,-2.91,39,46.3
6377,2023-05-31T10:55:24.166997Z,1,-134,energy_cube,-2.91,41,46.39
6378,2023-05-31T10:55:25.443994Z,1,-166,energy_cube,-3.59,41,46.38
6379,2023-05-31T10:55:26.761367Z,1,-116,energy_cube,-2.51,41,46.37
6380,2023-05-31T10:55:27.965761Z,1,-162,energy_cube,-3.5,41,46.4
6381,2023-05-31T10:55:29.099820Z,1,-129,energy_cube,-2.79,41,46.39
6382,2023-05-31T10:55:30.207112Z,1,-117,energy_cube,-2.53,41,46.37
6383,2023-05-31T10:55:31.228034Z,1,-136,energy_cube,-2.94,39,46.32
6384,2023-05-31T10:55:32.261615Z,1,-139,energy_cube,-3.0,41,46.38
6385,2023-05-31T10:55:33.361529Z,1,-139,energy_cube,-3.01,41,46.39
6386,2023-05-31T10:55:34.398779Z,1,-129,energy_cube,-2.79,39,46.29
6387,2023-05-31T10:55:35.395115Z,1,-160,energy_cube,-3.46,40,46.33
6388,2023-05-31T10:55:36.497218Z,1,-162,energy_cube,-3.51,41,46.38
6389,2023-05-31T10:55:37.502653Z,1,-131,energy_cube,-2.84,40,46.34
6390,2023-05-31T10:55:38.538710Z,1,-128,energy_cube,-2.78,41,46.39
6391,2023-05-31T10:55:39.572797Z,1,-147,energy_cube,-3.19,39,46.31
6392,2023-05-31T10:55:40.837237Z,1,-172,energy_cube,-3.72,41,46.4
6393,2023-05-31T10:55:42.169721Z,1,-141,energy_cube,-3.04,41,46.39
6394,2023-05-31T10:55:43.197339Z,1,-126,energy_cube,-2.72,41,46.4
6395,2023-05-31T10:55:44.212122Z,1,-164,energy_cube,-3.55,41,46.38
6396,2023-05-31T10:55:45.196949Z,1,-118,energy_cube,-2.56,41,46.39
6397,2023-05-31T10:55:46.192568Z,1,-167,energy_cube,-3.61,41,46.39
6398,2023-05-31T10:55:47.292784Z,1,-157,energy_cube,-3.41,40,46.33
6399,2023-05-31T10:55:48.350393Z,1,-143,energy_cube,-3.09,41,46.39
6400,2023-05-31T10:55:49.350149Z,1,-119,energy_cube,-2.58,41,46.39
6401,2023-05-31T10:55:50.670595Z,1,-158,energy_cube,-3.43,40,46.34
